key,0,1,2,3,4,5,6,7,8,9,10,11
1171,"[확장 구역] 안갯빛 마을 북동부",0,"",0,0,1,0,0,"",0,0,0
1172,"[확장 구역] 안갯빛 마을 남동부",0,"",0,0,1,0,0,"",0,0,0
1173,"[확장 구역] 안갯빛 마을 중앙부",0,"",0,0,1,0,0,"",0,0,0
1174,"[확장 구역] 안갯빛 마을 북서부(선착장)",0,"",0,0,1,0,0,"",0,0,0
1175,"[확장 구역] 안갯빛 마을 남서부",0,"",0,0,1,0,0,"",0,0,0
1176,"[확장 구역] 바다눈길 시장(거주구 담당관)",0,"",0,0,1,0,0,"",0,0,0
1177,"[확장 구역] 센나의 나무",0,"",0,0,1,0,0,"",0,0,0
1178,"[확장 구역] 나무왕관 상점가",0,"",0,0,1,0,0,"",0,0,0
1179,"[확장 구역] 서낭신의 돌문",0,"",0,0,1,0,0,"",0,0,0
1180,"[확장 구역] 연둣빛 상점가",0,"",0,0,1,0,0,"",0,0,0
1181,"[확장 구역] 라벤더 안식처 북동부",0,"",0,0,1,0,0,"",0,0,0
1182,"[확장 구역] 라벤더 안식처 남부",0,"",0,0,1,0,0,"",0,0,0
1183,"[확장 구역] 라벤더 안식처 북서부",0,"",0,0,1,0,0,"",0,0,0
1184,"[확장 구역] 라벤더 안식처 남서부",0,"",0,0,1,0,0,"",0,0,0
1185,"[확장 구역] 야이누 파의 뜰",0,"",0,0,1,0,0,"",0,0,0
1186,"[확장 구역] 보랏빛 나루",0,"",0,0,1,0,0,"",0,0,0
1187,"[확장 구역] 나무왕관 상점가(거주구 담당관)",0,"",0,0,1,0,0,"",0,0,0
1188,"[확장 구역] 끝없는 외풍",0,"",0,0,1,0,0,"",0,0,0
1189,"[확장 구역] 하늘잔 시장",0,"",0,0,1,0,0,"",0,0,0
1190,"[확장 구역] 한마음 광장",0,"",0,0,1,0,0,"",0,0,0
1191,"[확장 구역] 나나모 대풍차",0,"",0,0,1,0,0,"",0,0,0
1192,"[확장 구역] 라우반의 팔",0,"",0,0,1,0,0,"",0,0,0
1193,"[확장 구역] 하늘잔 마루 동부",0,"",0,0,1,0,0,"",0,0,0
1194,"[확장 구역] 하늘잔 마루 북부",0,"",0,0,1,0,0,"",0,0,0
1195,"[확장 구역] 하늘잔 마루 남동부",0,"",0,0,1,0,0,"",0,0,0
1196,"[확장 구역] 하늘잔 마루 남부",0,"",0,0,1,0,0,"",0,0,0
1197,"[확장 구역] 하늘잔 마루 남서부",0,"",0,0,1,0,0,"",0,0,0
1198,"[확장 구역] 하늘잔 시장(거주구 담당관)",0,"",0,0,1,0,0,"",0,0,0
1199,"[확장 구역] 선착장: 안갯빛 마을",0,"",0,0,1,0,0,"",0,0,0
1200,"안개문 광장",0,"",0,0,1,0,0,"",0,0,0
1201,"멜위브 수도교",0,"",0,0,1,0,0,"",0,0,0
1202,"바다눈길 시장",0,"",0,0,1,0,0,"",0,0,0
1203,"안갯빛 해변",0,"",0,0,1,0,0,"",0,0,0
1204,"안갯빛 마을 북서부",0,"",0,0,1,0,0,"",0,0,0
1205,"안갯빛 마을 북동부",0,"",0,0,1,0,0,"",0,0,0
1206,"바다눈길 시장(거주구 담당관)",0,"",0,0,1,0,0,"",0,0,0
1207,"안갯빛 마을 남동부",0,"",0,0,1,0,0,"",0,0,0
1208,"하늘잔 시장",0,"",0,0,1,0,0,"",0,0,0
1209,"끝없는 외풍",0,"",0,0,1,0,0,"",0,0,0
1210,"한마음 광장",0,"",0,0,1,0,0,"",0,0,0
1211,"나나모 대풍차",0,"",0,0,1,0,0,"",0,0,0
1212,"라우반의 팔",0,"",0,0,1,0,0,"",0,0,0
1213,"하늘잔 시장(거주구 담당관)",0,"",0,0,1,0,0,"",0,0,0
1214,"하늘잔 마루 북동부",0,"",0,0,1,0,0,"",0,0,0
1215,"하늘잔 마루 서부",0,"",0,0,1,0,0,"",0,0,0
1216,"하늘잔 마루 동부",0,"",0,0,1,0,0,"",0,0,0
1217,"나무왕관 상점가",0,"",0,0,1,0,0,"",0,0,0
1218,"센나의 나무",0,"",0,0,1,0,0,"",0,0,0
1219,"서낭신의 돌문",0,"",0,0,1,0,0,"",0,0,0
1220,"연둣빛 상점가",0,"",0,0,1,0,0,"",0,0,0
1221,"야이누 파의 뜰",0,"",0,0,1,0,0,"",0,0,0
1222,"보랏빛 나루",0,"",0,0,1,0,0,"",0,0,0
1223,"라벤더 안식처 북서부",0,"",0,0,1,0,0,"",0,0,0
1224,"라벤더 안식처 남동부",0,"",0,0,1,0,0,"",0,0,0
1225,"라벤더 안식처 남서부",0,"",0,0,1,0,0,"",0,0,0
1226,"나무왕관 상점가(거주구 담당관)",0,"",0,0,1,0,0,"",0,0,0
1227,"안갯빛 마을: 지하공방",0,"",0,0,1,0,0,"",0,0,0
1228,"하늘잔 마루: 지하공방",0,"",0,0,1,0,0,"",0,0,0
1229,"라벤더 안식처: 지하공방",0,"",0,0,1,0,0,"",0,0,0
1230,"에테라이트",0,"",0,0,1,0,0,"",0,0,0
1231,"도시 내 이동",0,"",0,0,1,0,0,"",0,0,0
1232,"상점",0,"",0,0,1,0,0,"",0,0,0
1233,"수리",0,"",0,0,1,0,0,"",0,0,0
1234,"모그레터",0,"",0,0,1,0,0,"",0,0,0
1235,"초인종",0,"",0,0,1,0,0,"",0,0,0
1236,"집사 고용",0,"",0,0,1,0,0,"",0,0,0
1237,"링크셸 배포",0,"",0,0,1,0,0,"",0,0,0
1238,"부대 금고",0,"",0,0,1,0,0,"",0,0,0
1239,"초인종",0,"",0,0,1,0,0,"",0,0,0
1240,"침대",0,"",0,0,1,0,0,"",0,0,0
1241,"방명록",0,"",0,0,1,0,0,"",0,0,0
1242,"간이 에테라이트",0,"",0,0,1,0,0,"",0,0,0
1243,"던전",0,"",0,0,1,0,0,"",0,0,0
1244,"선착장",0,"",0,0,1,0,0,"",0,0,0
1245,"여객선 부두",0,"",0,0,1,0,0,"",0,0,0
1246,"발착장",0,"",0,0,1,0,0,"",0,0,0
1247,"거점",0,"",0,0,1,0,0,"",0,0,0
1248,"여관",0,"",0,0,1,0,0,"",0,0,0
1249,"모험가 길드",0,"",0,0,1,0,0,"",0,0,0
1250,"위층으로",0,"",0,0,1,0,0,"",0,0,0
1251,"아래층으로",0,"",0,0,1,0,0,"",0,0,0
1252,"인접 지역으로",0,"",0,0,1,0,0,"",0,0,0
1253,"아말쟈족 거점",0,"",0,0,1,0,0,"",0,0,0
1254,"실프족 거점",0,"",0,0,1,0,0,"",0,0,0
1255,"이크살족 거점",0,"",0,0,1,0,0,"",0,0,0
1256,"사하긴족 거점",0,"",0,0,1,0,0,"",0,0,0
1257,"코볼드족 거점",0,"",0,0,1,0,0,"",0,0,0
1258,"검술사 길드",0,"",0,0,1,0,0,"",0,0,0
1259,"격투사 길드",0,"",0,0,1,0,0,"",0,0,0
1260,"도끼술사 길드",0,"",0,0,1,0,0,"",0,0,0
1261,"창술사 길드",0,"",0,0,1,0,0,"",0,0,0
1262,"궁술사 길드",0,"",0,0,1,0,0,"",0,0,0
1263,"환술사 길드",0,"",0,0,1,0,0,"",0,0,0
1264,"주술사 길드",0,"",0,0,1,0,0,"",0,0,0
1265,"비술사 길드",0,"",0,0,1,0,0,"",0,0,0
1266,"목수 길드",0,"",0,0,1,0,0,"",0,0,0
1267,"대장장이 길드",0,"",0,0,1,0,0,"",0,0,0
1268,"갑주제작사 길드",0,"",0,0,1,0,0,"",0,0,0
1269,"보석공예가 길드",0,"",0,0,1,0,0,"",0,0,0
1270,"가죽공예가 길드",0,"",0,0,1,0,0,"",0,0,0
1271,"재봉사 길드",0,"",0,0,1,0,0,"",0,0,0
1272,"연금술사 길드",0,"",0,0,1,0,0,"",0,0,0
1273,"요리사 길드",0,"",0,0,1,0,0,"",0,0,0
1274,"광부 길드",0,"",0,0,1,0,0,"",0,0,0
1275,"원예가 길드",0,"",0,0,1,0,0,"",0,0,0
1276,"어부 길드",0,"",0,0,1,0,0,"",0,0,0
1277,"흑와단 군령부",0,"",0,0,1,0,0,"",0,0,0
1278,"쌍사당 통합사령부",0,"",0,0,1,0,0,"",0,0,0
1279,"불멸대 작전본부",0,"",0,0,1,0,0,"",0,0,0
1280,"하우징 담당관",0,"",0,0,1,0,0,"",0,0,0
1281,"장터 게시판",0,"",0,0,1,0,0,"",0,0,0
1282,"결투 구역",0,"",0,0,1,0,0,"",0,0,0
1283,"레이드",0,"",0,0,1,0,0,"",0,0,0
1284,"흑와단 대기 지점",0,"",0,0,1,0,0,"",0,0,0
1285,"쌍사당 대기 지점",0,"",0,0,1,0,0,"",0,0,0
1286,"불멸대 대기 지점",0,"",0,0,1,0,0,"",0,0,0
1287,"마물 수배 게시판",0,"",0,0,1,0,0,"",0,0,0
1288,"일기예보사",0,"",0,0,1,0,0,"",0,0,0
1289,"쌍검사 길드",0,"",0,0,1,0,0,"",0,0,0
1290,"골드 소서 도우미",0,"",0,0,1,0,0,"",0,0,0
1291,"성 겡리올 점성원",0,"",0,0,1,0,0,"",0,0,0
1292,"하늘강철 기공방",0,"",0,0,1,0,0,"",0,0,0
1293,"수송",0,"",0,0,1,0,0,"",0,0,0
1294,"다른 지역으로 이동",0,"",0,0,1,0,0,"",0,0,0
1295,"전문 장인 인증",0,"",0,0,1,0,0,"",0,0,0
1296,"마테리아 장인",0,"",0,0,1,0,0,"",0,0,0
1297,"쿠로의 공상 수첩",0,"",0,0,1,0,0,"",0,0,0
1298,"단골 거래",0,"",0,0,1,0,0,"",0,0,0
1299,"교환원",0,"",0,0,1,0,0,"",0,0,0
1300,"임무 내 에테라이트",0,"",0,0,1,0,0,"",0,0,0
1301,"메테오의 그림자",0,"",0,0,1,0,0,"",0,0,0
1302,"구속의 고리",0,"",0,0,1,0,0,"",0,0,0
1303,"라그나로크급 3번함 함체 중앙부",0,"",0,0,1,0,0,"",0,0,0
1304,"라그나로크급 3번함 작전실",0,"",0,0,1,0,0,"",0,0,0
1305,"라그나로크급 3번함 제1함교",0,"",0,0,1,0,0,"",0,0,0
1306,"개척된 산길",0,"",0,0,1,0,0,"",0,0,0
1307,"골렘의 핏길",0,"",0,0,1,0,0,"",0,0,0
1308,"상흔의 입구",0,"",0,0,1,0,0,"",0,0,0
1309,"배양기 운반기구",0,"",0,0,1,0,0,"",0,0,0
1310,"생체 관리 구역",0,"",0,0,1,0,0,"",0,0,0
1311,"생체 전송 구역",0,"",0,0,1,0,0,"",0,0,0
1312,"파괴된 외부 격벽",0,"",0,0,1,0,0,"",0,0,0
1313,"상부 갑판",0,"",0,0,1,0,0,"",0,0,0
1314,"주 갑판",0,"",0,0,1,0,0,"",0,0,0
1315,"하부 갑판",0,"",0,0,1,0,0,"",0,0,0
1316,"좌현 제XIV구획",0,"",0,0,1,0,0,"",0,0,0
1317,"우현 제XIII구획",0,"",0,0,1,0,0,"",0,0,0
1318,"좌현 제XII구획",0,"",0,0,1,0,0,"",0,0,0
1319,"우현 제XI구획",0,"",0,0,1,0,0,"",0,0,0
1320,"좌현 제X구획",0,"",0,0,1,0,0,"",0,0,0
1321,"우현 제IX구획",0,"",0,0,1,0,0,"",0,0,0
1322,"중추 제VIII구획",0,"",0,0,1,0,0,"",0,0,0
1323,"중추 제VII구획",0,"",0,0,1,0,0,"",0,0,0
1324,"좌현 제VI구획",0,"",0,0,1,0,0,"",0,0,0
1325,"우현 제V구획",0,"",0,0,1,0,0,"",0,0,0
1326,"좌현 제IV구획",0,"",0,0,1,0,0,"",0,0,0
1327,"우현 제III구획",0,"",0,0,1,0,0,"",0,0,0
1328,"좌현 제II구획",0,"",0,0,1,0,0,"",0,0,0
1329,"우현 제I구획",0,"",0,0,1,0,0,"",0,0,0
1330,"중추 함수 구역",0,"",0,0,1,0,0,"",0,0,0
1331,"거인의 방",0,"",0,0,1,0,0,"",0,0,0
1332,"검투사의 전당",0,"",0,0,1,0,0,"",0,0,0
1333,"할라탈리 수련장(어려움)",0,"",0,0,1,0,0,"",0,0,0
1334,"대 리바이어선 쌍동선",0,"",0,0,1,0,0,"",0,0,0
1335,"부패한 시가지",0,"",0,0,1,0,0,"",0,0,0
1336,"봉인된 동굴",0,"",0,0,1,0,0,"",0,0,0
1337,"제1대교각",0,"",0,0,1,0,0,"",0,0,0
1338,"제2대교각",0,"",0,0,1,0,0,"",0,0,0
1339,"수원지 샛길",0,"",0,0,1,0,0,"",0,0,0
1340,"침입자의 임시 다리",0,"",0,0,1,0,0,"",0,0,0
1341,"브레이플록스의 쓰레기장",0,"",0,0,1,0,0,"",0,0,0
1342,"침입자의 야영지",0,"",0,0,1,0,0,"",0,0,0
1343,"부패의 대로",0,"",0,0,1,0,0,"",0,0,0
1344,"평화의 잔재",0,"",0,0,1,0,0,"",0,0,0
1345,"백마도사의 탑",0,"",0,0,1,0,0,"",0,0,0
1346,"꿈의 궁전",0,"",0,0,1,0,0,"",0,0,0
1347,"봉인된 동굴",0,"",0,0,1,0,0,"",0,0,0
1348,"악몽의 무도회장",0,"",0,0,1,0,0,"",0,0,0
1349,"임시 관문",0,"",0,0,1,0,0,"",0,0,0
1350,"새벽의 방",0,"",0,0,1,0,0,"",0,0,0
1351,"브레이플록스의 야영지(어려움)",0,"",0,0,1,0,0,"",0,0,0
1352,"안내인: 달 회랑",0,"",0,0,1,0,0,"",0,0,0
1353,"배양층",0,"",0,0,1,0,0,"",0,0,0
1354,"관리층",0,"",0,0,1,0,0,"",0,0,0
1355,"주 격납고",0,"",0,0,1,0,0,"",0,0,0
1356,"승천의 계단",0,"",0,0,1,0,0,"",0,0,0
1357,"무리늑대 광장",0,"",0,0,1,0,0,"",0,0,0
1358,"나선 회랑",0,"",0,0,1,0,0,"",0,0,0
1359,"수호자의 투기장",0,"",0,0,1,0,0,"",0,0,0
1360,"황금 회랑",0,"",0,0,1,0,0,"",0,0,0
1361,"제국 극장",0,"",0,0,1,0,0,"",0,0,0
1362,"시황제의 옥좌",0,"",0,0,1,0,0,"",0,0,0
1363,"심판의 나무",0,"",0,0,1,0,0,"",0,0,0
1364,"쌍사당 대기 지점",0,"",0,0,1,0,0,"",0,0,0
1365,"불멸대 대기 지점",0,"",0,0,1,0,0,"",0,0,0
1366,"흑와단 대기 지점",0,"",0,0,1,0,0,"",0,0,0
1367,"쌍사당 전초기지",0,"",0,0,1,0,0,"",0,0,0
1368,"불멸대 전초기지",0,"",0,0,1,0,0,"",0,0,0
1369,"흑와단 전초기지",0,"",0,0,1,0,0,"",0,0,0
1370,"알라그 시장 유적",0,"",0,0,1,0,0,"",0,0,0
1371,"알라그 태양신전",0,"",0,0,1,0,0,"",0,0,0
1372,"알라그 주거 유적",0,"",0,0,1,0,0,"",0,0,0
1373,"태양광장 방위탑",0,"",0,0,1,0,0,"",0,0,0
1374,"카르테노 평원: 외곽 유적지대",0,"",0,0,1,0,0,"",0,0,0
1375,"탐타라 묘소(어려움)",0,"",0,0,1,0,0,"",0,0,0
1376,"돌방패 경계초소(어려움)",0,"",0,0,1,0,0,"",0,0,0
1377,"난파선의 섬",0,"",0,0,1,0,0,"",0,0,0
1378,"안개수염 일당 아지트",0,"",0,0,1,0,0,"",0,0,0
1379,"안개수염 보물창고",0,"",0,0,1,0,0,"",0,0,0
1380,"기함 '바다안개호'",0,"",0,0,1,0,0,"",0,0,0
1381,"생존자의 해안",0,"",0,0,1,0,0,"",0,0,0
1382,"작은 홀",0,"",0,0,1,0,0,"",0,0,0
1383,"에테라이트 광장(격투사 길드/불멸대)",0,"",0,0,1,0,0,"",0,0,0
1384,"에테라이트 광장(모험가 길드/목수 길드/쌍사당)",0,"",0,0,1,0,0,"",0,0,0
1385,"에카틀 실험장",0,"",0,0,1,0,0,"",0,0,0
1386,"신음하는 연못",0,"",0,0,1,0,0,"",0,0,0
1387,"썰물길",0,"",0,0,1,0,0,"",0,0,0
1388,"점거 당한 아지트",0,"",0,0,1,0,0,"",0,0,0
1389,"숨겨진 부두",0,"",0,0,1,0,0,"",0,0,0
1390,"계율의 고치",0,"",0,0,1,0,0,"",0,0,0
1391,"영원의 성당",0,"",0,0,1,0,0,"",0,0,0
1392,"로웨나 기념회관",0,"",0,0,1,0,0,"",0,0,0
1393,"공방 '다이아몬드 제련소'",0,"",0,0,1,0,0,"",0,0,0
1394,"이단자의 땅굴",0,"",0,0,1,0,0,"",0,0,0
1395,"고요한 얼음 동굴",0,"",0,0,1,0,0,"",0,0,0
1396,"눈보라 절벽",0,"",0,0,1,0,0,"",0,0,0
1397,"이단자의 비밀 소굴",0,"",0,0,1,0,0,"",0,0,0
1398,"얼음기둥 뜰",0,"",0,0,1,0,0,"",0,0,0
1399,"아크 아파 원형극장",0,"",0,0,1,0,0,"",0,0,0
1400,"임시 감옥",0,"",0,0,1,0,0,"",0,0,0
1401,"배수 관리실",0,"",0,0,1,0,0,"",0,0,0
1402,"",0,"",0,0,0,0,0,"",0,0,0
1403,"카른의 무너진 사원(어려움)",0,"",0,0,1,0,0,"",0,0,0
1404,"라라푸토 IV세의 지하정원",0,"",0,0,1,0,0,"",0,0,0
1405,"라라푸토 I세의 안뜰",0,"",0,0,1,0,0,"",0,0,0
1406,"라그나로크급 6번함 함체 중앙부",0,"",0,0,1,0,0,"",0,0,0
1407,"라그나로크급 6번함 재생 제어 구역",0,"",0,0,1,0,0,"",0,0,0
1408,"라그나로크급 6번함 제1함교",0,"",0,0,1,0,0,"",0,0,0
1409,"바하무트 핵심부",0,"",0,0,1,0,0,"",0,0,0
1410,"라그나로크급 4번함 제1함교",0,"",0,0,1,0,0,"",0,0,0
1411,"생체 관리 구역",0,"",0,0,1,0,0,"",0,0,0
1412,"제VII생체 구역",0,"",0,0,1,0,0,"",0,0,0
1413,"제IX생체 구역",0,"",0,0,1,0,0,"",0,0,0
1414,"제XII생체 구역",0,"",0,0,1,0,0,"",0,0,0
1415,"정신 접속 구역",0,"",0,0,1,0,0,"",0,0,0
1416,"제I신도 구역",0,"",0,0,1,0,0,"",0,0,0
1417,"생체 전송 구역",0,"",0,0,1,0,0,"",0,0,0
1418,"재생 제어 구역 외곽",0,"",0,0,1,0,0,"",0,0,0
1419,"재생 제어 구역 내곽",0,"",0,0,1,0,0,"",0,0,0
1420,"1번함 관제 구역",0,"",0,0,1,0,0,"",0,0,0
1421,"8번함 관제 구역",0,"",0,0,1,0,0,"",0,0,0
1422,"9번함 관제 구역",0,"",0,0,1,0,0,"",0,0,0
1423,"4번함 관제 구역",0,"",0,0,1,0,0,"",0,0,0
1424,"2번함 관제 구역",0,"",0,0,1,0,0,"",0,0,0
1425,"구속의 고리 제어 구역",0,"",0,0,1,0,0,"",0,0,0
1426,"핵심 제어 구역",0,"",0,0,1,0,0,"",0,0,0
1427,"에델바이스 상회",0,"",0,0,1,0,0,"",0,0,0
1428,"선착장 창고",0,"",0,0,1,0,0,"",0,0,0
1429,"응접실",0,"",0,0,1,0,0,"",0,0,0
1430,"지하",0,"",0,0,1,0,0,"",0,0,0
1431,"어둠의 세계",0,"",0,0,1,0,0,"",0,0,0
1432,"케르베로스의 위장",0,"",0,0,1,0,0,"",0,0,0
1433,"눈의 영역",0,"",0,0,1,0,0,"",0,0,0
1434,"용의 영역",0,"",0,0,1,0,0,"",0,0,0
1435,"개의 영역",0,"",0,0,1,0,0,"",0,0,0
1436,"어둠의 영역",0,"",0,0,1,0,0,"",0,0,0
1437,"케르베로스의 위장",0,"",0,0,1,0,0,"",0,0,0
1438,"어둠의 해변",0,"",0,0,1,0,0,"",0,0,0
1439,"눈의 섬",0,"",0,0,1,0,0,"",0,0,0
1440,"눈의 전망대",0,"",0,0,1,0,0,"",0,0,0
1441,"목의 섬",0,"",0,0,1,0,0,"",0,0,0
1442,"용의 사냥터",0,"",0,0,1,0,0,"",0,0,0
1443,"입의 섬",0,"",0,0,1,0,0,"",0,0,0
1444,"개의 대문",0,"",0,0,1,0,0,"",0,0,0
1445,"어둠의 전송기",0,"",0,0,1,0,0,"",0,0,0
1446,"어둠의 고치",0,"",0,0,1,0,0,"",0,0,0
1447,"옛 암다포르 성(어려움)",0,"",0,0,1,0,0,"",0,0,0
1448,"비탄의 앞뜰",0,"",0,0,1,0,0,"",0,0,0
1449,"고뇌의 방",0,"",0,0,1,0,0,"",0,0,0
1450,"재앙의 십자로",0,"",0,0,1,0,0,"",0,0,0
1451,"유혈의 무도회장",0,"",0,0,1,0,0,"",0,0,0
1452,"대형 원양어선",0,"",0,0,1,0,0,"",0,0,0
1453,"에델바이스 상회
(쌍검사 길드)",0,"",0,0,1,0,0,"",0,0,0
1454,"31",0,"",0,0,1,0,0,"",0,0,0
1455,"32",0,"",0,0,1,0,0,"",0,0,0
1456,"33",0,"",0,0,1,0,0,"",0,0,0
1457,"34",0,"",0,0,1,0,0,"",0,0,0
1458,"35",0,"",0,0,1,0,0,"",0,0,0
1459,"36",0,"",0,0,1,0,0,"",0,0,0
1460,"37",0,"",0,0,1,0,0,"",0,0,0
1461,"38",0,"",0,0,1,0,0,"",0,0,0
1462,"39",0,"",0,0,1,0,0,"",0,0,0
1463,"40",0,"",0,0,1,0,0,"",0,0,0
1464,"41",0,"",0,0,1,0,0,"",0,0,0
1465,"42",0,"",0,0,1,0,0,"",0,0,0
1466,"43",0,"",0,0,1,0,0,"",0,0,0
1467,"44",0,"",0,0,1,0,0,"",0,0,0
1468,"45",0,"",0,0,1,0,0,"",0,0,0
1469,"46",0,"",0,0,1,0,0,"",0,0,0
1470,"47",0,"",0,0,1,0,0,"",0,0,0
1471,"48",0,"",0,0,1,0,0,"",0,0,0
1472,"49",0,"",0,0,1,0,0,"",0,0,0
1473,"50",0,"",0,0,1,0,0,"",0,0,0
1474,"51",0,"",0,0,1,0,0,"",0,0,0
1475,"52",0,"",0,0,1,0,0,"",0,0,0
1476,"53",0,"",0,0,1,0,0,"",0,0,0
1477,"54",0,"",0,0,1,0,0,"",0,0,0
1478,"55",0,"",0,0,1,0,0,"",0,0,0
1479,"56",0,"",0,0,1,0,0,"",0,0,0
1480,"57",0,"",0,0,1,0,0,"",0,0,0
1481,"58",0,"",0,0,1,0,0,"",0,0,0
1482,"59",0,"",0,0,1,0,0,"",0,0,0
1483,"60",0,"",0,0,1,0,0,"",0,0,0
1484,"골드 소서",0,"",0,0,1,0,0,"",0,0,0
1485,"입구 광장",0,"",0,0,1,0,0,"",0,0,0
1486,"에테라이트 광장",0,"",0,0,1,0,0,"",0,0,0
1487,"카드 광장",0,"",0,0,1,0,0,"",0,0,0
1488,"신비의 광장",0,"",0,0,1,0,0,"",0,0,0
1489,"원형 광장",0,"",0,0,1,0,0,"",0,0,0
1490,"이벤트 광장",0,"",0,0,1,0,0,"",0,0,0
1491,"골드 소서 비공정 승강장",0,"",0,0,1,0,0,"",0,0,0
1492,"중앙 카운터",0,"",0,0,1,0,0,"",0,0,0
1493,"초코보 승강기",0,"",0,0,1,0,0,"",0,0,0
1494,"자보텐더",0,"",0,0,1,0,0,"",0,0,0
1495,"코렐 산",0,"",0,0,1,0,0,"",0,0,0
1496,"이벤트 무대",0,"",0,0,1,0,0,"",0,0,0
1497,"복권 추첨소",0,"",0,0,1,0,0,"",0,0,0
1498,"맨더빌 작패탁자",0,"",0,0,1,0,0,"",0,0,0
1499,"맨더빌 라운지",0,"",0,0,1,0,0,"",0,0,0
1500,"초코보 광장",0,"",0,0,1,0,0,"",0,0,0
1501,"초코보 경주 카운터",0,"",0,0,1,0,0,"",0,0,0
1502,"초코보 승강기",0,"",0,0,1,0,0,"",0,0,0
1503,"무너진 구조체",0,"",0,0,1,0,0,"",0,0,0
1504,"제국군 임시 작업장",0,"",0,0,1,0,0,"",0,0,0
1505,"부유가스 충전 구역",0,"",0,0,1,0,0,"",0,0,0
1506,"환룡의 등",0,"",0,0,1,0,0,"",0,0,0
1507,"묵약의 방",0,"",0,0,1,0,0,"",0,0,0
1508,"（仮）第１障壁",0,"",0,0,1,0,0,"",0,0,0
1509,"（仮）第2障壁",0,"",0,0,1,0,0,"",0,0,0
1510,"대 드래곤 쇠뇌: 플라비앵",0,"",0,0,1,0,0,"",0,0,0
1511,"（仮）第3障壁",0,"",0,0,1,0,0,"",0,0,0
1512,"대 드래곤 쇠뇌: 실베트렐",0,"",0,0,1,0,0,"",0,0,0
1513,"（仮）第4障壁",0,"",0,0,1,0,0,"",0,0,0
1514,"대 드래곤 쇠뇌: 할드라스",0,"",0,0,1,0,0,"",0,0,0
1515,"성도의 문",0,"",0,0,1,0,0,"",0,0,0
1516,"（仮）防衛橋エリア名",0,"",0,0,1,0,0,"",0,0,0
1517,"에테라이트 광장",0,"",0,0,1,0,0,"",0,0,0
1518,"입구 광장(카드 광장)",0,"",0,0,1,0,0,"",0,0,0
1519,"신비의 광장 동쪽(작패유희)",0,"",0,0,1,0,0,"",0,0,0
1520,"신비의 광장 서쪽",0,"",0,0,1,0,0,"",0,0,0
1521,"이벤트 광장",0,"",0,0,1,0,0,"",0,0,0
1522,"복권 추첨소",0,"",0,0,1,0,0,"",0,0,0
1523,"원형 광장",0,"",0,0,1,0,0,"",0,0,0
1524,"초코보 광장",0,"",0,0,1,0,0,"",0,0,0
1525,"아래층",0,"",0,0,1,0,0,"",0,0,0
1526,"가운데층",0,"",0,0,1,0,0,"",0,0,0
1527,"위층",0,"",0,0,1,0,0,"",0,0,0
1528,"1층",0,"",0,0,1,0,0,"",0,0,0
1529,"3층",0,"",0,0,1,0,0,"",0,0,0
1530,"지하 1층",0,"",0,0,1,0,0,"",0,0,0
1531,"외곽 안뜰",0,"",0,0,1,0,0,"",0,0,0
1532,"기병 막사",0,"",0,0,1,0,0,"",0,0,0
1533,"요새 내부",0,"",0,0,1,0,0,"",0,0,0
1534,"연병장",0,"",0,0,1,0,0,"",0,0,0
1535,"작전회의실",0,"",0,0,1,0,0,"",0,0,0
1536,"성 겡리올 예배당",0,"",0,0,1,0,0,"",0,0,0
1537,"요새 외벽",0,"",0,0,1,0,0,"",0,0,0
1538,"결승선",0,"",0,0,1,0,0,"",0,0,0
1539,"뜀뛰는 돌의 섬",0,"",0,0,1,0,0,"",0,0,0
1540,"나무가 흔들리는 길",0,"",0,0,1,0,0,"",0,0,0
1541,"물에 감싸인 정원",0,"",0,0,1,0,0,"",0,0,0
1542,"높바람 부는 신의 섬",0,"",0,0,1,0,0,"",0,0,0
1543,"바람이 머무는 제단",0,"",0,0,1,0,0,"",0,0,0
1544,"구름이 태어나는 신전",0,"",0,0,1,0,0,"",0,0,0
1545,"박물함 입구",0,"",0,0,1,0,0,"",0,0,0
1546,"역사 전시실",0,"",0,0,1,0,0,"",0,0,0
1547,"병기 전시실",0,"",0,0,1,0,0,"",0,0,0
1548,"박물함 방위실",0,"",0,0,1,0,0,"",0,0,0
1549,"제III전시구역",0,"",0,0,1,0,0,"",0,0,0
1550,"특급 키메라 배양실",0,"",0,0,1,0,0,"",0,0,0
1551,"보라 관제구역",0,"",0,0,1,0,0,"",0,0,0
1552,"진홍 관제구역",0,"",0,0,1,0,0,"",0,0,0
1553,"연녹 관제구역",0,"",0,0,1,0,0,"",0,0,0
1554,"현실확장실",0,"",0,0,1,0,0,"",0,0,0
1555,"뱃머리 구조체",0,"",0,0,1,0,0,"",0,0,0
1556,"좌현 구조체",0,"",0,0,1,0,0,"",0,0,0
1557,"우현 구조체",0,"",0,0,1,0,0,"",0,0,0
1558,"예배당 신랑",0,"",0,0,1,0,0,"",0,0,0
1559,"예배당 측랑",0,"",0,0,1,0,0,"",0,0,0
1560,"교황청 안뜰",0,"",0,0,1,0,0,"",0,0,0
1561,"빙천궁",0,"",0,0,1,0,0,"",0,0,0
1562,"교황청 신랑",0,"",0,0,1,0,0,"",0,0,0
1563,"성 토르당 대성당",0,"",0,0,1,0,0,"",0,0,0
1564,"예배당 승강실",0,"",0,0,1,0,0,"",0,0,0
