#,Name,Icon,Quest,AcceptTalk,FailTalk,FestivalId,FestivalPhase,Unknown2
262730,도구 구입(레벨 1~9),0,0,0,0,0,0,True
262731,도구 구입(레벨 10~19),0,0,0,0,0,0,True
262732,도구 구입(레벨 20~29),0,0,0,0,0,0,True
262733,도구 구입(레벨 30~39),0,0,0,0,0,0,True
262734,도구 구입(레벨 40~49),0,0,0,0,0,0,True
262735,장신구 구입(전투),0,0,0,0,0,0,True
262736,장신구 구입(제작/채집),0,0,0,0,0,0,True
262737,방어구 구입(레벨 50),0,0,0,0,0,0,True
262738,방어구 구입(레벨 52),0,0,0,0,0,0,True
262739,방어구 구입(레벨 54),0,0,0,0,0,0,True
262740,방어구 구입(레벨 56),0,0,0,0,0,0,True
262741,방어구 구입(레벨 58),0,0,0,0,0,0,True
262743,방어구 구입(레벨 50),0,0,0,0,0,0,True
262744,방어구 구입(레벨 52),0,0,0,0,0,0,True
262745,방어구 구입(레벨 54),0,0,0,0,0,0,True
262746,방어구 구입(레벨 56),0,0,0,0,0,0,True
262747,방어구 구입(레벨 58),0,0,0,0,0,0,True
262749,방어구 구입(레벨 50~60),0,0,0,0,0,0,True
262750,무기 구입(레벨 50),0,0,0,0,0,0,True
262751,무기 구입(레벨 52),0,0,0,0,0,0,True
262752,무기 구입(레벨 54),0,0,0,0,0,0,True
262753,무기 구입(레벨 56),0,0,0,0,0,0,True
262754,무기 구입(레벨 58),0,0,0,0,0,0,True
262756,무기 구입(레벨 50),0,0,0,0,0,0,True
262757,무기 구입(레벨 52),0,0,0,0,0,0,True
262758,무기 구입(레벨 54),0,0,0,0,0,0,True
262759,무기 구입(레벨 56),0,0,0,0,0,0,True
262760,무기 구입(레벨 58),0,0,0,0,0,0,True
262762,도구 구입(레벨 50~60),0,0,0,0,0,0,True
262763,도구 구입(레벨 50~60),0,0,0,0,0,0,True
262764,장신구 구입(전투),0,0,0,0,0,0,True
262765,장신구 구입(제작/채집),0,0,0,0,0,0,True
262766,아이템 구입,0,0,0,0,0,0,True
262767,아이템 구입,0,0,0,0,0,0,True
262768,아이템 구입,0,0,0,0,0,0,True
262769,아이템 구입,0,0,0,0,0,0,True
262770,아이템 구입,0,0,0,0,0,0,True
262771,아이템 구입,0,0,0,0,0,0,True
262772,아이템 구입,0,0,0,0,0,0,True
262773,아이템 구입,0,0,0,0,0,0,True
262774,아이템 구입,0,0,0,0,0,0,True
262775,아이템 구입,0,0,0,0,0,0,True
262776,아이템 구입,0,0,0,0,0,0,True
262777,아이템 구입,0,0,0,0,0,0,True
262778,아이템 구입,0,0,0,0,0,0,True
262779,아이템 구입,0,0,0,0,0,0,True
262780,아이템 구입,0,0,0,0,0,0,True
262781,아이템 구입,0,0,0,0,0,0,True
262782,아이템 구입,0,0,0,0,0,0,True
262783,아이템 구입,0,0,0,0,0,0,True
262784,아이템 구입,0,0,0,0,0,0,True
262785,아이템 구입,0,0,0,0,0,0,True
262786,아이템 구입,0,0,0,0,0,0,True
262787,아이템 구입,0,0,0,0,0,0,True
262788,아이템 구입,0,0,0,0,0,0,True
262789,아이템 구입,0,0,0,0,0,0,True
262790,아이템 구입,0,0,0,0,0,0,True
262791,아이템 구입,0,0,0,0,0,0,True
262792,아이템 구입,0,0,0,0,0,0,True
262793,아이템 구입,0,0,0,0,0,0,True
262794,아이템 구입,0,0,0,0,0,0,True
262795,아이템 구입,0,0,0,0,0,0,True
262796,아이템 구입,0,0,0,0,0,0,True
262797,아이템 구입,0,0,0,0,0,0,True
262798,아이템 구입,0,0,0,0,0,0,True
262799,아이템 구입,0,0,0,0,0,0,True
262800,아이템 구입,0,0,0,0,0,0,True
262801,아이템 구입,0,0,0,0,0,0,True
262802,아이템 구입,0,0,0,0,0,0,True
262803,아이템 구입,0,0,0,0,0,0,True
262804,아이템 구입,0,0,0,0,0,0,True
262805,아이템 구입,0,0,0,0,0,0,True
262806,아이템 구입,0,0,0,0,0,0,True
262807,아이템 구입,0,0,0,0,0,0,True
262808,아이템 구입,0,0,0,0,0,0,True
262809,아이템 구입,0,0,0,0,0,0,True
262810,아이템 구입,0,0,0,0,0,0,True
262811,아이템 구입,0,0,0,0,0,0,True
262813,아이템 구입,0,0,0,0,0,0,True
262814,아이템 구입,0,0,0,0,0,0,True
262817,아이템 구입,0,0,0,0,0,0,True
262818,아이템 구입,0,0,0,0,0,0,True
262819,아이템 구입,0,0,0,0,0,0,True
262820,방어구 구입(레벨 60),0,0,0,0,0,0,True
262821,방어구 구입(투사),0,0,0,0,0,0,True
262822,방어구 구입(투사),0,0,0,0,0,0,True
262823,방어구 구입(투사),0,0,0,0,0,0,True
262824,방어구 구입(투사),0,0,0,0,0,0,True
262825,방어구 구입(투사),0,0,0,0,0,0,True
262826,,0,0,0,0,0,0,False
262827,방어구 구입(레벨 60),0,0,0,0,0,0,True
262828,방어구 구입(마법사),0,0,0,0,0,0,True
262829,방어구 구입(마법사),0,0,0,0,0,0,True
262830,방어구 구입(마법사),0,0,0,0,0,0,True
262831,방어구 구입(마법사),0,0,0,0,0,0,True
262832,방어구 구입(마법사),0,0,0,0,0,0,True
262833,,0,0,0,0,0,0,False
262834,방어구 구입(제작자),0,0,0,0,0,0,True
262835,무기 구입(레벨 60),0,0,0,0,0,0,True
262836,무기 구입,0,0,0,0,0,0,True
262837,무기 구입,0,0,0,0,0,0,True
262838,무기 구입,0,0,0,0,0,0,True
262839,무기 구입,0,0,0,0,0,0,True
262840,무기 구입,0,0,0,0,0,0,True
262841,,0,0,0,0,0,0,False
262842,무기 구입(레벨 60),0,0,0,0,0,0,True
262843,방어구 구입(채집가),0,0,0,0,0,0,True
262844,주 도구 구입(제작자),0,0,0,0,0,0,True
262845,보조 도구 구입(제작자),0,0,0,0,0,0,True
262846,도구 구입(채집가),0,0,0,0,0,0,True
262847,장신구 구입(전투),0,0,0,0,0,0,True
262848,장신구 구입(전투),0,0,0,0,0,0,True
262849,장신구 구입(전투),0,0,0,0,0,0,True
262850,장신구 구입(전투),0,0,0,0,0,0,True
262851,장신구 구입(전투),0,0,0,0,0,0,True
262852,도구 구입,0,0,0,0,0,0,True
262853,도구 구입,0,0,0,0,0,0,True
262854,도구 구입,0,0,0,0,0,0,True
262855,도구 구입,0,0,0,0,0,0,True
262856,방어구 구입(제작/채집),0,0,0,0,0,0,True
262857,방어구 구입(제작/채집),0,0,0,0,0,0,True
262858,방어구 구입(제작/채집),0,0,0,0,0,0,True
262859,방어구 구입(제작/채집),0,0,0,0,0,0,True
262860,방어구 구입(제작/채집),0,0,0,0,0,0,True
262861,아이템 구입,0,0,0,0,0,0,True
262862,아이템 구입,0,0,0,0,0,0,True
262863,아이템 구입,0,0,0,0,0,0,True
262864,아이템 구입,0,0,0,0,0,0,True
262865,아이템 구입,0,0,0,0,0,0,True
262866,아이템 구입,0,0,0,0,0,0,True
262867,아이템 구입,0,0,0,0,0,0,True
262868,아이템 구입,0,0,0,0,0,0,True
262869,아이템 구입,0,0,0,0,0,0,True
262870,아이템 구입,0,0,0,0,0,0,True
262871,아이템 구입,0,0,0,0,0,0,True
262872,아이템 구입,0,0,0,0,0,0,True
262873,아이템 구입,0,0,0,0,0,0,True
262874,아이템 구입,0,0,0,0,0,0,True
262875,아이템 구입,0,0,0,0,0,0,True
262876,아이템 구입,0,0,0,0,0,0,True
262877,아이템 구입,0,0,0,0,0,0,True
262878,아이템 구입,0,0,0,0,0,0,True
262879,아이템 구입,0,0,0,0,0,0,True
262880,아이템 구입,0,0,0,0,0,0,True
262881,아이템 구입,0,0,0,0,0,0,True
262882,아이템 구입,0,0,0,0,0,0,True
262883,아이템 구입,0,0,0,0,0,0,True
262884,아이템 구입,0,0,0,0,0,0,True
262885,아이템 구입,0,0,0,0,0,0,True
262886,아이템 구입,0,0,0,0,0,0,True
262887,아이템 구입,0,0,0,0,0,0,True
262888,아이템 구입,0,0,0,0,0,0,True
262889,아이템 구입,0,0,0,0,0,0,True
262890,아이템 구입,0,0,0,0,0,0,True
262891,아이템 구입,0,0,0,0,0,0,True
262892,그림 구입(기라바니아),0,68456,0,0,0,0,True
262893,그림 구입(오사드),0,68456,0,0,0,0,True
262894,기간 한정 이벤트 보상 구입,0,0,0,0,53,0,True
262895,기간 한정 이벤트 보상 구입,0,0,0,0,54,0,True
262896,레벨 70 무기 재구입,0,0,0,0,0,0,True
262897,레벨 70 방어구 재구입(투사 1),0,0,0,0,0,0,True
262898,레벨 70 방어구 재구입(투사 2),0,0,0,0,0,0,True
262899,레벨 70 방어구 재구입(마법사),0,0,0,0,0,0,True
262900,'아니마 웨폰: 룩스' 복제하기,0,67940,0,0,0,0,True
262901,아이템 구입(장비 투영 관련),0,68554,0,0,0,0,True
262902,아이템 구입,0,0,0,0,0,0,True
262903,,0,0,0,0,61,0,True
262904,,0,0,0,0,62,0,True
262905,,0,0,0,0,63,0,True
262906,그림 구입(드라바니아),0,67643,0,0,0,0,True
262907,그림 구입(아발라시아),0,67643,0,0,0,0,True
262908,아이템 구입,0,0,0,0,0,0,True
262909,,0,0,0,0,66,0,True
262910,멋쟁이 상점,0,0,594792,594791,0,0,True
262911,도구 구입(레벨 60),0,68633,0,0,0,0,True
262912,도구 구입(레벨 63),0,68633,0,0,0,0,True
262913,도구 구입(레벨 65),0,68633,0,0,0,0,True
262914,방어구 구입(레벨 60),0,68633,0,0,0,0,True
262915,방어구 구입(레벨 63),0,68633,0,0,0,0,True
262916,방어구 구입(레벨 65),0,68633,0,0,0,0,True
262917,아이템 구입,0,68633,0,0,0,0,True
262918,'에우레카 웨폰' 복제하기(투사),0,0,0,0,0,0,True
262919,,0,0,0,0,0,0,True
262920,퀘스트 보상 재구입(1),60412,0,0,0,0,0,True
262921,,0,0,0,0,71,0,True
262922,'에우레카 웨폰' 복제하기(마법사),0,0,0,0,0,0,True
262923,,0,0,0,0,0,0,True
262924,,0,0,0,0,13,0,True
262925,,0,0,0,0,0,0,False
262926,청마도사용 장비 재구매,0,68728,0,0,0,0,True
262927,,0,0,0,0,0,0,True
262928,아이템 구입,0,0,0,0,0,0,True
262929,아이템 구입(2),0,0,0,0,0,0,True
262930,아이템 구입,0,68741,0,0,82,0,True
262931,,0,0,0,595156,83,0,True
262932,,0,0,0,595164,85,0,True
262933,무기 구입(레벨 62),0,0,0,0,0,0,True
262934,무기 구입(레벨 64),0,0,0,0,0,0,True
262935,무기 구입(레벨 66),0,0,0,0,0,0,True
262936,무기 구입(레벨 68),0,0,0,0,0,0,True
262937,무기 구입(레벨 70),0,0,0,0,0,0,True
262938,방어구 구입(레벨 62),0,0,0,0,0,0,True
262939,방어구 구입(레벨 64),0,0,0,0,0,0,True
262940,방어구 구입(레벨 66),0,0,0,0,0,0,True
262941,방어구 구입(레벨 68),0,0,0,0,0,0,True
262942,방어구 구입(레벨 70),0,0,0,0,0,0,True
262943,방어구 구입(레벨 62),0,0,0,0,0,0,True
262944,방어구 구입(레벨 64),0,0,0,0,0,0,True
262945,방어구 구입(레벨 66),0,0,0,0,0,0,True
262946,방어구 구입(레벨 68),0,0,0,0,0,0,True
262947,방어구 구입(레벨 70),0,0,0,0,0,0,True
262948,장신구 구입(전투),0,0,0,0,0,0,True
262949,아이템 구입,0,0,0,0,0,0,True
262950,장신구 구입(제작/채집),0,0,0,0,0,0,True
262951,레벨 60 방어구 재구입,0,0,0,0,0,0,True
262952,아이템 구입(칸막이/벽걸이),0,0,0,0,0,0,True
262953,방어구 구입(투사),0,0,0,0,0,0,True
262954,방어구 구입(투사),0,0,0,0,0,0,True
262955,방어구 구입(투사),0,0,0,0,0,0,True
262956,방어구 구입(투사),0,0,0,0,0,0,True
262957,방어구 구입(투사),0,0,0,0,0,0,True
262958,방어구 구입(마법사),0,0,0,0,0,0,True
262959,방어구 구입(마법사),0,0,0,0,0,0,True
262960,방어구 구입(마법사),0,0,0,0,0,0,True
262961,방어구 구입(마법사),0,0,0,0,0,0,True
262962,방어구 구입(마법사),0,0,0,0,0,0,True
262963,무기 구입,0,0,0,0,0,0,True
262964,무기 구입,0,0,0,0,0,0,True
262965,무기 구입,0,0,0,0,0,0,True
262966,무기 구입,0,0,0,0,0,0,True
262967,무기 구입,0,0,0,0,0,0,True
262968,장신구 구입(전투),0,0,0,0,0,0,True
262969,장신구 구입(전투),0,0,0,0,0,0,True
262970,장신구 구입(전투),0,0,0,0,0,0,True
262971,장신구 구입(전투),0,0,0,0,0,0,True
262972,장신구 구입(전투),0,0,0,0,0,0,True
262973,도구 구입,0,0,0,0,0,0,True
262974,도구 구입,0,0,0,0,0,0,True
262975,도구 구입,0,0,0,0,0,0,True
262976,주 도구 구입(제작자),0,0,0,0,0,0,True
262977,보조 도구 구입(제작자),0,0,0,0,0,0,True
262978,도구 구입(채집가),0,0,0,0,0,0,True
262979,방어구 구입(제작/채집),0,0,0,0,0,0,True
262980,방어구 구입(제작/채집),0,0,0,0,0,0,True
262981,방어구 구입(제작/채집),0,0,0,0,0,0,True
262982,방어구 구입(제작/채집),0,0,0,0,0,0,True
262983,방어구 구입(제작자),0,0,0,0,0,0,True
262984,방어구 구입(채집가),0,0,0,0,0,0,True
262985,아이템 구입,0,0,0,0,0,0,True
262986,아이템 구입,0,0,0,0,0,0,True
262987,아이템 구입,0,0,0,0,0,0,True
262988,아이템 구입,0,0,0,0,0,0,True
262989,아이템 구입,0,0,0,0,0,0,True
262990,아이템 구입,0,0,0,0,0,0,True
262991,아이템 구입,0,0,0,0,0,0,True
262992,아이템 구입,0,0,0,0,0,0,True
262993,아이템 구입,0,0,0,0,0,0,True
262994,아이템 구입,0,0,0,0,0,0,True
262995,아이템 구입,0,0,0,0,0,0,True
262996,아이템 구입,0,0,0,0,0,0,True
262997,아이템 구입,0,0,0,0,0,0,True
262998,아이템 구입,0,0,0,0,0,0,True
262999,아이템 구입,0,0,0,0,0,0,True
263000,아이템 구입,0,0,0,0,0,0,True
263001,아이템 구입,0,0,0,0,0,0,True
263002,아이템 구입,0,0,0,0,0,0,True
263003,아이템 구입,0,0,0,0,0,0,True
263004,아이템 구입,0,0,0,0,0,0,True
263005,아이템 구입,0,0,0,0,0,0,True
263006,아이템 구입,0,0,0,0,0,0,True
263007,민족 의상 구입(비에라),0,0,0,0,0,0,True
263008,민족 의상 구입(로스가르),0,0,0,0,0,0,True
263009,기간 한정 이벤트 보상 구입,0,0,0,0,89,0,True
263010,아이템 구입,0,0,0,0,0,0,True
263011,아이템 구입,0,0,0,0,0,0,True
263012,아이템 구입,0,0,0,0,0,0,True
263013,그림 구입(제1세계),0,69140,0,0,0,0,True
263014,아이템 구입,0,0,0,0,0,0,True
263015,아이템 구입,0,0,0,0,0,0,True
263016,아이템 구입,0,0,0,0,0,0,True
263017,도구 구입,0,69330,0,0,0,0,True
263018,방어구 구입,0,69330,0,0,0,0,True
263019,아이템 구입,0,69330,0,0,0,0,True
263020,,0,0,0,0,103,0,True
263021,아이템 구입,0,0,0,0,0,0,True
263022,하늘강철 도구 구입,0,69384,0,0,0,0,True
263023,아이템 구입,0,0,0,0,0,0,True
263024,하늘강철 도구 복제,0,0,0,0,0,0,True
263025,아이템 구입,0,0,0,0,0,0,True
263026,도구 구입,0,69432,0,0,0,0,True
263027,방어구 구입,0,69432,0,0,0,0,True
263028,아이템 구입,0,69432,0,0,0,0,True
263029,고물 구입,0,0,0,0,0,0,True
263030,아이템 구입,0,0,0,597023,107,0,True
263031,'레지스탕스 웨폰' 복제(투사 1),0,0,0,0,0,0,True
263032,'레지스탕스 웨폰' 복제(투사 2),0,0,0,0,0,0,True
263033,아이템 구입(범용 재료),0,67116,0,0,0,0,True
263034,아이템 구입(범용 재료),0,0,0,0,0,0,True
263035,아이템 구입(범용 재료),0,0,0,0,0,0,True
263036,,0,0,0,597316,0,0,True
263037,,0,0,0,0,108,0,True
263038,,0,0,0,0,113,0,True
263039,,0,0,0,0,113,0,True
263040,'레지스탕스 웨폰' 복제(마법사),0,0,0,0,0,0,True
263041,,0,0,0,0,117,0,True
263042,아이템 구입,0,0,0,0,0,0,True
263043,희귀품 구입,0,0,0,0,0,0,True
263044,희귀품 구입,0,0,0,0,0,0,True
263045,업적 달성 보상 재구입(3),0,0,0,0,0,0,True
263046,,0,0,0,0,0,0,True
263047,,0,0,0,0,0,0,True
263048,,0,0,0,0,0,0,True
263049,,0,0,0,0,123,0,True
263050,,0,0,0,0,122,0,True
263051,,0,0,0,0,121,0,True
263052,무기 구입,0,0,0,0,0,0,True
263053,무기 구입,0,0,0,0,0,0,True
263054,무기 구입,0,0,0,0,0,0,True
263055,무기 구입,0,0,0,0,0,0,True
263056,무기 구입,0,0,0,0,0,0,True
263057,방어구 구입(투사),0,0,0,0,0,0,True
263058,방어구 구입(투사),0,0,0,0,0,0,True
263059,방어구 구입(투사),0,0,0,0,0,0,True
263060,방어구 구입(투사),0,0,0,0,0,0,True
263061,방어구 구입(투사),0,0,0,0,0,0,True
263062,방어구 구입(마법사),0,0,0,0,0,0,True
263063,방어구 구입(마법사),0,0,0,0,0,0,True
263064,방어구 구입(마법사),0,0,0,0,0,0,True
263065,방어구 구입(마법사),0,0,0,0,0,0,True
263066,방어구 구입(마법사),0,0,0,0,0,0,True
263067,장신구 구입(전투),0,0,0,0,0,0,True
263068,장신구 구입(전투),0,0,0,0,0,0,True
263069,장신구 구입(전투),0,0,0,0,0,0,True
263070,장신구 구입(전투),0,0,0,0,0,0,True
263071,장신구 구입(전투),0,0,0,0,0,0,True
263072,도구 구입,0,0,0,0,0,0,True
263073,도구 구입,0,0,0,0,0,0,True
263074,도구 구입,0,0,0,0,0,0,True
263075,주 도구 구입(제작자),0,0,0,0,0,0,True
263076,보조 도구 구입(제작자),0,0,0,0,0,0,True
263077,도구 구입(채집가),0,0,0,0,0,0,True
263078,방어구 구입(제작/채집),0,0,0,0,0,0,True
263079,방어구 구입(제작/채집),0,0,0,0,0,0,True
263080,방어구 구입(제작/채집),0,0,0,0,0,0,True
263081,방어구 구입(제작자),0,0,0,0,0,0,True
263082,방어구 구입(채집가),0,0,0,0,0,0,True
263083,무기 구입(레벨 70),0,0,0,0,0,0,True
263084,무기 구입(레벨 72),0,0,0,0,0,0,True
263085,무기 구입(레벨 74),0,0,0,0,0,0,True
263086,무기 구입(레벨 76),0,0,0,0,0,0,True
263087,무기 구입(레벨 78),0,0,0,0,0,0,True
263088,무기 구입(레벨 80),0,0,0,0,0,0,True
263089,방어구 구입(레벨 70),0,0,0,0,0,0,True
263090,방어구 구입(레벨 72),0,0,0,0,0,0,True
263091,방어구 구입(레벨 74),0,0,0,0,0,0,True
263092,방어구 구입(레벨 76),0,0,0,0,0,0,True
263093,방어구 구입(레벨 78),0,0,0,0,0,0,True
263094,방어구 구입(레벨 80),0,0,0,0,0,0,True
263095,방어구 구입(레벨 70),0,0,0,0,0,0,True
263096,방어구 구입(레벨 72),0,0,0,0,0,0,True
263097,방어구 구입(레벨 74),0,0,0,0,0,0,True
263098,방어구 구입(레벨 76),0,0,0,0,0,0,True
263099,방어구 구입(레벨 78),0,0,0,0,0,0,True
263100,방어구 구입(레벨 80),0,0,0,0,0,0,True
263101,장신구 구입(전투),0,0,0,0,0,0,True
263102,장신구 구입(제작/채집),0,0,0,0,0,0,True
263103,아이템 구입,0,0,0,0,0,0,True
263104,아이템 구입,0,0,0,0,0,0,True
263105,아이템 구입,0,0,0,0,0,0,True
263106,아이템 구입,0,0,0,0,0,0,True
263107,아이템 구입,0,0,0,0,0,0,True
263108,아이템 구입,0,0,0,0,0,0,True
263109,아이템 구입,0,0,0,0,0,0,True
263110,아이템 구입,0,0,0,0,0,0,True
263111,아이템 구입,0,0,0,0,0,0,True
263112,아이템 구입,0,0,0,0,0,0,True
263113,아이템 구입,0,0,0,0,0,0,True
263114,아이템 구입,0,0,0,0,0,0,True
263115,아이템 구입,0,0,0,0,0,0,True
263116,아이템 구입,0,0,0,0,0,0,True
263117,아이템 구입,0,0,0,0,0,0,True
263118,아이템 구입,0,0,0,0,0,0,True
263119,아이템 구입,0,0,0,0,0,0,True
263120,아이템 구입,0,0,0,0,0,0,True
263121,아이템 구입,0,0,0,0,0,0,True
263122,아이템 구입,0,0,0,0,0,0,True
263123,아이템 구입(재배용품),0,0,0,0,0,0,True
263124,アイテムの購入,0,0,0,0,127,0,True
263125,アイテムの購入,0,0,0,0,126,0,True
263126,아이템 구입,0,70081,0,0,0,0,True
263127,アイテムの購入,0,0,0,0,129,0,True
263128,アイテムの購入,0,0,0,0,130,0,True
263129,アイテムの購入,0,0,0,0,131,0,True
263130,그림 구입(북해 지역),0,69710,0,0,0,0,True
263131,그림 구입(일사바드),0,69710,0,0,0,0,True
263132,그림 구입(고대세계),0,69710,0,0,0,0,True
263133,그림 구입(외계 우주),0,69710,0,0,0,0,True
263134,퀘스트 보상 재구입(2),0,0,0,0,0,0,True
263135,사무라이 장비 재구입,0,0,0,0,0,0,True
263136,적마도사 장비 재구입,0,0,0,0,0,0,True
263137,건브레이커 장비 재구입,0,0,0,0,0,0,True
263138,무도가 장비 재구입,0,0,0,0,0,0,True
263139,리퍼 장비 재구입,0,0,0,0,0,0,True
263140,현자 장비 재구입,0,0,0,0,0,0,True
263141,아이템 구입,0,0,0,0,0,0,True
263142,도구 구입,0,0,0,0,0,0,True
263143,방어구 구입,0,0,0,0,0,0,True
263144,아이템 구입,0,0,0,0,0,0,True
263145,아이템 구입,0,0,0,0,132,0,True
263146,아이템 구입,0,0,0,0,133,0,True
263147,아이템 구입,0,0,0,0,135,0,True
263148,,0,0,0,0,0,0,False
263149,아이템 구입,0,70186,0,0,0,0,True
263150,アイテムの購入,0,0,0,0,0,0,True
263151,'맨더빌 웨폰' 복제(투사 1),0,70261,0,0,0,0,True
263152,,0,0,0,0,138,0,True
263153,,0,0,0,0,134,1,True
263154,,0,0,0,0,134,2,True
263155,,0,0,0,0,134,3,True
263156,,0,0,0,0,140,0,True
263157,도구 구입,0,0,0,0,0,0,True
263158,방어구 구입,0,0,0,0,0,0,True
263159,아이템 구입,0,0,0,0,0,0,True
263160,모웬 도구 복제,0,70303,0,0,0,0,True
263161,,0,0,0,0,142,0,True
263162,,0,0,0,0,143,0,True
263163,,0,0,0,0,141,0,True
263164,아이템 구입,0,0,599264,0,0,0,True
263165,,0,0,0,0,145,0,True
263166,,0,0,0,0,144,0,True
263167,아이템 구입,0,0,0,0,0,0,True
263168,,0,0,0,0,145,0,True
263169,'맨더빌 웨폰' 복제(투사 2),0,70261,0,0,0,0,True
263170,아이템 구입(마도 풍경화),0,0,0,0,0,0,True
263171,'맨더빌 웨폰' 복제(마법사),0,70261,0,0,0,0,True
263172,무기 구입,0,0,0,0,0,0,True
263173,무기 구입,0,0,0,0,0,0,True
263174,무기 구입,0,0,0,0,0,0,True
263175,무기 구입,0,0,0,0,0,0,True
263176,무기 구입,0,0,0,0,0,0,True
263177,방어구 구입(투사),0,0,0,0,0,0,True
263178,방어구 구입(투사),0,0,0,0,0,0,True
263179,방어구 구입(투사),0,0,0,0,0,0,True
263180,방어구 구입(투사),0,0,0,0,0,0,True
263181,방어구 구입(투사),0,0,0,0,0,0,True
263182,방어구 구입(마법사),0,0,0,0,0,0,True
263183,방어구 구입(마법사),0,0,0,0,0,0,True
263184,방어구 구입(마법사),0,0,0,0,0,0,True
263185,방어구 구입(마법사),0,0,0,0,0,0,True
263186,방어구 구입(마법사),0,0,0,0,0,0,True
263187,장신구 구입(전투),0,0,0,0,0,0,True
263188,장신구 구입(전투),0,0,0,0,0,0,True
263189,장신구 구입(전투),0,0,0,0,0,0,True
263190,장신구 구입(전투),0,0,0,0,0,0,True
263191,장신구 구입(전투),0,0,0,0,0,0,True
263192,도구 구입,0,0,0,0,0,0,True
263193,도구 구입,0,0,0,0,0,0,True
263194,도구 구입,0,0,0,0,0,0,True
263195,주 도구 구입(제작자),0,0,0,0,0,0,True
263196,보조 도구 구입(제작자),0,0,0,0,0,0,True
263197,도구 구입(채집가),0,0,0,0,0,0,True
263198,방어구 구입(제작/채집),0,0,0,0,0,0,True
263199,방어구 구입(제작/채집),0,0,0,0,0,0,True
263200,방어구 구입(제작/채집),0,0,0,0,0,0,True
263201,방어구 구입(제작자),0,0,0,0,0,0,True
263202,방어구 구입(채집가),0,0,0,0,0,0,True
263203,아이템 구입,0,0,0,0,0,0,True
263204,아이템 구입,0,0,0,0,0,0,True
263205,아이템 구입,0,0,0,0,0,0,True
263206,아이템 구입,0,0,0,0,0,0,True
263207,아이템 구입,0,0,0,0,0,0,True
263208,아이템 구입,0,0,0,0,0,0,True
263209,아이템 구입,0,0,0,0,0,0,True
263210,아이템 구입,0,0,0,0,0,0,True
263211,아이템 구입,0,0,0,0,0,0,True
263212,아이템 구입,0,0,0,0,0,0,True
263213,레벨 80 무기/방어구 재구입,0,0,0,0,0,0,True
263214,,0,0,0,0,150,0,True
263215,,0,0,0,0,151,0,True
263216,,0,0,0,0,149,1,True
263217,,0,0,0,0,149,2,True
263218,,0,0,0,0,149,3,True
263219,,0,0,0,0,152,0,True
263220,,0,0,0,0,0,0,True
263221,아이템 구입,0,0,0,0,0,0,True
263222,아이템 구입,0,0,0,0,0,0,True
263223,그림 구입(요카 투랄),0,70542,0,0,0,0,True
263224,그림 구입(사카 투랄),0,70543,0,0,0,0,True
263225,그림 구입(언로스트 월드),0,70543,0,0,0,0,True
263226,아이템 구입,0,0,0,0,153,0,True
263227,,0,0,0,0,154,0,True
263228,,0,0,0,0,155,0,True
263229,,0,0,0,0,156,0,True
263230,,0,0,0,0,0,0,False
263231,,0,0,0,0,0,0,False
263232,,0,0,0,0,0,0,False
263233,아이템 구입(기둥/장식품),0,0,0,0,0,0,True
263234,,0,0,0,0,159,0,True
263235,,0,0,0,0,162,0,True
263236,,0,0,0,0,0,0,False
263237,아이템 구입,0,0,0,0,0,0,True
263238,아이템 구입,0,0,0,0,0,0,True
263239,아이템 구입,0,0,0,0,0,0,True
263240,,0,0,0,0,0,0,False
263241,,0,0,0,0,0,0,False
263242,,0,0,0,0,0,0,False
263243,,0,0,0,0,0,0,False
263244,,0,0,0,0,0,0,False
263245,도구 구입,0,0,0,0,0,0,True
263246,방어구 구입,0,0,0,0,0,0,True
263247,,0,0,0,0,0,0,False
263248,도구 구입(목수/대장장이/갑주제작사),0,0,0,0,0,0,True
263249,도구 구입(목수/대장장이/갑주제작사),0,0,0,0,0,0,True
263250,도구 구입(목수/대장장이/갑주제작사),0,0,0,0,0,0,True
263251,도구 구입(목수/대장장이/갑주제작사),0,0,0,0,0,0,True
263252,도구 구입(목수/대장장이/갑주제작사),0,0,0,0,0,0,True
263253,도구 구입(보석공예가/가죽공예가/재봉사),0,0,0,0,0,0,True
263254,도구 구입(보석공예가/가죽공예가/재봉사),0,0,0,0,0,0,True
263255,도구 구입(보석공예가/가죽공예가/재봉사),0,0,0,0,0,0,True
263256,도구 구입(보석공예가/가죽공예가/재봉사),0,0,0,0,0,0,True
263257,도구 구입(보석공예가/가죽공예가/재봉사),0,0,0,0,0,0,True
263258,도구 구입(광부/원예가/어부),0,0,0,0,0,0,True
263259,도구 구입(광부/원예가/어부),0,0,0,0,0,0,True
263260,도구 구입(광부/원예가/어부),0,0,0,0,0,0,True
263261,도구 구입(광부/원예가/어부),0,0,0,0,0,0,True
263262,도구 구입(광부/원예가/어부),0,0,0,0,0,0,True
263263,방어구 구입(제작자),0,0,0,0,0,0,True
263264,방어구 구입(제작자),0,0,0,0,0,0,True
263265,방어구 구입(제작자),0,0,0,0,0,0,True
263266,방어구 구입(제작자),0,0,0,0,0,0,True
263267,방어구 구입(제작자),0,0,0,0,0,0,True
263268,방어구 구입(채집가),0,0,0,0,0,0,True
263269,방어구 구입(채집가),0,0,0,0,0,0,True
263270,방어구 구입(채집가),0,0,0,0,0,0,True
