key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
3591,0,False,False,False,3,0,0,0,3,False,False,1,25,"동료를, 동료를 위해
아침 이슬처럼 청량한 물이 필요하다!",0
3592,0,False,False,False,3,0,0,0,3,False,False,1,25,"누가, 누가, 좀 도와주게!
난 돌개바람처럼 서두르고 있다네!",0
3593,0,False,False,False,3,0,0,0,3,False,False,1,25,"떠다니는 솜풀이 안주할 땅을 찾듯이
물이, 물이 필요하다네!",0
3594,0,False,False,False,2,0,0,0,3,False,False,1,25,"야생 초코보 깃털을 모으고 있어",0
3595,0,False,False,False,2,0,0,0,3,False,False,1,25,"누가 좀 도와줘!",0
3596,0,False,False,False,2,0,0,0,3,False,False,1,25,"최고의 화살을 만들고 싶어",0
3597,0,False,False,False,2,0,0,0,3,False,False,1,25,"고맙다!
좋은 화살을 만들 수 있겠어",0
3598,0,False,False,False,2,0,0,0,3,False,False,1,25,"지금은 너무 위험했나……
나중에 기회가 되면 부탁해!",0
3599,0,False,False,False,2,0,0,0,3,False,False,1,25,"조심해!",0
3600,0,False,False,False,2,0,0,0,3,False,False,1,25,"이것이 응수의 묘미다!",0
3601,0,False,False,False,2,0,0,0,3,False,False,1,25,"무신의 불꽃……
뜨거운 기세를 느껴라!",0
3602,0,False,False,False,2,0,0,0,3,False,False,1,25,"갑자기 왜 그래!?",0
3603,0,False,False,False,2,0,0,0,3,False,False,1,25,"이봐! 진정해!",0
3604,0,False,False,False,2,0,0,0,3,False,False,1,25,"으아아아악!",0
3605,0,False,False,False,2,0,0,0,3,False,False,1,25,"큰일이다! 날뛰기 시작했어!",0
3606,0,False,False,False,2,0,0,0,3,False,False,1,25,"공연은 물 건너갔군……",0
3607,0,False,False,False,2,0,0,0,3,False,False,1,25,"이제 손쓸 방법이 없어……",0
3608,0,False,False,False,2,0,0,0,3,False,False,1,25,"할 수 없다. 처치해줘!",0
3609,0,False,False,False,2,0,0,0,3,False,False,1,25,"어쩐다! 어쩐다!",0
3610,0,False,False,False,2,0,0,0,3,False,False,1,25,"큰일이야! 큰일이야! 큰일이야!",0
3611,0,False,False,False,2,0,0,0,3,False,False,1,25,"얌전히 있어~",0
3612,0,False,False,False,3,0,0,0,3,False,False,1,25,"고마워, 모험가!",0
3613,0,False,False,False,3,0,0,0,3,False,False,1,25,"휴우, 다행이다아",0
3614,0,False,False,False,3,0,0,0,3,False,False,1,25,"일단 물러나야겠군……",0
3615,0,False,False,False,3,0,0,0,3,False,False,1,25,"다들 도망쳐!",0
3616,0,False,False,False,3,0,0,0,3,False,False,1,25,"해수 공연이 곧 시작됩니다~",0
3617,0,False,False,False,3,0,0,0,3,False,False,1,25,"재미있는 볼거리예요~",0
3618,0,False,False,False,2,0,0,0,3,False,False,1,25,"재미있게 보다 가세요",0
3619,0,False,False,False,2,0,0,0,3,False,False,1,25,"안 보면 후회해요~",0
3620,0,False,False,False,5,0,0,0,1,False,False,5,25,"버그가 나타났군! 모조리 소탕하자!
신생제를 방해하게 둘 수 없어!",0
3621,0,False,False,False,2,0,0,0,5,False,False,1,25,"이 시에 귀를 기울여봐……
신생의 선율에 빠져들 거야!",0
3622,0,False,False,False,2,0,0,0,3,False,False,1,25,"신생제는 반드시 성공시킨다!",0
3623,0,False,False,False,2,0,0,0,3,False,False,1,25,"크윽……!
이게 다 몇 마리야!?",0
3624,0,False,False,False,2,0,0,0,3,False,False,1,25,"여기서 물러날 순 없어!",0
3625,0,False,False,False,5,0,0,0,1,False,False,3,25,"수가 너무 많은데…….
할 수 없어, '그걸' 쓰자……!",0
3626,0,False,False,False,5,0,0,0,1,False,False,5,25,"미라클 플래시가 명중했어!",0
3627,0,False,False,False,5,0,0,0,1,False,False,3,25,"0",0
3628,0,False,False,False,2,0,0,0,3,False,False,1,25,"버그 따위에 굴할 수 없다……!",0
3629,0,False,False,False,2,0,0,0,3,False,False,1,25,"크윽…… 역부족이다……!",0
3630,0,False,False,False,5,0,0,0,1,False,False,5,25,"고맙다!
이제 버그가 많이 줄었어!",0
3631,0,False,False,False,5,0,0,0,1,False,False,5,25,"네 덕에 승리할 수 있었어!",0
3632,0,False,False,False,3,0,0,0,5,False,False,1,25,"이렇게 많을 줄이야……
일단 물러나야겠군!",0
3633,0,False,False,False,2,0,0,0,3,False,False,1,25,"축제를 얼마나 기다렸는지 몰라",0
3634,0,False,False,False,3,0,0,0,3,False,False,1,25,"0",0
3635,0,False,False,False,2,0,0,0,3,False,False,1,25,"0",0
3636,0,False,False,False,3,0,0,0,3,False,False,1,25,"거기 서, 다가오지 마!",0
3637,0,False,False,False,2,0,0,0,3,False,False,1,25,"0",0
3638,0,False,False,False,2,0,0,0,3,False,False,1,25,"길을 비켜라! 저리 가!",0
3639,0,False,False,False,2,0,0,0,3,False,False,1,25,"0",0
3640,0,False,False,False,2,0,0,0,3,False,False,1,25,"무희 아가씨~!",0
3641,0,False,False,False,2,0,0,0,3,False,False,1,25,"절세미인인데!",0
3642,0,False,False,False,2,0,0,0,3,False,False,1,25,"0",0
3643,0,False,False,False,2,0,0,0,3,False,False,1,25,"0",0
3644,0,False,False,False,2,0,0,0,3,False,False,1,25,"간다!",0
3645,0,False,False,False,2,0,0,0,3,False,False,1,25,"으쌰!!",0
3646,0,False,False,False,2,0,0,0,3,False,False,1,25,"0",0
3647,0,False,False,False,2,0,0,0,3,False,False,1,25,"천천히 하자~",0
3648,0,False,False,False,2,0,0,0,3,False,False,1,25,"손끝도 못 댈 거다!",0
3649,0,False,False,False,2,0,0,0,3,False,False,1,25,"방해하지 마라!",0
3650,0,False,False,False,2,0,0,0,3,False,False,1,25,"다가오기만 해!",0
3651,0,False,False,False,2,0,0,0,3,False,False,1,25,"무희 아가씨~",0
3652,0,False,False,False,2,0,0,0,3,False,False,1,25,"이쯤이야!",0
3653,0,False,False,False,2,0,0,0,3,False,False,1,25,"팬의 힘을 보여주마!",0
3654,0,False,False,False,2,0,0,0,3,False,False,1,25,"우오오!",0
3655,0,False,False,False,2,0,0,0,3,False,False,1,25,"아이 참~",0
3656,0,False,False,False,2,0,0,0,3,False,False,1,25,"도와줬음 좋겠는데",0
3657,0,False,False,False,2,0,0,0,3,False,False,1,25,"빨리 축제에 가고 싶은데~",0
3658,0,False,False,False,2,0,0,0,3,False,False,1,25,"이제 한숨 돌리겠네……",0
3659,0,False,False,False,2,0,0,0,3,False,False,1,25,"이제 안전해요",0
3660,0,False,False,False,2,0,0,0,3,False,False,1,25,"내 무희 아가씨……",0
3661,0,False,False,False,2,0,0,0,3,False,False,1,25,"악수라도……",0
3662,0,False,False,False,2,0,0,0,3,False,False,1,25,"꺄악, 뭐야!",0
3663,0,False,False,False,2,0,0,0,3,False,False,1,25,"도망쳐!",0
3664,0,False,False,False,2,0,0,0,3,False,False,1,25,"야호! 무희 아가씨~!",0
3665,0,False,False,False,2,0,0,0,3,False,False,1,25,"무희 아가씨는 내 거야!",0
3666,0,False,False,False,2,0,0,0,3,False,False,1,25,"이런 놈들에게……",0
3667,0,False,False,False,2,0,0,0,3,False,False,1,25,"무희 아가씨 너무 예쁘다!",0
3668,0,False,False,False,2,0,0,0,3,False,False,1,25,"아름다워……",0
3669,0,False,False,False,2,0,0,0,3,False,False,1,25,"아아…… 멋져……",0
3670,0,False,False,False,2,0,0,0,3,False,False,1,25,"무희 아가씨를 부탁한다……",0
3671,0,False,False,False,2,0,0,0,3,False,False,1,25,"혼쭐을 내줘",0
3672,0,False,False,False,2,0,0,0,3,False,False,1,25,"으윽…… 분하다",0
3673,0,False,False,False,3,0,0,0,3,False,False,1,25,"왜, 들어갈 수, 없냐!?",0
3674,0,False,False,False,3,0,0,0,3,False,False,1,25,"몇 번을 말해야 알아들어?",0
3675,0,False,False,False,3,0,0,0,3,False,False,1,25,"목욕 춤이, 문제라, 고?",0
3676,0,False,False,False,3,0,0,0,3,False,False,1,25,"그래, 그런 저속한 춤은 금지야",0
3677,0,False,False,False,3,0,0,0,3,False,False,1,25,"우리 전통, 을 모욕, 하다니!",0
3678,0,False,False,False,2,0,0,0,3,False,False,1,25,"전통을, 모욕, 하지 마라!",0
3679,0,False,False,False,2,0,0,0,3,False,False,1,25,"아름다운, 춤, 이해하지, 못하다니……",0
3680,0,False,False,False,2,0,0,0,3,False,False,1,25,"죽어도 춰야 한다면 그냥 돌아가",0
3681,0,False,False,False,2,0,0,0,3,False,False,1,25,"문화의 차이다",0
3682,0,False,False,False,2,0,0,0,3,False,False,1,25,"으음, 어쩐담……",0
3683,0,False,False,False,2,0,0,0,3,False,False,1,25,"여러분, 도와주세요!",0
3684,0,False,False,False,2,0,0,0,3,False,False,1,25,"축제를 성공시켜야 해",0
3685,0,False,False,False,2,0,0,0,3,False,False,1,25,"우리 축제를 시작하자고",0
3686,0,False,False,False,2,0,0,0,3,False,False,1,25,"하하하~",0
3687,0,False,False,False,2,0,0,0,3,False,False,1,25,"우리 멋있지 않냐~?",0
3688,0,False,False,False,2,0,0,0,3,False,False,1,25,"뭘 봐~?",0
3689,0,False,False,False,2,0,0,0,3,False,False,1,25,"빨리 날려버리고 싶군!",0
3690,0,False,False,False,2,0,0,0,3,False,False,1,25,"더워 죽겠어~",0
3691,0,False,False,False,2,0,0,0,3,False,False,1,25,"큰 놈을 날려주지!",0
3692,0,False,False,False,2,0,0,0,3,False,False,1,25,"방해하지 마라!",0
3693,0,False,False,False,2,0,0,0,3,False,False,1,25,"이건 우리 축제야!",0
3694,0,False,False,False,3,0,0,0,3,False,False,1,25,"실력에 자신 있는 분 안 계세요?",0
3695,0,False,False,False,2,0,0,0,3,False,False,1,25,"놈들을 막아주세요",0
3696,0,False,False,False,2,0,0,0,3,False,False,1,25,"배짱 한번 두둑하군",0
3697,0,False,False,False,2,0,0,0,3,False,False,1,25,"곧 후회할 거다",0
3698,0,False,False,False,2,0,0,0,3,False,False,1,25,"수장시켜주마!",0
3699,0,False,False,False,3,0,0,0,3,False,False,1,25,"고마워, 이제 안심이야!",0
3700,0,False,False,False,3,0,0,0,3,False,False,1,25,"축제 즐겁게 보내",0
3701,0,False,False,False,3,0,0,0,3,False,False,1,25,"실행위원끼리 대책을 마련해야겠어",0
3702,0,False,False,False,2,0,0,0,3,False,False,1,25,"하하하! 한 건 했구만!",0
3703,0,False,False,False,2,0,0,0,3,False,False,1,25,"다신 오지 마!",0
3704,0,False,False,False,2,0,0,0,3,False,False,1,25,"비키지, 않으면 억지로라도 들어, 가겠다!",0
3705,0,False,False,False,2,0,0,0,3,False,False,1,25,"미안하지만 그렇게는 못 해!",0
3706,0,False,False,False,3,0,0,0,3,False,False,1,25,"왜, 지…… 왜, 안 되는 것이냐……",0
3707,0,False,False,False,3,0,0,0,3,False,False,1,25,"목욕하고, 싶을 뿐인데……",0
3708,0,False,False,False,3,0,0,0,3,False,False,1,25,"드디어 갔군……",0
3709,0,False,False,False,3,0,0,0,3,False,False,1,25,"아무리 그래도 그 춤은 좀……",0
3710,0,False,False,False,3,0,0,0,3,False,False,1,25,"전통, 을 업신여긴 벌, 이다!",0
3711,0,False,False,False,3,0,0,0,3,False,False,1,25,"기분, 더럽다, 돌아가겠다!!",0
3712,0,False,False,False,3,0,0,0,3,False,False,1,25,"정말 성가신 놈이야, 쳇……",0
3713,0,False,False,False,3,0,0,0,3,False,False,1,25,"분명 또 오겠지……",0
3714,0,False,False,False,2,0,0,0,3,False,False,1,25,"미안하지만 부탁해!",0
3715,0,False,False,False,2,0,0,0,3,False,False,1,25,"아아…… 저 아름다운 해변이……",0
3716,0,False,False,False,2,0,0,0,3,False,False,1,25,"끄응, 해적 놈들……",0
3717,0,False,False,False,2,0,0,0,3,False,False,1,25,"도와주지 않겠나?",0
3718,0,False,False,False,3,0,0,0,3,False,False,1,25,"이제야 마음이 놓이는군!",0
3719,0,False,False,False,3,0,0,0,3,False,False,1,25,"대책을 다시 세우자……",0
3720,0,False,False,False,2,0,0,0,3,False,False,1,25,"두고 보자!",0
3721,0,False,False,False,2,0,0,0,3,False,False,1,25,"꺼지라고!",0
3722,0,False,False,False,2,0,0,0,3,False,False,1,25,"이 자식!",0
3723,0,False,False,False,2,0,0,0,3,False,False,1,25,"멀미가……",0
3724,0,False,False,False,2,0,0,0,3,False,False,1,25,"해치워라!",0
3725,0,False,False,False,2,0,0,0,3,False,False,1,25,"어때, 아가씨?",0
3726,0,False,False,False,2,0,0,0,3,False,False,1,25,"우리랑 놀자니까",0
3727,0,False,False,False,2,0,0,0,3,False,False,1,25,"잠깐이면 된다니까",0
3728,0,False,False,False,2,0,0,0,3,False,False,1,25,"좋은 데 가자, 응?",0
3729,0,False,False,False,2,0,0,0,3,False,False,1,25,"후아~ 재밌다~",0
3730,0,False,False,False,2,0,0,0,3,False,False,1,25,"술 가져와~",0
3731,0,False,False,False,2,0,0,0,3,False,False,1,25,"바다와 축제하면 술이지!",0
3732,0,False,False,False,2,0,0,0,5,False,False,1,25,"나랑 같이 좋은 데 가자",0
3733,0,False,False,False,2,0,0,0,1,False,False,1,25,"어때?",0
3734,0,False,False,False,2,0,0,0,5,False,False,1,25,"보자 보자 하니까 까불고 있어!",0
3735,0,False,False,False,2,0,0,0,1,False,False,1,25,"끄헉",0
3736,0,False,False,False,2,0,0,0,3,False,False,1,25,"너, 넌 뭐야!",0
3737,0,False,False,False,2,0,0,0,5,False,False,1,25,"여자나 어린애라고 봐줄 줄 알아!?",0
3738,0,False,False,False,2,0,0,0,5,False,False,1,25,"얘들아! 해치워라!",0
3739,0,False,False,False,2,0,0,0,3,False,False,1,25,"꺄아~ 무서워~!",0
3740,0,False,False,False,2,0,0,0,3,False,False,1,25,"도와주세요~!",0
3741,0,False,False,False,2,0,0,0,3,False,False,1,25,"으아아아",0
3742,0,False,False,False,2,0,0,0,3,False,False,1,25,"몰라~ 어떡해~",0
3743,0,False,False,False,2,0,0,0,3,False,False,1,25,"확 뭉개버린다!",0
3744,0,False,False,False,2,0,0,0,3,False,False,1,25,"허리를 꺾어줄까!",0
3745,0,False,False,False,2,0,0,0,3,False,False,1,25,"가만 안 둘 거다!",0
3746,0,False,False,False,2,0,0,0,3,False,False,1,25,"히얍!",0
3747,0,False,False,False,2,0,0,0,3,False,False,1,25,"으앗!!",0
3748,0,False,False,False,2,0,0,0,3,False,False,1,25,"으아아! 으아아!",0
3749,0,False,False,False,3,0,0,0,3,False,False,1,25,"두 번 다시 눈에 띄기만 해!",0
3750,0,False,False,False,3,0,0,0,3,False,False,1,25,"죄송해요~",0
3751,0,False,False,False,3,0,0,0,3,False,False,1,25,"마이 무따 아이가……",0
3752,0,False,False,False,3,0,0,0,3,False,False,1,25,"정말 최악이야!",0
3753,0,False,False,False,3,0,0,0,3,False,False,1,25,"믿을 사람이 하나도 없네!",0
3754,0,False,False,False,3,0,0,0,3,False,False,1,25,"히잉……",0
3755,0,False,False,False,3,0,0,0,3,False,False,1,25,"젠장! 놓치지 마!",0
3756,0,False,False,False,2,0,0,0,3,False,False,1,25,"엣취",0
3757,0,False,False,False,2,0,0,0,3,False,False,1,25,"이것들 대체 뭐야……",0
3758,0,False,False,False,2,0,0,0,3,False,False,1,25,"끼얏호!",0
3759,0,False,False,False,2,0,0,0,3,False,False,1,25,"좋았어!",0
3760,0,False,False,False,2,0,0,0,3,False,False,1,25,"으랏차!",0
3761,0,False,False,False,2,0,0,0,3,False,False,1,25,"짜증 나~",0
3762,0,False,False,False,2,0,0,0,3,False,False,1,25,"으아아……",0
3763,0,False,False,False,2,0,0,0,3,False,False,1,25,"저게 뭐지……!?",0
3764,0,False,False,False,2,0,0,0,3,False,False,1,25,"늘여름 무희 아니야!?",0
3765,0,False,False,False,2,0,0,0,3,False,False,1,25,"진짜네! 엄청 예쁘다!",0
3766,0,False,False,False,2,0,0,0,3,False,False,1,25,"친구들한테 빨리 알려줘야지!",0
3767,0,False,False,False,2,0,0,0,3,False,False,1,25,"대박이다! 진짜 대박이야!!",0
3768,0,False,False,False,3,0,0,0,3,False,False,1,25,"이런, 가엾은 우리 아이……",0
3769,0,False,False,False,3,0,0,0,3,False,False,1,25,"다시 처음부터 키워야 하다니……",0
3770,0,False,False,False,2,0,0,0,3,False,False,1,25,"기분 다 잡쳤네!",0
3771,0,False,False,False,2,0,0,0,3,False,False,1,25,"쳇! 얼마 만에 보는 불꽃놀이인데……",0
3772,0,False,False,False,2,0,0,0,3,True,False,1,25,"여기 인간 있따!",0
3773,0,False,False,False,2,0,0,0,3,True,False,1,25,"저리 꺼저라!",0
3774,0,False,False,False,2,0,0,0,3,True,False,1,25,"업새버린다!",0
3775,0,False,False,False,2,0,0,0,3,True,False,1,25,"적이 나타나따!",0
3776,0,False,False,False,2,0,0,0,3,True,False,1,25,"배양로 지켜라!",0
3777,0,False,False,False,2,0,0,0,3,True,False,1,25,"맛서 싸워라!",0
3778,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
3779,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
3780,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
3781,0,False,False,False,2,0,0,0,3,False,False,1,25,"모두 찔러주마!",0
3782,0,False,False,False,2,0,0,0,3,False,False,1,25,"벨긴 부단장님!
저도 따르겠습니다!",0
3783,0,False,False,False,2,0,0,0,3,False,False,1,25,"간다!",0
3784,0,False,False,False,2,0,0,0,3,False,False,1,25,"버틸 수 있겠나?",0
3785,0,False,False,False,2,0,0,0,3,False,False,1,25,"잡았다!",0
3786,0,False,False,False,2,0,0,0,3,False,False,1,25,"놓치지 않는다!",0
3787,0,False,False,False,2,0,0,0,3,False,False,1,25,"날려버리겠다!",0
3788,0,False,False,False,2,0,0,0,3,False,False,1,25,"신을 거역하다니!",0
3789,0,False,False,False,2,0,0,0,3,False,False,1,25,"내 섭리의 창으로
그놈과 똑같이 꿰뚫어주겠다!",0
3790,0,False,False,False,2,0,0,0,3,False,False,1,25,"끝장을 내자, 장르누!",0
3791,0,False,False,False,2,0,0,0,3,False,False,1,25,"좋아, 동시에 간다!",0
3792,0,False,False,False,2,0,0,0,3,False,False,1,25,"우리의 검을…",0
3793,0,False,False,False,2,0,0,0,3,False,False,1,25,"기사신께 바치노라!",0
3794,0,False,False,False,2,0,0,0,3,False,False,1,25,"궁극의 힘을
보여줄 때가 왔다!",0
3795,0,False,False,False,2,0,0,0,3,False,False,1,25,"이 미검으로!",0
3796,0,False,False,False,2,0,0,0,3,False,False,1,25,"이 강검으로!",0
3797,0,False,False,False,2,0,0,0,3,False,False,1,25,"창을 들고…
날아랏!",0
3798,0,False,False,False,2,0,0,0,3,False,False,1,25,"이것 참…",0
3799,0,False,False,False,2,0,0,0,3,False,False,1,25,"알겠습니다!",0
3800,0,False,False,False,2,0,0,0,3,False,False,1,25,"좋아요, 거기 두 분!
날 도우세요!",0
3801,0,False,False,False,2,0,0,0,3,False,False,1,25,"쳇, 할 수 없지…",0
3802,0,False,False,False,2,0,0,0,3,False,False,1,25,"알았다!",0
3803,0,False,False,False,2,0,0,0,3,False,False,1,25,"가슴이 뛰는데!",0
3804,0,False,False,False,2,0,0,0,3,False,False,1,25,"번개를 모으자!",0
3805,0,False,False,False,2,0,0,0,3,False,False,1,25,"힘겨루기도 좋지!",0
3806,0,False,False,False,2,0,0,0,3,False,False,1,25,"방패가 무슨 소용인가…
내 힘은 모든 것을 뚫는다!",0
3807,1010448,False,False,False,5,0,0,0,1,False,False,5,25,"<Unknown60>0234</Unknown60>'꼬마 친구 공방전'에 참가하실 분은
사랑하는 꼬마 친구와 함께 '꼬마 친구 광장'으로 오세요!",0
3808,1010448,False,False,False,5,0,0,0,1,False,False,5,25,"<Unknown60>0234</Unknown60>잠시 후 '꼬마 친구 공방전' 대회가 개최됩니다.
참가하실 손님께서는
'꼬마 친구 광장'으로 모여주시기 바랍니다!",0
3809,1010448,False,False,False,5,0,0,0,1,False,False,5,25,"<Unknown60>0234</Unknown60>'꼬마 친구 공방전' 대회가 개최 중입니다.
참가하실 손님께서는
'꼬마 친구 광장'으로 모여주시기 바랍니다!",0
3810,1010448,False,False,False,5,0,0,0,1,False,False,5,25,"<Unknown60>0234</Unknown60>잠시 후 '꼬마 친구 공방전' 대회가 종료됩니다.
참가하실 분들께서는 서둘러 주시기 바랍니다.",0
3811,1010448,False,False,False,5,0,0,0,1,False,False,5,25,"<Unknown60>0234</Unknown60>'꼬마 친구 공방전' 대회가 종료되었습니다.
결과는 '꼬마 친구 광장'에서 확인하실 수 있습니다.
다음 대회도 많은 참가 부탁드립니다!",0
3812,0,False,False,False,2,0,0,0,3,True,False,1,25,"길 만드러라!",0
3813,0,False,False,False,2,0,0,0,3,True,False,1,25,"부셔라!
부셔라!",0
3814,0,False,False,False,2,0,0,0,3,False,False,1,25,"이, 이것이……
의지를 이어받은 자의 힘인가…….",0
3815,0,False,False,False,5,0,0,0,1,False,False,5,25,"여긴 매우 낯선 곳이군요…….",0
3816,0,False,False,False,5,0,0,0,1,False,False,5,25,"아무튼 오로지 수행밖에 없어요!",0
3817,0,False,False,False,5,0,0,0,1,False,False,5,25,"……언젠가 들어본 기억이 있어요.",0
3818,0,False,False,False,5,0,0,0,1,False,False,5,25,"아주 먼 옛날 사람들도 이렇게
다같이 게를 상대로 수행했다고……. ",0
3819,0,False,False,False,5,0,0,0,1,False,False,5,25,"이 좋은 기회를 놓쳐선 안 되겠죠.",0
3820,0,False,False,False,5,0,0,0,1,False,False,5,25,"적을 물리치셨군요. 훌륭합니다.",0
3821,0,False,False,False,5,0,0,0,1,False,False,5,25,"다들 저처럼 높은 경지를 바라보는 이들인가요?",0
3822,0,False,False,False,5,0,0,0,1,False,False,5,25,"함께 싸우게 되어 반갑습니다.",0
3823,0,False,False,False,5,0,0,0,1,False,False,5,25,"이 정도도 못 버티다니…… 부끄럽습니다.",0
3824,0,False,False,False,5,0,0,0,1,False,False,5,25,"음식을 가져왔어야 했는데…….",0
3825,0,False,False,False,2,0,0,0,3,False,False,1,25,"수행을 위해서라면 이 정도야!",0
3826,0,False,False,False,2,0,0,0,3,False,False,1,25,"반드시 해내고 말겠습니다!",0
3827,0,False,False,False,5,0,0,0,1,False,False,5,25,"사악한 기운이…… 누구냐?",0
3828,0,False,False,False,5,0,0,0,1,False,False,5,25,"어둠의 일족인가!?
이런 곳에도 나타나다니!",0
3829,0,False,False,False,5,0,0,0,1,False,False,5,25,"이 마물에 대해서는 들어본 기억이 있습니다.",0
3830,0,False,False,False,5,0,0,0,1,False,False,5,25,"한 위대한 무사가 자신의 한계를 넘기 위해
수없이 도전한 적이라더군요.",0
3831,0,False,False,False,5,0,0,0,1,False,False,5,25,"저도 이 시련을 극복하면
무언가 느낄 수 있을까요?",0
3832,0,False,False,False,5,0,0,0,1,False,False,5,25,"사악한 기운이 사라졌군요.",0
3833,0,False,False,False,5,0,0,0,1,False,False,5,25,"이까짓 마물 하나 무찌르지 못한다면
어찌 사명을 다하겠습니까.",0
3834,0,False,False,False,5,0,0,0,1,False,False,5,25,"더 정진해야겠습니다…….",0
3835,0,False,False,False,5,0,0,0,1,False,False,5,25,"고작 이런 마물에게 당하다니…….",0
3836,0,False,False,False,5,0,0,0,1,False,False,5,25,"이래서는 이 몸에 깃든 힘을…… 헛되이 잃을 뿐인데…….",0
3837,0,False,False,False,5,0,0,0,1,False,False,5,25,"저건 설마……?",0
3838,0,False,False,False,5,0,0,0,1,False,False,5,25,"범상치 않은 거구와 흉흉하게 빛나는 집게발…….",0
3839,0,False,False,False,5,0,0,0,1,False,False,5,25,"수많은 모험가가 도전조차 하지 못했다는
환상의 전갈 마물 '세르케트'입니다!",0
3840,0,False,False,False,5,0,0,0,1,False,False,5,25,"이 또한 하늘이 내린 운명이지요.
제 힘을 시험할 절호의 기회입니다!",0
3841,0,False,False,False,5,0,0,0,1,False,False,5,25,"해냈습니다!
나 이로하는 이만큼이나 힘을 길렀습니다!",0
3842,0,False,False,False,5,0,0,0,1,False,False,5,25,"하지만 아직……
무언가 부족한 것 같군요…….",0
3843,0,False,False,False,5,0,0,0,1,False,False,5,25,"대체 어떻게 해야
이 막다른 골목을 벗어날까요……?",0
3844,0,False,False,False,5,0,0,0,1,False,False,5,25,"크윽, 힘이 모자랐어…….",0
3845,0,False,False,False,5,0,0,0,1,False,False,5,25,"제 미숙함에 고개가 숙여집니다…….
수행의 길은 멀고도 험하군요.",0
3846,0,False,False,False,5,0,0,0,1,False,False,5,25,"이 기운은…… 어디선가 '왜곡'이 느껴집니다.",0
3847,0,False,False,False,5,0,0,0,1,False,False,5,25,"나타났습니다!",0
3848,0,False,False,False,5,0,0,0,1,False,False,5,25,"흉악한 마물이 두 마리…….
허나 이쪽도 혼자가 아닙니다.",0
3849,0,False,False,False,5,0,0,0,1,False,False,5,25,"자, 갑시다!",0
3850,0,False,False,False,5,0,0,0,1,False,False,5,25,"아니, 이럴 수가……!
허깨비라도 되는 것처럼, 칼이 통하지 않습니다!",0
3851,0,False,False,False,5,0,0,0,1,False,False,5,25,"마치 허공을 베는 듯하니……
……속수무책입니다.",0
3852,0,False,False,False,5,0,0,0,1,False,False,5,25,"…………!
당신은 포기하지 않는군요…….",0
3853,0,False,False,False,5,0,0,0,1,False,False,5,25,"아아, 당신의 모습이 마치…….",0
3854,0,False,False,False,5,0,0,0,1,False,False,5,25,"이건 무슨 조화지……?
거울을 닦아내듯 마음이 맑아집니다…….",0
3855,0,False,False,False,5,0,0,0,1,False,False,5,25,"지금이야말로…… 이 기술을 써야겠군요!",0
3856,0,False,False,False,5,0,0,0,1,False,False,5,25,"빈 껍데기 같은 환상을 깨뜨리리라!",0
3857,0,False,False,False,5,0,0,0,1,False,False,5,25,"마침내 이 경지에 올랐습니다.",0
3858,0,False,False,False,5,0,0,0,1,False,False,5,25,"모두 당신 덕분입니다…….
당신 모습을 보고 소중한 기억이 떠올랐습니다.",0
3859,0,False,False,False,5,0,0,0,1,False,False,5,25,"당신에게 드리고 싶은 말씀이 많습니다.
일단 림사 로민사로 돌아가시지요.",0
3860,0,False,False,False,5,0,0,0,1,False,False,5,25,"이럴 수가!
아아, 어쩌면 좋지…….",0
3861,0,False,False,False,2,0,0,0,3,False,False,1,25,"내 몸에 깃든 힘이여!",0
3862,0,False,False,False,2,0,0,0,3,False,False,1,25,"이얍!",0
3863,0,False,False,False,2,0,0,0,3,False,False,1,25,"산산이 흩어져라!",0
3864,0,False,False,False,2,0,0,0,3,False,False,1,25,"하앗!",0
3865,0,False,False,False,2,0,0,0,3,False,False,1,25,"각오하거라!",0
3866,0,False,False,False,2,0,0,0,5,False,False,1,25,"흐린 달빛과
이국에 속삭이는, 별의 노래여…",0
3867,0,False,False,False,2,0,0,0,3,False,False,1,25,"어느 틈에…!?",0
3868,0,False,False,False,2,0,0,0,3,False,False,1,25,"그, 그렇다면!",0
3869,0,False,False,False,2,0,0,0,3,False,False,1,25,"죽어라, 역적!",0
3870,0,False,False,False,2,0,0,0,3,False,False,1,25,"더러운 이단자들!",0
3871,0,False,False,False,2,0,0,0,3,False,False,1,25,"이단에게는 죽음을!",0
3872,0,False,False,False,2,0,0,0,3,False,False,1,25,"사, 살았구나…",0
3873,0,False,False,False,2,0,0,0,3,False,False,1,25,"감사합니다…",0
3874,0,False,False,False,3,0,0,0,3,False,False,1,25,"떡은 여기서 찧습니다!",0
3875,0,False,False,False,2,0,0,0,3,False,False,1,25,"강신떡을 거둬와야 하는데
좀 도와주시겠어요?",0
3876,0,False,False,False,5,0,0,0,1,False,False,5,25,"사이클롭스의 움직임을 잘 보고 떡을 가져오세요!",0
3877,0,False,False,False,2,0,0,0,3,False,False,1,25,"이러다간
절구가 깨지겠어요!",0
3878,0,False,False,False,2,0,0,0,3,False,False,1,25,"무운을 빕니다!",0
