key,0
44," '미드가르드오름'의 자식이자 '칠대천룡' 중 하나. 마음씨 착한 거대한 용이다. 그의 몸을 덮은 진녹색 비늘로 만든 부적 '영혼수호 비늘'은 정신 오염을 일으키는 에테르를 차단하는 물건으로 '새벽의 혈맹' 및 각국에서 요긴하게 쓰이고 있다.

 경위는 이렇다. 현재 라자한이 있는 사베네어 섬의 커다란 바위에, 오랜 옛날부터 브리트라가 살고 있었다. 얼마 후 마탕가족의 선조가 섬에 들어와 살게 되었지만, 그들은 위대한 용의 거처를 결코 침범하지 않았다. 다음으로 들어온 아우라족 또한 그렇게 하였고, 인간과 용 사이에 원만한 관계가 구축되었다.
 변화가 찾아온 것은 대륙에서 휴런족이 쳐들어왔을 때였다. 브리트라는 직접 나서서 싸움을 진정시켰다. 이에 사람들은 깊이 감사했고 브리트라 앞에서 평화 조약을 맺었다. 그렇게 브리트라는 인간과 더 깊은 관계가 되었다. 그러나 강대한 용의 힘이 오히려 불씨가 될 수 있다고 판단한 그는 앞에 나서기를 사양했고, 아우라족 족장 알자달을 표면상 대표로 내세울 것을 부탁했다. 이리하여 종족과 문화가 뒤섞인 다채로운 나라 '라자한'의 원형이 만들어졌다.

 표면상 태수를 맡은 일족과 협력하며 브리트라는 라자한의 발전을 지켜보았고, 백성들을 어여삐 여겼다. 때로는 라자한식 연금술의 정수를 집약한 마법인형에, 강한 마력을 지닌 자신의 눈을 심어 분신을 만들고 정체를 숨긴 채 시정에 관여한 듯하다. 대다수의 분신은 '태수님의 심부름꾼'이라는 직책으로서 시간이 지나면 외교관이 되어 외국으로 부임…… 하는 것이 아니라, 다른 인형으로 교체되고 있다.
 빛의 전사 일행이 사베네어 섬을 처음 방문했을 때에도, 그는 '바르샨'이라는 아우라족 소년으로 행세했다. 칠대천룡 중에 막내라고 하는 그이기에 가능했던 것인지, 사람들에게도 마치 남동생처럼 귀여움을 받은 모양이다.

 그가 사랑하는 사베네어 섬에서 '종말의 재앙'이 발생하여, 부정적인 감정을 품은 백성들이 잇달아 야수로 변하는 유례없는 참극으로 발전하고 말았다. 오랫동안 브리트라의 오른팔이었던 태수 '아히완'마저 혼란 속에서 백성들을 지키다가 목숨을 잃었다. 아히완의 마지막 소원을 듣고 에스티니앙에게 독려받은 브리트라는 진정한 태수로서 백성들 앞에 서게 되었다.
 
 종말이 지나간 지금, 라자한은 브리트라와 함께 재건의 길을 걷기 시작한 듯하다. 명실공히 태수로 알려진 지금도, 그는 인형을 사용하여 거리로 나가고 있다. 정체를 감추기 위해서가 아니라, 용의 몸으로는 들어갈 수 없는 도시 구석구석까지 확실히 보기 위하여."
45,"칠대천룡"
46,"칠대천룡"
47," 드래곤족 중에서도 특별히 강력한 힘을 가졌다는 일곱 마리 용.

 태초에 모든 드래곤족의 시조인 '미드가르드오름'이 일곱 개의 알을 품고 행성 하이델린으로 날아왔다. 그는 별의 의지인 하이델린과 맹약을 나누고 이 별을 새로운 거처로 삼았다. 그가 가져온 알들이 부화하여 흐레스벨그, 니드호그, 라타토스크, 바하무트, 티아마트, 아주다야, 브리트라가 태어났다. 이들이 바로 '칠대천룡'이라 불리는 존재이다. 장성한 그들이 세계 각지로 흩어져 많은 자식을 낳음으로써 드래곤족을 이루게 되었다.

 바하무트는 제3성력 말기에 고대 알라그 제국 군대와 싸우다가, 라타토스크와 니드호그는 이슈가르드와 대립하다가 토벌당했다. 현재 존재가 확인된 칠대천룡은 흐레스벨그, 티아마트, 브리트라, 세 마리뿐이다. 이 중에 막내인 브리트라는 오랜 옛날부터 사베네어 섬의 주민들과 교류하며 교역도시 라자한 건국에 공헌하고, 오랫동안 태수로서 뒤에서 사람들을 이끌어 왔다. 한편 아주다야는 행방불명 상태이며 생사 또한 확실하지 않다."
48,"에테르"
49,"에테르"
50," 모든 생명의 원천으로 여겨지는 생명 에너지.

 생물의 '생명력'이나 '영혼'은 모두 에테르로 구성되어 있으며, 이것을 잃으면 죽음을 맞이한다. 어떤 학설에 의하면, 생물이 식사를 섭취할 때 영양분과 에테르를 함께 섭취한다고 한다. 또한 생물에 깃든 에테르는 종종 '마력'이라고도 불리며, 마법 현상의 원동력으로 쓰이기도 한다.

 이처럼 에테르는 생명 활동에 굉장히 중요한 요소이지만, 생물뿐만 아니라 별 그 자체에도 흐른다는 사실을 잊어서는 안 된다. 대지를 흐르는 에테르의 흐름인 '지맥'이나, 바람과 함께 대기를 순환하는 '풍맥'…… 이것들이 고갈된 지역은 생물이 살 수 없는 죽음의 땅이 되어버리고 만다.

 덧붙여 생물이 죽으면 그 생명력과 영혼을 구성하던 에테르는 흩어져, 우리가 사는 '물질계'와 포개어진 듯이 존재하는 '에테르계'로 돌아간다. 한편 격렬한 전쟁이나 재해로 순식간에 많은 생명이 사라지거나, 지맥 손상 등이 원인이 되어 에테르가 제때 에테르계로 돌아가지 못하고 물질계에 결정 형태로 남는 경우가 있다. 이것이 일반적으로 '크리스탈'이라고 불리는 물질이다."
51,"푸르슈노"
52,"푸르슈노 르베유르"
53,"철학자 의회"
54," 북해계 엘레젠족 남성. 북해 제도가 근거지인 학술도시 샬레이안에서 시민 투표로 선출된 99명의 의원, 즉 '철학자 의회'의 일원이다. 갈레말 제국이 알라미고를 점령했을 때, 저지 드라바니아에 있었던 식민 도시에서 모든 주민을 긴급 대피시키는 이른바 '대이동'을 진두지휘했다.

 르베유르 가문은 샬레이안을 대표하는 명문 중 하나이다. 제6재해 때, 샬레이안의 시조 '뉸크레프'와 함께 방주에 올라 홍수에서 사람들을 구한 자의 직계 자손이라고 한다. 이러한 배경이 있어서인지 '분쟁에서 손을 떼고, 지식과 이성으로 사람을 진보시켜라'라는 뉸크레프의 가르침을 무척 중시했다. 현 가주인 푸르슈노 역시 그것을 이상으로 여기고 살아온 사람이다.

 그가 속한 철학자 의회는 오랜 세월 비밀을 숨기고 있었다. 약 270년 전, 별바다 탐색 중에 만난 '하이델린'에게서 언젠가 다가올 '종말의 재앙'에 대해 들은 것이다. 이후로 철학자 의회는 비밀리에 별 밖으로 탈출할 계획을 추진하며, 함선 기능을 갖춘 '달'에 인류와 그들이 수집한 지식을 옮길 준비를 해 왔다. 푸르슈노도 의원이 되었을 때 그 사실을 알게 된 듯하다.

 이윽고 그와 아멜리앙스 사이에 알피노와 알리제가 태어났다. 푸르슈노는 아이들의 미래를 위해 반드시 종말의 위기를 피하겠노라고 굳게 다짐했고, 이후로 의원 일에 몰두했다. 위대한 부친 루이수아가 에오르제아로 건너가 제7재해를 막기 위해 목숨을 바친 일도, 그 각오를 더욱 견고하게 만든 원인이리라.

 이 때문에 종말이 닥쳤을 때 '새벽의 혈맹'과 함께 싸우려는 알피노, 알리제에게 단호하게 반대 의사를 표했다. 아이들에게 원망을 받더라도, 별 밖으로 탈출하는 계획을 추진하여 강제로라도 피신시키면 된다고 생각했던 것이다. 그러나 수많은 여행을 거쳐 성장한 아이들의 결의 또한 흔들리지 않았다. 그들은 불가능하다고 생각되던 '에테르 축퇴로'를 개량함으로써 결의를 표명했다. 푸르슈노는 결국 속내를 밝히고, 아이들을 도우며 가족으로서 책임을 나누겠다고 약속했다.

 그들은 한층 더 개량된 하늘을 나는 배를 '마도선 라그나로크'라고 이름 지었다. '새벽의 혈맹'과 선원들을 태운 그 배는 보란 듯이 하늘 끝 '울티마 툴레'에 다다랐고, 종말은 물러가게 되었다."
55,"에오르제아"
56,"에오르제아"
57," 세계 최대 대륙인 '삼대주' 중 서쪽에 있는 알데나드 소대륙과 그 주변 바일브랜드, 마즐라야 등 섬들을 포함한 문화권을 '에오르제아'라고 부른다.
 이 일대는 환경 에테르가 풍부하여 자연 환경이 풍요롭기에 예부터 많은 사람들이 살았다. 이 때문에 종종 현지 신앙인 에오르제아 열두 신을 인용하여 '신들에게 사랑받은 땅'이라고 칭하기도 한다.

 근대에 들어 '에오르제아 6대 도시'라고 일컬어지는 도시국가들, 즉 림사 로민사, 그리다니아, 울다하, 이슈가르드, 알라미고, 샬레이안이 세워졌고, 에오르제아는 비교적 안정적인 '무풍의 시대'를 맞이했다. 그런데 제6성력 1557년에 일사바드 대륙의 패권국가 '갈레말 제국'의 침략을 받고 알라미고가 함락, 샬레이안이 식민도시를 포기하고 북해 제도로 '대이동'을 하는 등, 혼돈의 시대로 돌입하게 되었다.

 그러나 제7재해를 거친 후 에오르제아 도시국가동맹이 갈레말 제국 군대를 물리치고, 이슈가르드는 용시전쟁을 끝내고, 알라미고가 제국에서 해방되는 등의 호재가 잇따르며 현재는 평온을 되찾아가고 있다."
58,"제7재해"
59,"제7재해"
60," 에오르제아 역사에는 쇠퇴의 시대인 '재해'와 번영의 시대인 '성력'이 돌아가며 새겨졌다.

 특징적인 점은 각 재해가 속성을 상징한다는 것이다. '바람의 재앙' 제1재해에 이어, 몇 년 동안이나 뇌우가 내린 '번개의 재앙' 제2재해, 극심한 가뭄이 들었던 '불의 재앙' 제3재해, 알라그 제국을 괴멸시킨 대지진이 일어난 '땅의 재앙' 제4재해, 바다마저 얼려버린 '얼음의 재앙' 제5재해, 대홍수가 온 땅을 집어삼킨 '물의 재앙' 제6재해……. 그리고 그 후에 에오르제아를 덮친 것이 '별의 재앙'이라고도 불리는 제7재해이다.

 제7재해는 갈레말 제국 장군 넬 반 다르누스가 실행한 '메테오 계획'을 계기로 찾아왔다. 달의 위성 '달라가브'가 떨어지고 그 안에서 나타난 옛 야만신 '바하무트'가 에오르제아 전체를 불태웠다. 그러나 지식의 도시 샬레이안 출신인 현인 루이수아의 비책으로, 원리는 알 수 없지만 대지가 재생되었고 에오르제아는 다시 태어났다.

 그리고 5년 후 가이우스 반 바일사르가 이끄는 제국군 제XIV군단을 물리치며, 에오르제아 도시군사동맹의 맹주들은 제7재해의 종식과 제7성력의 도래를 선언하였다."
61,"제노스"
62,"제노스 위아토르 갈부스"
63,"방랑자"
64," 갈레말 제국 제2대 황제 바리스의 장남. 과거에는 황태자로서 '예' 계급이었으나, 후에 어느 계급에도 속하지 않는 방랑자가 되어 '위아토르'라는 이름으로 불리게 되었다.

 문무 양면으로 천부적인 재능을 보인 그는, 바로 그 때문에 고독했다. 장래의 심복이 될 또래 황족과 귀족 자제들이 제노스와 함께 교육을 받았지만, 누구 하나 그와 같은 수준에 이르는 자가 없었다. 제노스는 우둔한 아이들을 업신여기고, 존경할 가치가 없는 어른들을 경멸했다. 유일하게 제노스의 가슴을 설레게 하는 것은 사냥이었다. 야생의 짐승은 살기 위해 사정없이 분노를 쏟아낸다. 그 모습에 기분이 좋았고, 힘을 힘으로 굴복시키는 것에서만 충족감을 얻었다. 그것은 군을 이끄는 몸이 되어서도 변하지 않았다.

 제XII군단장으로서 도마와 알라미고라는 두 식민지를 통치하던 그는, 두 나라의 해방 운동을 돕던 빛의 전사를 만난다. 처음에는 그저 흔한 사냥감일 뿐이었다. 그러나 빛의 전사는 끈질기게 살아남아 그의 앞길을 가로막았고, 알라미고 왕궁에서 결전을 치르게 되었을 때는 유일무이한 호적수가 되어 있었다. 연구로써 인공적으로 만든 '초월하는 힘'을 얻어 초월자가 된 제노스는, 붙잡은 신룡에 빙의하여 빛의 전사와 사투를 벌인다. 빛의 전사가 승리하였지만, 대등한 존재, 즉 '벗'과 열렬히 싸울 수 있었기에 제노스는 만족스럽게 숨을 거두었다.

 그런데, 인공적이긴 하나 '초월하는 힘'을 가졌던 탓에 그의 운명이 바뀌었다. 죽어서도 혼이 사라지지 않고 다른 사람의 육체에 깃들고 만 것이다. 아씨엔으로 대표되는 '불멸의 존재'처럼 제노스는 몇 번이고 몸을 바꾸며 갈레말드로 귀환했다. 그리고 자신의 주검을 이용하던 아씨엔 엘리디부스를 물리치고 완전하게 부활했다.
 그러면서 아버지인 바리스 황제도 살해했다. 바리스가 전략적으로 '새벽의 혈맹'을 모두 죽이려 하자, 자신의 사냥감을 가로채지 말라는 사적인 원한을 담아 칼날을 들이댄 듯하다. 한번 만족스러운 죽음을 맞이했던 제노스에게는, 벗과 다시 최고의 시간을 보내는 것, 전보다 더 격렬한 싸움을 벌이는 것만이 살아가는 의미였다.

 이 남자에게 눈독을 들이는 이가 있었으니, 바로 아씨엔 파다니엘이었다. 그는 별의 역사를 제노스에게 알려주고, 종말의 재래를 위해 '텔로포로이'를 결성한다. 각지에서 혼란을 일으키고 지맥에서 에테르를 흡수하여, 바브일 탑을 이용해 달에 봉인된 조디아크를 끌어내려고 한 것이다. 최종적으로 파다니엘은 목적을 달성했지만, 제노스는 끝까지 빛의 전사의 관심을 자기에게 돌리지 못했다. 그는 글자 그대로 방랑자가 되어 역사의 무대에서 모습을 감추었다.
 그때 그가 무엇을 느끼고, 생각했는지는 확실하지 않다. 그저 한결같이 최고의 싸움만을 원하던 그는 드디어 하나의 답을 내기에 이르렀다. 그것을 말하기 위해 용이 되어, 별을 건너서, 빛을 뚫고, 벗이라 믿는 자의 곁으로 달려간 것이다.

 제노스의 유해는 하늘 끝, 다시는 닿을 수 없는 곳에 방치되어 있다. 그가 어떤 죽음을 맞이했는지, 그 인생이 어떠했는지는 빛의 전사만이 기억할 뿐이다."
65,"파다니엘"
66,"파다니엘"
67,"아씨엔"
68," 윤회자 아씨엔 중 한 명. 빛의 전사 앞에 모습을 드러냈을 때에는 아사히 사스 브루투스의 육체를 사용했다.

 다른 아씨엔과 마찬가지로, '파다니엘'이란 고대 14인 위원회의 직함 중 하나이다. 첫 번째로 일어난 '종말의 재앙' 때에는 '헤르메스'라는 남자가 그 자리에 있었다. 그는 창조 생물 연구 시설인 엘피스의 소장을 역임한 인물로, 천문 분야에 관계된 비행 생물 창조의 일인자이기도 했다.
 당시 사람들의 가치관에 의문을 품었던 그는 '메테이온'을 창조하여, 하늘 저편에 있는 별들에 생명의 의미를 물었다. 안타깝게도 그 대답이 돌아오기 전에 메테이온은 소멸…… 했다고 기록되어 있으나 진상은 다르다. 메테이온은 별들로부터 삶이란 절망이며, 끝이 곧 안식이라는 답을 가지고 돌아왔다. 과거에 다녀온 빛의 전사의 증언에서도 그녀가 종말을 일으키리라는 것은 명백했다. 그러나 헤르메스는 메테이온을 피신시켰을 뿐만 아니라, 자신을 포함해서 미래를 아는 모든 사람들의 기억을 지워버렸다.

 미래를 알기 때문이 아니라, 그저 이 별에 사는 한 사람으로서 헤르메스는 종말에 저항했다. 조디아크로 천맥을 보강하는 방법도 그의 연구에서 도출해낸 것이라고 한다. 그 존재는 최종적으로 하이델린에 의해 분할되어 끝을 맞았다.
 그 후로 오랫동안 삶과 죽음을 반복하며 혼에 새겨진 기억…… 과거 헤르메스가 강제로 지워버린, 종말의 원인이 아직 우주에 존재한다는 진실이 점차 떠오르기 시작했다.

 그 혼을 이어받아, 원초세계에서 번창했던 알라그 제국에 태어난 자가 '아몬'이다. 희대의 마과학자였던 그는 번영했기에 변질된 가치관, 예를 들자면 죽음을 미화하거나 지루함을 달래기 위해 기술과 생명을 낭비하는 등의 일을 혐오했다. 그래서 시황제 '잔데'를 부활시켜 모국에 진보와 활력을 되찾으려고 했다. 그 시도는 성공하는 듯했으나, 한번 죽음을 경험한 잔데가 '모든 것은 무로 돌아간다'라는 사상에 사로잡혔기에 알라그 제국은 파멸로 향하는 길을 걷게 된다. 붕괴 직전, 아몬의 재능을 아깝게 여긴 아씨엔들이 손을 써서 그는 새로운 파다니엘이 되었다.

 아씨엔이 되어 전수받은 지식과 떠오른 기억의 조각이 이어졌을 때, 그는 종말의 정체를 알았다. 원형 아씨엔들이 잇따라 소멸한 것을 계기로 파다니엘은 제노스와 접촉해 조디아크를 손에 넣고자 움직이기 시작했다. 그의 가슴 속에 있었던 것은 무엇일까. 오랫동안 쌓인, 인간을 향한 분노와 실망. 혹은 아몬이 꾸던 꿈의 잔향, 버리지 못한 충성심이었을지도 모른다.
 조디아크로서 죽어 영혼마저 별바다 깊디 깊은 곳에 끌려들어간 그는 모른다. 자신이 생전에 쌓아올린 성과를 이용하여 빛의 전사 일행이 푸른 새에게 도달했다는 것을."
69,"아씨엔"
70,"아씨엔"
71," 수많은 전설과 신화 그리고 역사서에 '하늘사도' 혹은 '아씨엔'이라 불리는 존재에 대한 기술이 점재한다. 대체로 '검은 법의'를 입은 모습으로 나타나며, 교묘한 말로 종족과 국가의 갈등을 부채질하고, 소원을 이루는 수단이라며 야만신 소환법을 포함한 여러 사악한 술법을 전수한다고 한다…….

 이것이 아씨엔에 대한 통설이며, 실제로도 다르지 않다. 그러나 '새벽의 혈맹'은 그들의 정체에 대한 진실을 밝혀냈다.

 아씨엔은 조디아크 소환의 핵심을 담당한 조직 '14인 위원회'의 생존자, 혹은 환생한 후에 다시 가입한 자들이다. 전자를 '원형', 후자를 '윤회자'라고 부르며, 말단의 꼭두각시를 제외하면 총 13명이다. 알로그리프, 미트론, 에메트셀크, 파시타로트, 파다니엘, 알티마, 할마루트, 나브리알레스, 이게요름, 듀달라폰, 에메로롤스, 라하브레아, 엘리디부스이다. 이것은 자리, 즉 직책명 같은 것으로, 해당자가 소멸하면 비슷한 혼을 지닌 다른 사람이 이어받았다.

 그들의 목적은 세계를 통합함으로써 조디아크를 부활시키는 것. 그리고 현시대의 생명을 제물로 삼아 고대인을 부활시키는 것이다. 그리하여 원초세계와 거울 세계 양쪽에서 분쟁의 불씨를 지피고, 차원 붕괴의 계기를 만들고 있다."
72,"아젬의 크리스탈"
73,"아젬의 크리스탈"
74," 아주 먼 옛날, 조디아크 소환이 결정되자 14인 위원회에서 탈퇴한 자가 있었다. 열네 번째 자리 '아젬'을 맡은 자였다. 선대 아젬인 베네스와도 친했던 <If(PlayerParameter(4))>그녀<Else/>그</If>는, 하이델린 소환에도 가담하지 않고 마지막 순간까지 자신의 신념을 관철했다.

 세계가 분할된 후, 살아남은 원형 아씨엔들은 세계를 통합하기 위해 다시 동료를 모아야만 했다. 14인 위원회 위원들에게서 분리된 혼을 찾아 이를 달성했지만, 다른 사람으로 환생했기에 옛 시대의 기억은 없었다. 그래서 원형들은 각 자리에 대한 기억을 그러모아 크리스탈에 봉인했다.

 탈퇴한 아젬에 대해서는 알 필요가 없다고 판단하여 크리스탈도 만들지 않았다. 그러나 친구였던 에메트셀크는 다른 생각이 있었는지, 남몰래 크리스탈을 마련해서는 단 하나로 아젬이라는 인물을 표현할 수 있는 술식을 담았다. 그것은 아젬이 직접 창조한 소환술로, 고난을 마주했을 때 함께 해결할 동료를 불러내는 마법이었다.

 현재 그 크리스탈은 빛의 전사가 가지고 있다. 모험에나 인생에나 어려움은 따르기 마련이다. 그에 맞설 강한 결의를 품었을 때, 크리스탈이 빛을 뿜으며 응답하리라."
75,"제1세계"
76,"제1세계"
77," 거울 세계 중 하나. 제1세계 시간축으로 약 100년 전, 세계의 존망이 걸린 큰 사건이 발생했다. 당시 아씨엔이 제8재해를 일으키고자 암약하면서 '그림자의 왕'이라는 존재를 내세워 분쟁을 일으키려 했으나, 제1세계의 '빛의 전사들'인 아르버트 일행이 그를 쓰러뜨렸기에 문제가 생겼다. 평화를 위해 어둠을 물리친 그들의 행동이, 안타깝게도 세계를 빛속성으로 치우치게 하는 결정타가 되어 '빛의 범람'이 일어난 것이다.
 원초세계에서 건너온 '빛의 무녀'가 범람을 막아냈을 때에는 이미 많은 땅이 빛에 삼켜졌고, 에오르제아에 해당하는 '노르브란트' 지역만이 남아 있었다.

 빛속성이란 그림자 극성이라고도 불리는 고요와 정체의 힘이다. 범람에 삼켜진 토지는 에테르의 순환마저 정체되어 '무의 대지'로 변했다. 이를 면한 노르브란트에서도, 하늘이 끝없는 빛으로 뒤덮여 밤의 어둠을 잃고 말았다. 그리고 살아남은 자들에게는, 체내 에테르가 빛속성에 치우쳐 변질된 기이한 존재 '죄식자'가 덮쳐왔다. 죄식자는 지능이 높지 않고 본능에 따라 에테르를 섭취하며 동료를 늘린다. 또한 '대죄식자'라고 불리는 상위 개체를 물리치면 일대의 빛속성이 억제되어, 사람이 살 수 있는 지역을 확보할 수 있었다.

 세계를 건너간 '새벽의 혈맹'의 활약으로, 현재는 노르브란트 전역에 과도하게 넘쳤던 빛이 사그라들었다. 제1세계의 사람들은 경의를 담아 그들을 '어둠의 전사'라고 부른다."
78,"알피노"
79,"알피노 르베유르"
80,"새벽의 혈맹
현자"
81,"샬레이안의 명문, 르베유르 가문의 후계자. 불과 11세에 쌍둥이 동생인 알리제와 함께 샬레이안 마법대학에 입학한 천재이다. 마법학과 에테르학 등 여러 분야에서 석사를 취득했다. 졸업 후 성인 연령인 16세가 되자 아버지의 반대를 무릅쓰고 에오르제아로 건너왔다. 모든 것은 조부 루이수아의 유지를 잇기 위해. 이후 ‘새벽의 혈맹’의 일원이 되어 크리스탈 브레이브를 창설하지만, 그의 교만 때문에 울다하 권력자들에게 이용되어 좌절을 경험하게 된다.

 실의에 빠진 알피노는 빛의 전사, 타타루와 함께 눈 덮인 이슈가르드로 향한다. 그곳에서는 교황 토르당과 신전기사단 총장 아이메리크, 용기사 에스티니앙, 용의 편에 선 '이단'으로서 시바를 자신에게 강림시킨 이젤 등이 각자의 입장에서 수천 년 동안 이어져 온 용시전쟁을 끝맺으려 하고 있었다. 만남과 이별, 수많은 싸움을 거치며 알피노는 세계와 자신의 목적을 점차 되돌아본다. 그리고 전쟁이 끝났을 때, 빛의 전사에게 ""벗을 구할 수 있는 남자가 되고 싶다""는 자신의 결의를 털어놓고, 사룡에게 몸을 빼앗긴 에스티니앙을 결사의 각오로 구해내었다.

 뒤이어 해방전쟁을 도우면서도 알피노는 소중한 경험을 쌓는다. 알라미고에서는 조국을 해방하기 위해 랄거의 손길에 모인 해방군이, 갈레말 제국 제XII군단 군단장 제노스에게 유린당하는 모습을 목격했다. 두려움을 견디고 유령이 떠도는 해역을 건너 도착한 도마에서는 히엔 아래 뭉친 열사들과 함께 달렸으며, 그들뿐 아니라 에오르제아 각국과도 일치단결하여 제노스의 거점인 알라미고 성을 공략했다. 그리하여 평화를 되찾은 그곳에서, 빛의 전사와 또래 친구인 아렌발드와 함께 숨겨진 보물을 찾아 가슴 설레는 모험을 하기도 했다…….
 제국과 사투를 벌이기도 했지만, 그 나라에도 식민지 정책에 반대하는 '민중파'가 있다는 것을 알게 된 알피노는, 그중 한 명인 막시마를 따라 갈레말드로 간다. 도중에 습격을 받아 제국행은 단념해야 했지만, 그때 제국군을 떠나 암약하던 가이우스와 인연을 맺은 것은 그 자신과 세계에 새로운 변화를 가져왔다고 할 수 있겠다.

 제1세계로 건너간 후에도 알피노는 세계와 마주하고, 과거 미숙했던 자신이 내걸었던 '세계를 구하겠다'는 이상이 어떠한 것인지를 배워나갔다. 자기처럼 사람들을 구하겠다고 표방한 율모어의 지도자 바우스리와 정면으로 대치했고, 옛 시대를 되찾고자 한 에메트셀크에게는 세계를 넘겨줄 수 없다며 누구보다 먼저 결의를 표했다. 말뿐이었던 그의 이상이, 수많은 경험을 통해 실체를 얻은 것이다.
 그 이념에 기반한 행동이 결실을 맺어, 원초세계에서는 텔로포로이라는 위협을 앞에 두고 '총사령부 에오르제아'가 결성된다. 이는 과거 크리스탈 브레이브가 이루지 못한, 국가라는 벽을 초월하여 문제 해결에 나서는 조직이었다.

 이런 오랜 여정을 거치고 오랜만에 재회한 아버지 푸르슈노는 그에게 묻는다. 문제를 해결하기 위해 싸움을 택하는 것이 진정으로 현명한 길이냐고. 알피노는 그 말을 듣고 고뇌에 빠졌으나, 친구에게 응원받고, 동료들과 고난에 맞서고, 함께 성장한 알리제와 이야기를 나누며 답을 얻은 듯하다. 국가도 세계도 초월하여 만난 소중한 사람들을 위해, 그들과 함께 싸워 나가겠다고…… 때로는 목소리를 높이고, 때로는 무기를 뽑아 들면서.
 종말을 막아낸 지금도, 알피노는 누군가를 위해 동분서주하고 있다. 사랑해 마지않는 세계를 얻은 그는 포기하지 않고 한 걸음씩, 더 나은 내일을 향해 걸어갈 것이다."
82,"알리제"
83,"알리제 르베유르"
84,"새벽의 혈맹
적마도사"
85," 알피노의 쌍둥이 여동생. 알피노와 마찬가지로 불과 11세의 나이에 샬레이안 마법대학에 입학했다. 남들이 보기에는 그녀도 신동이지만, 무엇이든 능숙하게 해내는 오빠에게 약간의 열등감을 느꼈던 것도 사실이다. 그러한 자신을 오빠와 차별하지 않고 사랑해준 조부 루이수아를 잘 따랐으며, 조부는 그녀의 가장 큰 자랑거리이기도 했다.
 그녀가 대학에 입학한 후, 루이수아는 제7재해라는 위기에서 사람들을 구하기 위해 에오르제아로 가겠다는 결단을 내렸다. 전란에 몸을 던지기 싫어하는 아들 푸르슈노에게 ""도울 수 있는 사람이 눈앞에 있는데도, 내 한 몸 걱정하며 돕지 않는 건 그저 게으름일 뿐이다. 그러면서 어찌 인류가 앞으로 나아간다 말할 수 있겠느냐.""라고 말했다고 한다. 그렇게 샬레이안 본국을 뒤로한 루이수아는 제7재해 도중 소식이 끊겼고, 다시는 고향으로 돌아오지 못했다.

 알리제는 슬퍼하고 분노했다. 마지막에 조부에게 무슨 일이 있었는가, 그리고 그가 목숨을 걸어서까지 지키려고 했던 에오르제아는 대체 어떤 곳인가. 자신의 눈으로 직접 확인하고자, 그녀는 알피노와 함께 에오르제아를 방문했고…… 크게 실망했다. 모든 나라가 문제투성이였으며, 해결하려는 노력조차 보이지 않았기 때문이다. 알리제는 그들의 문제에 적극적으로 관여하려는 알피노와 '새벽의 혈맹'과는 잠시 거리를 두고, 독자적으로 제7재해의 진실을 조사하면서 에오르제아를 파악하려고 했던 듯하다.
 그러던 중에 각지에서 야만신을 토벌하던 아르버트 일행, 즉 '어둠의 전사'와 아씨엔이 비밀리에 만나는 현장을 목격한다. 그들의 흉계를 저지하기 위해…… 그리고 어째서인지 그 자리에 함께 있었던 위리앙제의 의중을 확인하기 위해, 알리제는 빛의 전사 일행에 합류한다.

 이후 그녀는 '새벽의 혈맹'의 선봉에 나서 싸워왔다. 조부에게 입학 선물로 받은 마도서 대신 세검을 쥐고, 해방전쟁과 제1세계의 싸움을 겪었다. 때로는 크게 다치고, 때로는 친한 사람의 죽음에 직면하면서도, 그녀는 온 힘을 다해 일어섰다. 사랑하는 조부를 빼앗은 세계가, 어느새 자신에게도 더없이 소중해진 것이다.
 그중에서도 제1세계에서 '여행길 여관'에 머물며, 죄식자가 되기 직전인 소년 할리크와 만난 것은 인상 깊은 일이었으리라. 그를 치료하기 위해 베크 러그와 다른 이들의 도움을 받아 확립한 기술은, 원초세계에서는 치료가 불가능하다고 알려진 신도화를 치료하는 기술로 발전했다. 덕분에, 타이탄의 신도가 된 코볼드족 가 브를 구했을 뿐 아니라, 후에 텔로포로이에 의하여 야만신 '아니마'의 신도가 된 많은 사람들의 자아를 되찾을 수 있었다.

 종말의 재앙에 얽힌 싸움에서도, 그녀는 압도적인 고난에 과감하게 맞섰다. 적을 베는 것만이 아니라, 어려움을 겪는 사람이 있으면 손을 내밀고, 말을 걸고, 격려했다. 과거 루이수아가 푸르슈노에게 했던 말을 빌리자면, 알리제는 분명 그녀가 경애하는 조부와 마찬가지로 '앞으로 나아가는' 인물이라고 할 수 있겠다.
 그녀의 시선 끝에는 함께 수많은 시련을 극복해온 빛의 전사가 있다. 그 뒤를 따라잡아 언젠가는 나란히 걷고 싶다는 목표를 가슴에 품고, 알리제는 오늘도 있는 힘을 다해 달려가리라."
86,"갈레말 제국"
87,"갈레말 제국"
