key,0,1,2,3,4,5,6,7
80,90,True,560,3900,112480,399,"나무인형 토벌전 - 레벨 90급","떠돌이 시인님의 요청을 받아 새로운 나무인형을 개발했습니다. 미래를 대비하여, 특정 전투 기술과 마법만을 사용해서 훈련할 수 있는 나무인형을 준비해달라고 하시더군요……. 현지 연금술사들의 도움을 받아 빠르게 제작해보았으니, 모쪼록 이용해 주십시오!"
81,90,False,0,3900,112476,408,"나무인형 토벌전 - 종극을 노래하는 자급","당신과 '새벽의 혈맹'의 활약 덕분에 종말의 위기는 사라졌습니다. 그러나 그 원인을 만들어 낸 '종언을 노래하는 자'의 절망이 조금만 더 깊었더라면 어땠을까요. 위협이 사라졌으니만큼, 다음 위협에 대비할 수 있도록 나무인형을 개량했습니다. 그럼 단련하실 때 꼭 사용해 주세요!"
82,90,False,0,3900,112496,409,"나무인형 토벌전 - 극 바르바리차급","나브딘에게 듣자 하니, 여러분께서 이계 보이드를 조사하고 계신다더군요. 이야, 정말 이야깃거리가 끊이질 않는 분이시네요. 당신이 더욱 활약해 주시기를 바라며, 대요마와 싸우는 상황을 가정하고 나무인형을 조정해 보았습니다. 꼭 활용해 주세요!"
83,90,False,0,3900,112497,410,"나무인형 토벌전 - 판데모니움: 연옥편급","얼마 전에 올드 샬레이안의 연구자분께서 '판데모니움'의 심부, 연옥이라고 불리는 곳으로 가는 당신을 위해 훈련용 나무인형을 준비해 달라는 의뢰를 하셨습니다. 그래서 요청받은 대로 위험한 상대를 가정하여 나무인형을 조정했답니다. 도움이 되면 좋겠습니다!"
84,90,False,0,3900,112498,411,"나무인형 토벌전 - 판데모니움: 연옥편(영웅) 1급","'연옥' 조사 중에 생물 개념을 조작하는, 마치 신과 같은 상대와 싸우셨다고 들었습니다. 솔직히 저는 그 광경이 머릿속에 그려지지 않습니다만…… 대신에, 최대한 위기를 상상하며 나무인형을 개량했습니다. 이걸 쓰시고 더 큰 위협에 대비해 주세요!"
85,90,False,0,3900,112499,412,"나무인형 토벌전 - 판데모니움: 연옥편(영웅) 2급","'연옥' 조사 중에 생물 개념을 조작하는, 마치 신과 같은 상대와 싸우셨다고 들었습니다. 솔직히 저는 그 광경이 머릿속에 그려지지 않습니다만…… 대신에, 최대한 위기를 상상하며 나무인형을 개량했습니다. 이걸 쓰시고 더 큰 위협에 대비해 주세요!"
86,90,False,0,3900,112500,413,"나무인형 토벌전 - 판데모니움: 연옥편(영웅) 3급","'연옥' 조사 중에 생물 개념을 조작하는, 마치 신과 같은 상대와 싸우셨다고 들었습니다. 솔직히 저는 그 광경이 머릿속에 그려지지 않습니다만…… 대신에, 최대한 위기를 상상하며 나무인형을 개량했습니다. 이걸 쓰시고 더 큰 위협에 대비해 주세요!"
87,90,False,0,3900,112501,414,"나무인형 토벌전 - 판데모니움: 연옥편(영웅) 4급","'연옥' 조사 중에 생물 개념을 조작하는, 마치 신과 같은 상대와 싸우셨다고 들었습니다. 솔직히 저는 그 광경이 머릿속에 그려지지 않습니다만…… 대신에, 최대한 위기를 상상하며 나무인형을 개량했습니다. 이걸 쓰시고 더 큰 위협에 대비해 주세요!"
88,90,False,0,3900,112519,415,"나무인형 토벌전 - 극 루비칸테급","이번에도 나브딘에게 전해 들었습니다. 바닷속에서 나타난 불구슬의 정체는 강력한 요마였다고 하더군요. 게다가, 카드가 바위에서 신화와도 같은 격전을 벌인 끝에 토벌하셨다고요. 그런 당신께 감사를 표하며, 나무인형을 개량해 보았습니다. 부디 훈련에 도움이 되기를!"
89,90,False,0,3900,112537,416,"나무인형 토벌전 - 극 골베자급","또 나브딘에게 전해 들었습니다. 여러분께서 보이드의 달에 건너가 요마 군대를 이끄는 존재와 대치하셨다고요. 이거 참…… 그 어떤 기담도 무색해질 정도의 활약이로군요. 그런 당신이 더욱 약진하시기를 바라며, 나무인형을 조정해 보았습니다. 꼭 사용해 주세요!"
90,90,False,0,3900,112538,417,"나무인형 토벌전 - 판데모니움: 천옥편급","올드 샬레이안의 연구자분에게 들었습니다. 고대에 존재했던 '판데모니움'이라는 시설이 갑자기 별바다에 나타나는 바람에, 당신이 조사하러 가신다고요. 전혀 예상하지 못한 일입니다만…… 무슨 일이 일어나도 대처하실 수 있도록 훈련용 나무인형을 준비했답니다. 도움이 되면 좋겠습니다!"
91,90,False,0,3900,112539,418,"나무인형 토벌전 - 판데모니움: 천옥편(영웅) 1급","별바다에 나타난 '판데모니움'에서 당신이 모든 일의 원흉을 쓰러트리셨다고 들었습니다. 생명의 순환을 지켜내다니, 그야말로 영웅이라 부르기에 손색없는 위업입니다……! 그런 당신이 훈련에 사용하실 수 있도록 나무인형을 조정해 보았습니다. 부디 시험해 주셨으면 합니다!"
92,90,False,0,3900,112540,419,"나무인형 토벌전 - 판데모니움: 천옥편(영웅) 2급","별바다에 나타난 '판데모니움'에서 당신이 모든 일의 원흉을 쓰러트리셨다고 들었습니다. 생명의 순환을 지켜내다니, 그야말로 영웅이라 부르기에 손색없는 위업입니다……! 그런 당신이 훈련에 사용하실 수 있도록 나무인형을 조정해 보았습니다. 부디 시험해 주셨으면 합니다!"
93,90,False,0,3900,112541,420,"나무인형 토벌전 - 판데모니움: 천옥편(영웅) 3급","별바다에 나타난 '판데모니움'에서 당신이 모든 일의 원흉을 쓰러트리셨다고 들었습니다. 생명의 순환을 지켜내다니, 그야말로 영웅이라 부르기에 손색없는 위업입니다……! 그런 당신이 훈련에 사용하실 수 있도록 나무인형을 조정해 보았습니다. 부디 시험해 주셨으면 합니다!"
94,90,False,0,3900,112542,421,"나무인형 토벌전 - 판데모니움: 천옥편(영웅) 4급","별바다에 나타난 '판데모니움'에서 당신이 모든 일의 원흉을 쓰러트리셨다고 들었습니다. 생명의 순환을 지켜내다니, 그야말로 영웅이라 부르기에 손색없는 위업입니다……! 그런 당신이 훈련에 사용하실 수 있도록 나무인형을 조정해 보았습니다. 부디 시험해 주셨으면 합니다!"
95,90,False,0,3900,112553,422,"나무인형 토벌전 - 극 제로무스급","늘 그렇듯 나브딘에게 전해 들었습니다. 여러분께서 이계 보이드의 달 밑바닥에서, 차원의 벽을 파괴하려던 대요마를 물리치셨다고요. 그야말로 신화나 다름없는 모험담입니다……! 그런 당신에게 도움이 되길 바라며, 나무인형을 조정해 보았습니다. 꼭 시험해 보세요!"
96,100,False,0,4690,112577,500,"나무인형 토벌전 - 이터널 퀸급","크하하하하, 솔루션 나인의 구원자여, 잘 왔다! 네가 더 높은 경지에 이를 수 있도록 나무인형의 내구도를 조정해 뒀다. 일렉트로프학의 천재인 내가 직접 조정해 준 것에 감사하며 마음껏 사용해라!"
97,100,False,0,4690,112576,501,"나무인형 토벌전 - 극 조라쟈급","크하하하하, 너와 대적했던 조라쟈 왕은 제가 죽인 많은 백성의 영혼을 흡수해, 변이할 때까지 싸웠다면서? 그를 이긴 네가 단련에 쓸만한 나무인형으로 내구도를 조정해 뒀다. 자, 감사히 사용해라!"
98,100,False,0,4690,112575,502,"나무인형 토벌전 - 극 발리가르만다급","크하하하하, 툴라이욜라 출신에 따르면 그곳에는 발리가르만다라는 '살아있는 재앙'이 있다더군. 그런 짐승 따위는 두렵지 않지만, 만일을 위해 네가 대항할 수 있도록 나무인형을 조정해 뒀다. 힘껏 활용해 보아라!"
99,100,False,0,4690,112578,503,"나무인형 토벌전 - 아르카디아 선수권: 라이트헤비급","크하하하하, 들었다! 강함을 동경하는 자들의 제전, '아르카디아'에 참가했다지? 그럼 나도 분발해야 하지 않겠나. 바로 단련에 쓸만한 나무인형을 조정해 뒀다. 꼭 써 보아라!"
100,100,False,0,4690,112579,504,"나무인형 토벌전 - 아르카디아 선수권: 라이트헤비급(영웅) 1","크하하하하, 웃음이 멈추지 않는군! 네가 라이트헤비급의 챔피언이 되다니! 축하할 일이지만, 이 정도로 만족하지는 않겠지? 더욱 단련할 수 있도록 나무인형을 개량해 두었으니 많은 도움이 되길 바란다!"
101,100,False,0,4690,112580,505,"나무인형 토벌전 - 아르카디아 선수권: 라이트헤비급(영웅) 2","크하하하하, 웃음이 멈추지 않는군! 네가 라이트헤비급의 챔피언이 되다니! 축하할 일이지만, 이 정도로 만족하지는 않겠지? 더욱 단련할 수 있도록 나무인형을 개량해 두었으니 많은 도움이 되길 바란다!"
102,100,False,0,4690,112581,506,"나무인형 토벌전 - 아르카디아 선수권: 라이트헤비급(영웅) 3","크하하하하, 웃음이 멈추지 않는군! 네가 라이트헤비급의 챔피언이 되다니! 축하할 일이지만, 이 정도로 만족하지는 않겠지? 더욱 단련할 수 있도록 나무인형을 개량해 두었으니 많은 도움이 되길 바란다!"
103,100,False,0,4690,112582,507,"나무인형 토벌전 - 아르카디아 선수권: 라이트헤비급(영웅) 4","크하하하하, 웃음이 멈추지 않는군! 네가 라이트헤비급의 챔피언이 되다니! 축하할 일이지만, 이 정도로 만족하지는 않겠지? 더욱 단련할 수 있도록 나무인형을 개량해 두었으니 많은 도움이 되길 바란다!"
104,100,True,690,4690,112583,499,"나무인형 토벌전 - 레벨 100급","크하하하하, 얼마 전에 오블리비언 동지에게 요청을 받았다. 협력자인 네가 단련할 수 있도록 나무인형을 조정해달라고 말이지. 흥, 일렉트로프학의 천재인 내게 이 정도는 일도 아니지! 바로 시험해 보아라!"
105,100,False,0,4690,112589,508,"나무인형 토벌전 - 극 이터널 퀸급","크하하하하, 이전에 너는 스펜 왕과 대치해, 마음 없는 기계가 될 뻔했던 그녀를 멈췄다고 하더군. 그런 너를 위해 나무인형을 더 조정했다! 네가 목숨을 걸고 막아야 하는 존재에게 정면으로 맞설 수 있도록 말이지……. 사양 말고 써보아라!"
106,0,False,0,0,0,0,"",""
