key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
591532,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"휴, 오늘 저녁에는 또 뭘 먹는담…….
우리 아들놈은 돈도 제대로 못 벌어오는 주제에
밥은 엄청나게 처먹는다니까!","0","0"
591533,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"오, 잘 오셨습니다.
당신 덕분에 탈환한 '돌방패 경계초소'는
성도 '이슈가르드' 방위의 요충지…….","무사히 재건을 마칠 때까지……
이 무거운 문을 단단히 닫고 튼튼히 봉쇄할 겁니다.","0"
591534,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"상관에게 돌방패 경계초소 공략 작전을 제안하려고 했는데……
내가 제안하기도 전에 탈환해버렸지 뭐야.
지금은 요새 재건 때문에 바빠서 골치가 아파.","0","0"
591535,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"이 '하얀테 전초지'는
이슈가르드 사대 명가 중 하나, 뒤랑데르 가 관할이다.
현재 주된 임무는 돌방패 경계초소 재건작업이지.","0","0"
591536,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"정말 잘 왔다.
귀공이 없었다면 요새를 탈환할 수 없었겠지.
그건 전초기지의 모든 이들이 인정하는 사실이다.","그러나 여전히 귀공을 받아들이려 하지 않는 자도 있다.
'긍지'라는 것은 자신을 지켜주는 갑옷임과 동시에
마음을 속박하는 '족쇄'이기도 하지…….","0"
591537,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"난 이슈가르드 출신이야.
견문을 넓히기 위해 여행하고 있는데……
모험가로서 자유롭게 사는 것도 꽤 괜찮은 인생 같아.","0","0"
591538,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"돌방패 경계초소 탈환에 성공했다고 들었어.
괴롭고 힘든 전투였을 텐데
살아 돌아와서 천만다행이야.","0","0"
591539,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"안녕, 혹시 스펜서 못 봤어?
아까 가게에 불쑥 나타났다는데……
또 술 냄새만 맡고 취한 건 아니겠지?","0","0"
591540,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"부가쟈 선생님은 온천을 즐기고 계시려나…….
선생님 춤을 추는 귀여운 아이들로
이 모래사장을 꽉 채우고 싶구먼~","0","0"
591541,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"림사 로민사는 자랑스러운 해적의 도시다.
그 시대도 이제 끝나가지만 말이야.","0","0"
591542,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"그래서 결국 '마지막 안개수염'이 누구냐고?
……그런 걸 묻다니, 정말 눈치 없는 녀석이군.","0","0"
591543,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"뒤얽힌 백사 두 마리처럼 굳은 결속력으로
이 숲의 도시 '그리다니아'를 지킬 것이다.","0","0"
591544,0,1,2,0,0,1041,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"우리 아들이 '바닷빛 소녀'와 약혼한다는 사실이 알려지면
브루게이르 상회는 지금보다 더 큰 주목을 받겠지.
약혼 발표 날이 기다려지는걸.","0","0"
591545,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……함부로 말 걸지 말아줬으면 좋겠어.
난 브루게이르 상회 차기 회장님이거든.","0","0"
591546,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"애지중지 키운 딸이
브루게이르 상회 차기 회장님께 시집가다니.
부모로서 이보다 기쁜 일이 어디 있겠습니까.","0","0"
591547,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"빨리 파티가 시작되면 좋겠어!
맛있는 음식과 술, 그리고 경사스러운 일까지 있어서
동부 알데나드 상회와의 거래가 잘 풀릴 것 같거든.","0","0"
591548,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"아라벨라 님은 어떤 분일까요?
그 유명한 밴스 님의 부인되실 분이니
무척 아름다우시겠죠?","0","0"
591549,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"게게루주 님의 사유지를 빌릴 수 있었던 건 림사 로민사와
울다하, 두 나라에서 다 유명한 상인이기 때문입니다.
이 아름다운 모래사장에서 파티를 하게 되다니, 행복하네요.","0","0"
591550,0,1,2,2,0,933,755,0,1,1,1,0,0,0,0,0,0,False,False,False,"후후, 다음 '미스릴 아이' 일면은 맡아놓은 거나 마찬가지예요.
그 유명한 '괴도 백가면'이 드디어 모습을 드러냈잖아요!","다음 예고는 '아마지나배 투기 시합 상품'이었죠?
고향 울다하 투기장에서 열리는 대회니까
밑조사는 제가 확실히 해둘게요!","0"
591551,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"병사 하나가 쓰러지면 다음 병사가 맞서 싸우며
마지막에는 반드시 승리를 쟁취한다…….
그게 '불멸대'야.","0","0"
591552,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"모험가에게 소중한 건 꿈과 희망이지!
꿈이란 바로 억만장자! 희망이란 바로 일확천금!
즉, 돈! 이 세상은 돈이 전부야!","0","0"
591553,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"제가 옛날에 제작한 '복고풍 장비 시리즈'는
거래량이 감소함에 따라 주문제작 방식으로 전환되었습니다.
이것 참, 로웨나 여사의 심미안은 정말 가차 없군요…….","0","0"
591554,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"난 무기 장인이지.
에기놀프 두목 밑에서 열심히 수행하고 있어!
네가 두목 맘에 드는 모험가가 되면 편의를 봐줄게.","0","0"
591555,0,1,2,2,0,763,755,0,1,1,1,0,0,0,0,0,0,False,False,False,"게게루주 님에게 상회 주최 파티가 열린다는 말은 들었지만
설마 너도 얽혀있을 줄이야.","야만신 처치에 파티 잠입에…….
나 참, 모험가도 피곤하겠어.","0"
591556,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"소문이 자자한 아라벨라 양은 만나봤는고?
아라벨라 양, 우리 무희가 되어주지 않으려나~
흐응…… 부탁하러 가볼까.","0","0"
591557,0,1,0,0,0,0,0,0,1,1,1,0,0,0,7,0,0,False,False,False,"탐험수첩 항목을 20개 모두 채웠습니다.
그리다니아 구시가지 '아프칼루 폭포'에 있는
'밀리스 아이언하트'에게 보고하세요.","0","0"
591558,0,1,2,0,0,1045,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"부르셨습니까, <Highlight>ObjectParameter(1)</Highlight> 님!
전 이미 준비를 마쳤습니다!
모든 것은 에오르제아를 위해!","0","0"
591559,0,1,2,0,0,1045,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"모든 것은 에오르제아를 위해!
……이 말, 정말 마음에 들어.
처음엔 좀 부끄러웠지만 지금은 자랑스럽군.","0","0"
591560,0,1,2,0,0,1045,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"수고하셨습니다.
빨리 크리스탈 브레이브의 이름을 널리 알려서
보람있는 일이 많이 들어오도록 하고 싶네요.","0","0"
591561,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"이야기는 두목한테 들었어!
거래라면 나한테 맡겨!","0","0"
591562,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"진심으로 나선 라무 님께 인정받았냣치?
그거 정말 대단하닷치!
오글쪼글해지지 않다니 정말 놀랍닷치!","0","0"
591563,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"이 기분 나쁜 마안 때문에
어릴 적에는…… 뭐, 좋은 추억이라곤 없지.
이 눈의 비밀을 알기 위해 알라그 조사에 참가한 거야.","비밀을 알고 나서 어떻게 할지는…… 아직 모르겠어.
하지만 크리스탈 타워의 핵심으로 다가갈수록
뭔가를 떠올려야만 할 것 같은 기분이 들어.","0"
591564,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"크리스탈 타워가 다시 가동된 이상,
전성기 때만큼은 아니더라도 태양의 힘을 모으고 있을 거야.
'어둠의 세계'와 이어진 문을 열기 위해…….","네로는 그 조짐을 미리 감지하고
시르쿠스 탑에 침입하기 위해 우리에게 접근했지.
……내 옛 친구는 여전히 쓰레기 같은 짓만 하는군.","0"
591565,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"이계로 이어진 '보이드의 문'이라…….
그렇다면 이건 우리보다는 주술사의 영역이군.","하지만 크리스탈 타워의 구조를 이용한 거라면
우리 기술자도 도움이 될 거야.
우리 나름대로 할 수 있는 건 다 하도록 하지!","0"
591566,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"잔데가 이대로 순순히 사라졌을 것 같지 않슴다.
아마 쓰러지기 전에…… 어쩌면 우리가 정상에 들어오기 전에
문을 열었던 걸지도 모름다.","그래서 우네와 도가가 이계로 끌려들어 갔고
'어둠의 힘'과의 계약을 끊지 못했슴다.
시황제의 집념…… 무시무시함다.","0"
591567,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"야만신 '라무'를 또 다시 물리쳤다고……?
역시 <If(GreaterThan(PlayerParameter(53),0))><If(LessThan(PlayerParameter(53),127))>귀관<Else/>자네</If><Else/>자네</If>에게 의뢰하길 잘했군.
다른 이라면 해내지 못했을 거야.","알다시피 실프족 역시 문제가 많네.
그들 내부에서도 다양한 의견이 충돌하니 말일세…….
이래저래 순탄치 못한 건 인간 사회와 똑같군.","0"
591568,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"여기는 '포병대 발사 시연!' 회장이야.
모험가 길드가 주최하는 붉은빛 축제,
'불꽃축제' 행사 중 하나지!","0","0"
591569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,"","",""
591570,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"여기가 '불꽃축제' 본부다.
난 실행위원장을 맡고 있지.
솔직히 책임자 같은 건 내 성미에 맞지 않지만!","0","0"
591571,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"이곳 림사 로민사에선 '불꽃축제'가 열리고 있어.
모험가 길드가 주최하는 축제지!
우리를 도와줄 모험가는 어디 없을까?","0","0"
591572,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"림사 로민사에서 '불꽃축제'를 개최 중이야.
모험가 길드가 준비한 제전이지.
성공리에 끝마치기 위해 협조 인력을 구하는 중이야.","0","0"
591573,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"림사 로민사에서 '불꽃축제'를 하고 있어요~!
모험가 길드가 준비한 축제랍니다.
도와주실 모험가님을 모집하고 있어요~","0","0"
591574,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"여기는 '바다짐승 부대, 출동!' 회장이야.
'불꽃축제' 행사 중 하나지.","0","0"
591575,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"여기는 '불꽃축제' 행사장이야.
'폭염대의 장렬한 폭파!'라는 불꽃놀이 행사지.","0","0"
591576,0,1,2,0,0,767,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"활약이 눈부시다고 들었어.
너라면 세계 각지를 돌며 큰 공을 세울 수 있을 거야.","0","0"
591577,0,1,2,0,0,767,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"배달부 일은 잘 돼가?
다양한 사람과 대화할 수 있어서 정말 즐거울 것 같아!","0","0"
591578,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"오빠 때문에 정말 큰 신세를 졌습니다.
상처의 원인을 알게 되어 다행이지만……
여전히 상처가 끊이지 않습니다, 난감하네요.","0","0"
591579,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"스펜서는 그 뒤로 어떻게 지낼까요…….
상처가 늘지 않았으면 좋겠네요.","0","0"
591580,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"내 초코보 육성은 잘되어가나요?
육성하다 알게 된 게 있다면 꼭 가르쳐주세요.
이상적인 내 초코보 육성법을 확립하고 싶거든요.","0","0"
591581,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"초코보 역시 취향이 각양각색이랍니다.
다양한 채소를 재배해 시험해보세요.","0","0"
591582,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"당신 덕분에 마수는 거의 다 처리됐습니다.
지금은 수련소 재개장을 목표로 재정비하는 중입니다…….","0","0"
591583,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"수련소 재개장은 기쁜 일이지만……
훈련하는 녀석들의 비명소리가 어찌나 끔찍한지
예전보다 더 무섭습니다.","0","0"
591584,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"오, 그때 그 모험가 아닌가.
사건해결사에게 휘둘리는 것 같던데, 괜찮나?
어째 좀 피곤해 보이는군.","0","0"
591585,0,1,2,0,0,724,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"네겐 큰 신세를 졌군…….
하지만 불꽃축제가 끝나려면 멀었지.
행사마다 참가하면서 분위기 좀 띄워줘!","0","0"
591586,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"이런 곳에 살다 보면 정말 불만이 끝이 없어.
하지만 짜증내고 화낸다고 해결될 일도 아니잖아?
싸움은 아무것도 낳지 않는다…… 신부님도 말씀하셨지.","0","0"
591587,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"설마 이곳 난민까지 봉기를 일으키려 했다니…….
당신이 직전에 봉기를 막았다면서요?
덕분에 살았네요.","역시 두 사람만으로는 감당할 수 없어요.
시대가 시대인 만큼 누가 무슨 짓을 할지 모르거든요…….","0"
591588,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"나도 꽤 오래전에 이곳 유민가로 좌천됐지.
폭동에 찬성하는 건 아니지만
녀석들이 어떤 기분인지, 짐작은 할 수 있어.","이 유민가는 이름 그대로…… 희망을 잃은 자들이 사는 곳이야.
하지만 그렇다고 해서 삶 그 자체까지 포기한 건 아니거든.
가만히 앉아 죽음을 기다릴 바에는 싸우기를 택하겠지.","0"
591589,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"귀공의 활약에 힘입어 문제는 해결됐지만
울다하는 여전히 많은 문제를 끌어안고 있다.
난민 건은 둘째치고 요즘 유독 시국이 불안정해…….","이럴 때야말로 우리 불멸대가 분골쇄신해야겠지.
공을 세우는 게 귀공뿐이면 국장님 마음도 불편하실 테니까.","0"
591590,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"당신은 사람이 너무 좋아 보이니 충고 하나 해주지.
난민이나 빈민 모두를 불쌍한 피해자라고 생각하지 마.","제 발로 여기까지 떨어진 녀석도 있고,
구걸만 하며 전혀 노력할 마음이 없는 녀석도 있어.
……우리 역시 이 나라를 좀먹는 병균 중 하나라고.","0"
591591,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"이곳을 지나면 왕궁으로 이어집니다.
아무리 당신이라도 들어가시려면 허가가 필요합니다.","0","0"
591592,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"들었닷치! 느꼈닷치!
드디어 라무 님이 당신을 인정했닷치!
수장님도 무척 고마워했닷치!","라무 님께 받은 소중한 크리스탈,
당신한테 맡기길 정말 잘했닷치!","0"
591593,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"망자의 종소리가 이렇게 활기찬 마을이 될 줄이야.
이 불길한 마을 이름이 어울리지 않을 정도로군.","하지만 사람이 늘면 문제도 늘어나는 법이지…….
요즘은 타타루가 늘어놓는 푸념과 잡담을
들어주는 게 일과가 되어버렸어.","0"
591594,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……이단자에게 빼앗긴 지원물자 내용물?
흐음, 기본적으로는 본가에서 고른 평범한 물자였지만
개인적으로 준비한 내열 장비도 넣어두었지.","내열 장비를 두르고 불끈불끈 하는 근육을
아낌없이 선보이며 육체노동에 힘쓰는 개척단…… 좋아……!","하지만 이 땅에서 내열 장비를 손에 넣는 건 보통 일이 아니지.
아마 다시는 준비하지 못할 거야.
슬픈 일이지. 정말 아깝게 되었군……."
591595,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"랑드넬이 단장님의 뜻을 깨달아서 다행입니다.
바다영웅단의 추억에 사로잡혀 있던 녀석이
드디어 무거운 짐을 떨쳐내고 자신의 길을 걷기 시작하는군요.","랑드넬 같은 바다영웅단의 인재가 다시 빛을 발하게 된 것도
전부 모험가님께서 활약해주신 덕분입니다.
진심으로 감사드립니다!","0"
591596,0,1,2,0,0,764,0,729,1,1,1,0,0,0,0,0,0,False,False,False,"안녕하세요, 여긴 '신생제' 기념품 판매소랍니다.
제7재해에 희생된 분을 애도하며
에오르제아 신생을 기념하는 각종 기념품을 팔죠.","도시 내에선 추모 불꽃놀이가 열리고 있어요.
기념품을 손에 들고 지켜보시는 건 어떠세요?","……응? 왜 그런 눈으로 보세요!?
노출이 심한 옷차림이긴 하지만, 너무 쳐다보진 마세요…….
이건 속옷이 아니라 제대로 된 작업복이라고요!"
591597,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"얼마 전에도 불꽃축제로 하늘이 화려했었지?
하지만 이번엔 재해 희생자를 추모하는 불꽃이라고 해.","자세히 보면 색도 전이랑 다르지.
일류 장인에게 부탁해 아주 멋진 불꽃을 만들었다더군.
불꽃 하나하나에 그들의 마음이 담겨 있을 거야.","0"
591598,0,1,1,0,0,765,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"이번 불꽃놀이는 정말 아름다워……
보고 있으면 마음이 정화되는 것 같아.","이 도시뿐 아니라 에오르제아 어딜 가도 볼 수 있대.
모험가 길드에서 공동으로 주최했다는 모양이야.
다른 도시에서 보면 느낌이 또 색다르지 않을까?","0"
591599,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"재해 희생자들을 기리는 불꽃놀이…….
사실 '위령'이라고 하지만 난 이런 행위가 죽은 자가 아닌
산 자를 위한 거라고 생각해.","밤하늘에 화려하게 핀 꽃송이가 이렇게 말하고 있어.
허무하게 목숨을 잃은 자들을 결코 잊지 말라고…….
그들을 잊지 않기 위해서라도 위령 의식은 계속되어야 해.","0"
591600,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"저기, 그거 알아?
저 불꽃놀이, 재해 희생자를 추모하는 거래!","난 불꽃축제가 아직 안 끝난 건 줄 알았는데…….
눈 감고 기도해야겠다.","0"
591601,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"요즘 밤마다 하는 불꽃놀이는…… 특별한 의미가 있대.
재해 희생자를 추모하는 불꽃이라나.","앞으로 불꽃놀이를 볼 때마다 떠올리게 될까?
그날 비처럼 쏟아지던 무서운 불꽃과……
이제는 곁에 없는 사람들을.","0"
591602,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"저 불꽃놀이는 축제에 쓰려고 만든 게 아니에요.
추도와 부흥의 불꽃…… 그렇게 부르죠.","모험가 길드 사람들이 불꽃놀이를 쏘면서 노래하고 있었어요.
""깊은 밤 하늘이 어두워도 우리가 빛을 밝히리라!""
……후후, 듬직하네요.","0"
591603,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"세즐 두목은 고향 계곡에 쓰러져있던 나를
구해주고 길러주신 분이다 키잇!
두목은 내 생명의 은인이다 키잇!","0","0"
591604,0,1,2,0,0,768,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"죄다 가루다 님, 가루다 님…….
그딴 변덕쟁이 신이 뭐가 좋다고 난리인지 키잇!
그래도 여기 놈들은 독립심이 투철해서 나랑 잘 맞는다 키잇.","0","0"
591605,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"난 물건 만드는 재주가 없어서
돈 계산이나 부품 재고 관리를 맡고 있다 키잇.
장인 나리들이 오시면 굽실거리는 역할이지 키잇!","0","0"
591606,0,1,2,0,0,953,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"시끄럿, 말 걸지 마라 키잇!
곧 획기적인 생각이 떠오를 것 같단 말이다 키잇!
여기 배치를…… 이런 식으로 바꾸면…… 끼히히히힛!","0","0"
591607,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"앗, 거기 인간! 혹시 장인이냐 키잇!?
내 검사를 통과 못 하면 여기서 장인 노릇 하긴 힘들걸 키잇!","0","0"
591608,0,1,1,0,0,933,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"에잇, 소처럼 부지런히 일해라 키잇!
벌채장 놈들이 깝죽거리고 다니는 모양인데
그놈들을 하늘 위에서 비웃어줘야 하지 않겠냐 키잇!","0","0"
591609,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"여기는 하이윈드 비공사 커르다스 출장소입니다.
그게…… 본사에서 소소하게 사고를 좀 쳐서요!
이런 산간 벽지로 날아오고 말았습니다…… 으흑흑.","신규고객개척사업부로 영전이라더니……
춥고, 부하라곤 아무도 없고, 춥고…… 추운데 춥고.
이거 아무리 생각해도 좌천이죠……!?","0"
591610,0,1,1,0,0,767,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"안녕하세요~!
이곳은 착한 장인 어린이들을 위한 제작시설이랍니다.
장인이 아닌 어린이들은 위험하니까 다가오면 안 돼요.","0","0"
591611,0,1,1,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"제작시설이 필요하면 자유롭게 사용하셔도 좋습니다.
축사에서 사용할 도구를 만드는 곳이라
그리 대단한 설비는 없지만요.","0","0"
591612,0,1,1,0,0,767,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"후후…… 안녕하세요, <If(PlayerParameter(4))>예쁜 아가씨<Else/>멋진 오빠</If>.
이곳은 모험가 길드 유지가 운영하는 제작시설이에요.
우리 공방에 볼일이 있어서 왔나요?","옆에 있는 사람들은 이 기념회관 주인인
무기 상인 로웨나 씨가 고용한 무기 장인들이죠.
저 사람들도 작업은 다 이 공방에서 한답니다.","0"
591613,0,1,1,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"장인분들께 제작시설을 빌려드리고 있습니다.
이곳 기온에서만 만들 수 있는 물건이 있다면서
떠돌이 장인분들도 많이 찾아오시는 곳이죠.","저희는 기병 여러분 상대로 장사를 하거든요.
이 제작시설도 원래 친한 장인분들이
판매할 상품을 제작해 주실 때 사용하는 곳이고요.","0"
591614,0,1,1,2,0,0,764,0,1,1,1,0,0,0,0,0,0,False,False,False,"어머, 어서 오세요.
당신이 활약한 덕분에 가게 인기도 확 올라갔어요!
전보다 더 예약하기 어려워졌다며 난리도 아니에요.","가게의 은인이시니 후하게 대접하고 싶지만
공교롭게도 오늘은 예약 손님이 너무 많네요.
물론 직접 만드시는 게 더 맛있을 것 같지만요.","0"
591615,0,1,2,0,0,768,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"우리 '에카틀 비행단'은,
이루지 못한 '꿈'을 쫓는 바보들이 모인 집단이다 키잇!
두고 봐라, 반드시 성공하고 말 거라고 키잇!","0","0"
591616,0,1,2,0,0,766,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"나 원 참!
아무리 쌓아놔도 눈 깜짝할 새에 바닥이 나버린다!
부엌을 책임지는 자로서 골치 아파 죽겠다 키잇!","0","0"
591617,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
591618,0,1,2,0,0,699,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"'데즐 쿠알란호'는 알면 알수록 훌륭한 배입니다!
이런 비공정 건조에 제가 참여하게 되다니……
제 인생 중에 가장 행복한 순간입니다! 흑!","0","0"
591619,0,1,2,0,0,768,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"뭐라? 내 소중한 부품을 양보해달라고 키잇!?
그건 말야, 네놈이 우리 '꿈'에
얼마나 공헌하느냐에 달렸지 키잇!","0","0"
591620,0,1,2,0,0,726,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"스케츠위스와는 해적 시절부터 알고 지낸 사이거든요.
틈만 나면 여기저기 참견이나 하고 다니고, 정말 못 말리죠.
……하지만 그게 바로 그 녀석의 장점입니다.","0","0"
591621,0,1,2,0,0,726,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"오! 모험가님! 들었습니다.
'수인 연속 납치 사건'을 해결하셨다면서요?
하하, 이렇게 대단한 분인 줄은 미처 몰랐습니다!","0","0"
591622,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"사건이 엄청나게 커졌다고 들었네만……
<If(GreaterThan(PlayerParameter(53),0))><If(LessThan(PlayerParameter(53),127))>귀관<Else/>자네</If><Else/>자네</If><13>FF2B020827E1E93601FF19020815E3E93680FF07EAB780EAB480FF07EC9E90EB84A403FF07EC9E90EB84A403FF04EB9DBCFF07EC9DB4EB9DBC</13>면 이 임무를 완수해내리라 믿네.
정령의 가호가 함께하길!","0","0"
591623,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"'수인 연속 납치 사건'을 무사히 해결했다고 들었네.
<If(GreaterThan(PlayerParameter(53),0))><If(LessThan(PlayerParameter(53),127))>귀관<Else/>자네</If><Else/>자네</If>의 활약에 다시 한 번 칭찬과 감사를 표하지.
실로 감탄이 절로 나오는 위업일세!","0","0"
591624,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"야만족 문제는 우리 울다하를 괴롭히는 우환의 씨앗이야.
자네에게 거는 기대가 정말로 크다네!","0","0"
591625,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"'수인 연속 납치 사건'을 해결하다니, 자네한테는 감탄할 따름이야.
참된 강함이란 분쟁을 멈추고 평화를 이룩해내는 힘이지…….
분쟁 자체를 미리 방지하는 자가 진정한 강자란 말씀!","0","0"
591626,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"죄송합니다, 모험가님…… 제가 모자란 탓에
시작부터 지금까지 무엇 하나 도움도 못 되어드리고…….
예? 처음부터 기대한 적 없다고요? 그, 그럴 수가!","0","0"
591627,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"임시 주거지에 '실프의 요람'이 무사히 돌아왔습니다!
이 모든 게 다 모험가님 덕분이에요…….
정말 뭐라 감사해야 할지 모르겠습니다!","0","0"
591628,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"크, 큰일이닷치!
임시 주거지에 있던 '실프의 요람'이 사라졌닷치!
지금부터 수장님과 '긴급회의'를 열겠닷치!","0","0"
591629,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"제국과 말썽쟁이 실프들, 그리고 납치범…….
산 넘어 산이닷치.
하지만 우린 포기하지 않는닷치!!","0","0"
