key,0
154,"다날란 외곽에 '숨겨진 보루'라 불리는 협곡이 있습니다. 일찍이 아마지나 광산회사가 거액을 투자해 개발했으나, 운 나쁘게도 몇 년 지나지 않아 광맥이 고갈되어 버려졌던 이곳이 이제 훈련장으로 다시 태어났습니다.
고블린족이 개발한 '청린기관차'가 지난날 광석을 옮기던 광산 철도의 선로를 따라 지원물자를 가득 싣고 도착합니다.
그 '간이역'을 점령하면 전투에서 우위를 차지할 수 있을 것입니다."
155,"청린기관차"
156,"필드를 가로지르듯 놓인 선로 위를 청린기관차가 달립니다.
고속으로 주행하는 청린기관차는 필드 중앙에 위치한 '간이역'에 정차합니다.
플레이어는 간이역을 '점령'하고 '제압'함으로써 청린기관차에 실린 '지원물자'를 획득할 수 있습니다.

【달리는 청린기관차】
청린기관차가 주행 중일때 접촉하면 큰 피해를 받고 전투불능이 될 수 있습니다.
선로 옆에 설치된 '경보기'가 울리기 시작하면 청린기관차가 곧 통과한다는 신호입니다."
157,"■ 간이역
청린기관차가 정차하는 건축물입니다.
간이역에 진입할 수 있는 것은 플레이어뿐이며, 기공병기는 간이역에서 교전할 수 없습니다.
간이역은 '점령'과 '제압'이라는 두 가지 상태로 변화합니다.

【점령】
청린기관차가 간이역에 정차하면 간이역 안의 '점령 지역'이 가동합니다.
플레이어가 점령 지역 안에 머무르면 점령 수치가 증가하며, 이 수치가 최대가 되면 소속 팀의 점령 상태가 됩니다.
점령 수치 증가량은 점령 지역 안에 머무르는 양 팀의 인원 수에 따라 변화합니다.
점령에 영향을 주는 인원은 4명까지로, 5명째부터는 점령 수치에 영향을 주지 않습니다.
또한 점령 지역 안에 있는 플레이어에게는 '불퇴전' 상태가 부여되어 주는 피해량이 대폭 증가합니다.
이 상태를 잘 이용하여 적을 쓰러뜨리고 '점령 지역' 안에 있는 유효 인원 수를 줄이면 효율적으로 점령할 수 있습니다.

【제압】
간이역을 점령한 후에는 점령한 팀의 '제압 수치'가 증가하기 시작합니다.
제압 수치는 점령 팀의 유효 인원 수가 적의 유효 인원 수와 같거나 더 많아야 증가하며, 유효 인원 수가 적으면 증가하지 않습니다.
제압 수치가 최대가 되면 제압이 완료되어 청린기관차의 '지원물자'를 얻을 수 있습니다.
간이역 제압이 끝나면 청린기관차는 필드 밖으로 사라집니다.
청린기관차는 일정 시간이 지난 후 다시 나타나지만 그때 점령 상태와 제압 수치는 모두 초기화됩니다."
158,"■ 지원물자
지원물자는 총 4총류이며 시합 경과 시간에 따라 청린기관차가 싣고 오는 내용물이 변화합니다.
경기 초반부터 중반까지는 '대용량 청린수 탱크', '고블린식 흥분제', '고블린탱크 인증 열쇠' 중 하나가 무작위로 적재되어 있지만, 경기 후반에는 '고블린식 왕창세트'를 싣고 옵니다.
지원물자는 종류에 따라 각기 다른 효과와, 팀 전체의 기세가 증가하는 공통 효과를 가집니다.

【대용량 청린수 탱크】
팀에 속한 모든 파티의 청린수가 50 증가합니다.

【고블린식 흥분제】
팀 전원의 아드레날린 게이지가 최대로 상승합니다.

【고블린탱크 인증 열쇠】
아군 중추 부근의 남쪽과 북쪽 선로에 1대씩 '고블린탱크'가 출격합니다.
고블린탱크는 자동인형보다 강력하며, 적군 탑과 중추를 파괴하는 데에 큰 도움이 됩니다.

【고블린식 왕창세트】
대용량 청린수 탱크, 고블린식 흥분제, 고블린탱크 인증 열쇠를 모두 얻을 수 있습니다."
159,"고블린 용병"
160,"시합이 시작된 후 일정 시간이 경과하면 '북부 용병 기지'와 '남부 용병 기지' 중 한 군데에 무작위로 '고블린 용병'이 출현합니다.
고블린 용병은 어느 팀에도 소속되지 않은 '중립'으로서 가까이에 있는 플레이어를 공격하지만, '용병 계약'을 맺은 후에는 아군이 되어 힘을 빌려줍니다."
161,"【용병 계약】
고블린 용병에게 준 피해량이 적 팀보다 일정량 이상 많으면 용병 계약을 맺을 수 있습니다.
일정량의 조건이 충족되지 않은 상태로 고블린 용병의 HP가 0이 되면, 조금이라도 많은 피해를 준 팀과 계약하게 됩니다.

【용병 출격】
용병은 계약을 맺은 팀의 중추에서 출격하며, 자동인형과 마찬가지로 적의 탑과 중추를 향해 진군합니다.
북부 용병 기지에서 계약하면 북쪽 선로로, 남부 용병 기지에서 계약하면 남쪽 선로로 이동합니다.
계약을 맺은 고블린 용병에게는 '계약 기간'이라는 상태가 부여되며, 남은 시간이 0이 되면 계약이 만료되어 홀연히 사라집니다.
사라진 고블린 용병은 일정 시간이 지나면 중립이 되어 다시 출현합니다."
162,""
163,""
164,""
165,""
166,""
167,""
168,""
169,""
170,""
