key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
261,0,1,4142935,10,15,0,0,0,0,0,60722,60502,0,115,4143928,0,33,34,35,True,False,False,0,False,False,False,0,"우리는 해적이다","해적 출신 뱃사람들이
사소한 일 때문에 크게 다투고 있다
안셀름과 피브라스, 둘 다 쓰러뜨려라","","","","",0
262,0,1,4108237,12,17,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"샘터의 싸움","샘터에 찾아온 도도와
그걸 노린 자칼이 싸우고 있다
샘터를 지키기 위해 둘 다 쓰러뜨려라","","","","",0
263,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
264,0,1,4089340,9,14,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"삼나무 숲의 전투","세력 확장을 꾀하는 코볼드족 집단이
삼나무 숲에 나타났다
현장으로 달려가서 코볼드족을 쓰러뜨려라","","","","",0
265,0,1,4089383,9,14,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"강인한 산길잡이","삼나무 숲의 전투에서 패배한 적 일당이
강력한 코볼드족 광부를 불러들였다
제426단 광부 브 가를 쓰러뜨려라","","","","",0
266,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
267,0,4,4323550,32,37,0,0,8,0,0,60724,60504,0,0,4323551,0,33,34,35,True,False,False,0,False,False,False,0,"포도주 내놔!","남겨진 포도주를 훔치려고
해적 출신 도적들이 몰려들었다
나무상자를 지키면서 해적을 쓰러뜨려라","","남은 포도주 상자","","",0
268,0,1,4323895,32,37,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"포도주 마시고 싶어!","포도주 항구를 덮치려고 하는
해적 출신 도적들이 숲에 모이고 있다
흑와단과 협력해서 해적들을 쓰러뜨려라","","","","",0
269,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
270,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
271,0,4,4317708,33,38,0,0,8,0,0,60724,60504,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"신선한 고기","일행을 놓친 상인을 잡아먹기 위해
사나운 랍토르 떼가 몰려들었다
상인을 지키면서 잔디 랍토르를 쓰러뜨려라","","림사 로민사 상인","","",0
272,0,2,4313701,32,37,2001054,0,1,0,0,60723,60503,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"달걀귀신","요즘 키키룬족 사이에서 유행하는 식재료를 구하러
상인 지지룬이 동부 라노시아에 찾아왔다
'사다새 알'을 모아라","사다새를 쓰러뜨리고 얻은
'사다새 알'을 상인 지지룬에게
신속하게 건네주자","건넨 사다새 알","","",0
273,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
274,0,1,4322366,33,38,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"사마귀 퇴치","붉은사마귀 알이 부화하고 말았다
대량으로 발생한 벌레들을 없애자
작은 붉은사마귀를 쓰러뜨려라","","","","",0
275,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
276,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
277,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
278,0,1,4125858,30,35,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"하얀 거탑","키키룬족 집단이 흰갈매기 탑에
자리를 잡으려는 듯하다
탑이 불법 점거당하지 않도록 키키룬족을 쓰러뜨려라","","","","",0
279,0,2,4142061,33,38,2000561,0,1,0,0,60723,60503,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"콜리브리의 저녁식사","보석 장식품 재료로 쓸 무지개조개를
콜리브리가 삼켜버리고 말았다
'무지개조개'를 모아서 여성에게 건네라","콜리브리를 쓰러뜨리고 얻은
'무지개조개'를 '무지개조개를 찾는 여자'에게
신속하게 건네주자","건넨 무지개조개","","",0
280,0,1,4142075,32,37,0,0,0,0,0,60722,60502,0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"떠돌이 소매치기","손가락 한 번 튕기는 사이에 지갑을 털어가는
소매치기꾼이 목격되었다
수배 중인 번개손 코코룬을 쓰러뜨려라","","","","",0
281,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
282,0,1,4176570,30,35,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"해변의 싹둑게","바다에서 올라온 커다란 게가
핏빛해안 모래밭을 온통 메우려 한다
인근 주민을 안전하게 지키기 위해 싹둑게를 쓰러뜨려라","","","","",0
283,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
284,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
285,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
286,0,1,4138603,33,38,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"죽은 자의 대변인","바다에서 싸우다 죽은 해적들 망령이
돌아다닌다는 '핏빛해안'에 나타난
윌 오 더 위스프를 쓰러뜨려라","","","","",0
287,0,1,4142080,31,36,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"사랑은 운명, 운명은 죽음","번식기가 왔으나 암컷을 찾지 못한 물소가
화를 이기지 못해 마구 날뛰고 있다
발정기 물소를 쓰러뜨려라","","","","",0
288,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
289,0,3,4176042,16,21,0,0,0,0,0,60725,60505,0,0,4176045,4176045,33,34,35,True,False,False,0,False,False,False,0,"보급선을 지켜라","사하긴족 방어 최전선 남쪽 방파벽에
보급물자를 전할 수송병을 호위하자
흑와단 수송병을 지켜라","","","","",0
290,0,1,4126638,12,17,0,0,0,0,0,60722,60502,0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"폭식하는 괴물새","넌덜머리 날 정도로 사료를 많이 먹어서
목동에게 버림받고 야생화한 괴물새
'걸신들린 거트루드'를 쓰러뜨려라","","","","",0
291,0,1,4127148,10,15,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"밀밭의 파수꾼","황폐해진 밀밭에서 마물을 내쫓자
노란셔츠 상륙병과 힘을 합쳐
도도와 자칼을 쓰러뜨려라","","","","",0
292,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
293,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
294,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
295,0,1,4127689,13,18,0,0,0,0,0,60722,60502,0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"노련한 무사","치열한 생존경쟁을 이겨낸
나이 많은 왕게를 무찌르자
여섯팔 노장을 쓰러뜨려라","","","","",0
296,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
297,0,2,4127692,18,23,2000258,0,1,0,0,60723,60503,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"세관공사 강제수사","해골 골짜기에 사는 고블린족이
불법 약탈품을 사고팔았다는 의혹이 불거졌다
'해적의 약탈품'을 모아 노란셔츠 병장에게 건네라","압수한 '해적의 약탈품'을
'노란셔츠 병장'에게
신속하게 건네주자","건넨 해적의 약탈품","","",0
298,0,1,4172426,17,22,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"공공의 적","사하긴족과 손을 잡은 해적단
'바다뱀의 혀'가 인근 주민을 위협하고 있다
흑와단과 함께 바다뱀의 혀를 쓰러뜨려라","","","","",0
299,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
300,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
301,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
302,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
303,0,4,4127838,17,22,0,0,8,0,0,60724,60504,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"고향에서 보낸 편지","남쪽 방파벽에 머무르는 병사들에게 편지를
전달하러 가던 배달부가 강도를 만났다
덜렁대는 배달부를 지키면서 강도를 쓰러뜨려라","","덜렁대는 배달부","","",0
304,0,1,4179973,12,17,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"도도 둥지 파괴명령","한때 밀밭이 펼쳐져 있던 땅이
야생화한 도도 서식지로 변해버렸다
번식을 막기 위해 도도 둥지를 파괴하라","","","","",0
305,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
306,0,1,4127702,10,15,0,0,0,0,0,60722,60502,0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"생사를 가르는 덫","양을 통째로 집어삼킬 만큼 크게 자란
무시무시한 거대 요괴꽃을 없애자
바로메츠를 쓰러뜨려라","","","","",0
307,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
308,0,1,4142244,15,20,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"협상 결렬","거래 무산으로 화가 난 고블린족이
맥주 항구 앞길을 막아버렸다
성난 고블린족을 쓰러뜨려라","","","","",0
309,0,1,4142246,18,23,0,0,0,0,0,60722,60502,0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"멍청한 경호원","해골 골짜기에 사는 고블린족이
멍청하고 난폭한 경호원을 고용했다
얼간이 트립틱스를 쓰러뜨려라","","","","",852628
310,0,1,4142248,15,20,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"데네벨 가도의 결투","야생화한 검은수염소가
길가에 나타나서 물자 수송을 방해하고 있다
검은수염소를 쓰러뜨려라","","","","",0
311,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
312,0,1,4177389,16,21,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"곤충군단 출현","낳아놓은 알이 부화하는 바람에
살인사마귀가 들끓고 있다
살인사마귀를 쓰러뜨려라","","","","",0
313,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
314,0,1,4142250,23,28,0,0,0,0,0,60722,60502,0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"맹수 먹는 요괴새","맹수 커얼조차 먹잇감으로 삼으며
하늘을 누비는 위험한 요괴새를 없애자
시무르그를 쓰러뜨려라","","","","",0
315,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
316,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
317,0,4,4315156,34,39,0,0,8,0,0,60724,60504,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"수송부대 방어명령","감시대 야영지 쪽으로 향하던
흑와단 수송부대가 궁지에 몰렸다
흑와단 보급병을 지키면서 코볼드족을 쓰러뜨려라","","흑와단 보급병","","",0
318,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
319,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
320,0,1,4314346,30,35,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"어제의 동지는 오늘의 적","코볼드족에게 고용된 마무쟈족 용병단이
길가에서 사람을 덮치며 위협하고 있다
마무쟈족을 쓰러뜨려라","","","","",0
321,0,1,4305959,31,36,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"시원한 온천조개탕","청동호수에 서식하는 오징어조개가
온천물을 더럽히는 게 아닌지 의심된다
오징어조개를 쓰러뜨려라","","","","",0
322,0,1,4305992,30,35,0,0,0,0,0,60722,60502,0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"청동호수의 터주","길고 커다란 턱으로 먹잇감을 물어뜯으며
청동호수의 터주로 군림하는
무시무시한 괴물 물고기 오아네스를 쓰러뜨려라","","","","",0
323,0,1,4306003,21,26,0,0,0,0,0,60722,60502,0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"위험한 식용게","키키룬족이 식용으로 삼으려고 방류한 게가
어느샌가 사람을 덮치는 마물로 자라났다
위험한 식용게 카르키노스를 쓰러뜨려라","","","","",0
324,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
325,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
326,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
327,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
328,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
329,0,1,4306034,31,36,0,0,0,0,0,60722,60502,0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"온천이 키운 조개","온천에서 솟은 따뜻한 물에서
쑥쑥 자란 대왕 오징어 조개를 없애자
조레도나이트를 쓰러뜨려라","","","","",0
330,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
331,0,1,4321582,33,38,0,0,0,0,0,60722,60502,0,115,4321583,0,33,34,35,True,False,False,0,False,False,False,0,"비운의 용병","온천에서 음란한 춤을 추는 바람에
출입 금지당한 마무쟈족을 돌려보내자
잘생긴 부가쟈를 쓰러뜨려라","","","","",0
332,0,1,4306073,33,38,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"호수 위를 누벼라!","물에 사는 마물의 일종이 호수를 넘어
반대편까지 서식지를 넓히려 하고 있다
소금쟁이를 쓰러뜨려라","","","","",0
333,0,1,4108253,10,15,0,0,0,0,0,60722,60502,0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"기세등등한 마견","오쉬온 대교 부근에서 가엾은 여행자가
거대 자칼의 습격으로 목숨을 잃었다
다시는 이런 비극이 일어나지 않도록 패드풋을 쓰러뜨려라","","","","",0
334,0,3,4142241,33,38,0,0,0,0,0,60725,60505,0,0,4142242,4142242,33,34,35,True,False,False,0,False,False,False,0,"여름으로 가는 문","억만장자 게게루주의 중요한 거래 상대인
아이스물이 찾아왔다
손님맞이에 나선 아기 고양이를 데려다주자","","","","",0
335,0,1,4177475,32,37,0,224,0,0,0,60722,60502,0,36,0,0,37,38,35,True,False,False,0,False,False,False,0,"죽음의 찬탈자","커다란 집게발로 사람을 공격하여
고통스럽게 일그러진 표정으로 죽게 하는
잔혹한 거대게 별자리게를 쓰러뜨려라","","","","",0
336,0,1,4758630,45,50,0,0,0,0,0,60726,60502,0,192,0,0,241,242,243,True,True,False,0,False,False,False,0,"채소혁명 '만드라즈'","모든 채소의 자유해방을 목표로
5포기의 채소 혁명전사가 인류에 맞서 일어섰다
세상을 떠들썩하게 한 '만드라즈'를 쓰러뜨려라","","","","",852627
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
340,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
341,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
342,0,1,4098136,5,10,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"긴급 점검","번식한 선인장이 마구 뛰어다니는 바람에
땅이 황폐해지며 사막으로 변하고 있다
갑자기 번식한 선인장을 쓰러뜨려라","","","","",0
343,0,1,4103513,6,11,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"강제 추방","거주지 건설 예정지에 번식한
어미 긴다리거미가 작업을 방해하고 있다
어미 긴다리거미를 쓰러뜨려라","","","","",0
344,0,4,4098196,8,13,0,0,8,0,0,60724,60504,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"투쟁을 위한 분노의 철퇴","울다하에서 쫓겨난 고블린족이
항의하기 위해 '말뚝박기탑 자재'를 부수러 왔다
자재를 지키면서 고블린 강도를 쓰러뜨려라","","말뚝박기탑 자재","","",0
345,0,1,4098811,8,13,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"대지의 망치","독이 있는 마물 망치부리가
은 장터 주민을 위협하고 있다
망치부리를 쓰러뜨려라","","","","",0
346,0,2,4103833,8,13,2000254,0,1,0,0,60723,60503,0,0,4103838,0,33,34,35,True,False,False,0,False,False,False,0,"땅을 굳게 하는 것","작업원들이 지반 강화를 위해 끼워 넣을
'땅 정령의 핵'을 구하고 있다
핵을 모아서 열심히 일하는 작업원에게 건네라","지반 강화에 쓸 '땅 정령의 핵'을
'열심히 일하는 작업원'에게
신속하게 건네주자","건넨 땅 정령의 핵","","",0
347,0,1,4099169,9,14,0,0,0,0,0,60722,60502,0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"수수께끼의 거대 생물","한때 ""수수께끼의 거대 생물이 나타났다!?""며
세상을 떠들썩하게 한 마물이 10년 만에 목격됐다
재앙의 왕두꺼비를 쓰러뜨려라","","","","",0
348,0,1,4107936,9,14,0,0,0,0,0,60722,60502,0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"사막의 패왕","여행자를 상대로 가차 없이 바늘을 쏴대는
가학적인 전술로 유명한 마물
선인장 잭을 쓰러뜨려라","","","","",0
349,0,1,4103548,10,15,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"황야의 무법자","울다하 경비대 '구리칼날단'이
행인을 위협하는 독뿔도마뱀과 싸우고 있다
구리칼날단 위병과 함께 독뿔도마뱀을 쓰러뜨려라","","","","",0
350,0,1,4103575,10,15,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"들개들의 천국","어디선가 들개 떼가 나타나서
광산 노동자들을 위협하고 있다
사나운 들개를 쓰러뜨려라","","","","",0
351,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
352,0,1,4104205,13,18,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"악의 없는 아귀","아귀가 작은 물고기를 먹어치워서
초승달 만 어부가 골치를 앓고 있다
식탐 많은 아귀를 쓰러뜨려라","","","","",0
353,0,1,4104245,13,18,0,0,0,0,0,60722,60502,0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"식탐 많은 왕게","게살을 노리던 어부를 도리어 잡아먹으며
살이 잔뜩 오른 대왕게를 처치하자
거품쟁이 버니를 쓰러뜨려라","","","","",0
354,0,3,4176112,22,27,0,0,0,0,0,60725,60505,0,0,4176113,4176113,33,34,35,True,False,False,0,False,False,False,0,"부상자를 호송하라","마물의 습격으로 크게 다친
상인이 도움을 요청하고 있다
부상당한 상인을 저녁별 만까지 호위하라","","","","",0
355,0,1,4103646,23,28,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"싸움은 계속된다","소대 규모 갈레말 제국군 부대가
마도 저거너트 잔해를 조사하고 있다
제국군 세력을 쓰러뜨려라","","","","",0
356,0,1,4103750,5,10,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"코브란 대이동","먹잇감으로 삼을 광석을 찾아서
코브란 떼가 대이동을 시작했다
녹슨 코브란을 쓰러뜨려라","","","","",0
357,0,1,4103910,21,26,0,0,0,0,0,60722,60502,0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"황금투구를 쓴 거인","난데없이 나타난
거인족이 어슬렁거리고 있다
한탄의 브리아레오스를 쓰러뜨려라","","","","",0
358,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
359,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
360,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
361,0,1,4103844,10,15,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"망치를 두드려라","새로운 구역을 찾아서
망치부리 무리가 나타났다
망치부리를 쓰러뜨려라","","","","",0
362,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
363,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
364,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
365,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
366,0,1,4103581,22,27,0,0,0,0,0,60722,60502,0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"키다리 아저씨","상인과 여행자를 자주 습격해서
수많은 고아를 만들어낸 사악한 마물
키다리거미를 쓰러뜨려라","","","","",0
367,0,1,4103924,20,25,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"고스트 버스터즈","미신에 약한 뱃사람들이
떠도는 망령에 겁먹고 토벌을 의뢰했다
사막 악령을 쓰러뜨려라","","","","",0
368,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
369,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
370,0,1,4104310,5,10,0,0,0,0,0,60722,60502,0,115,4145853,0,33,34,35,True,False,False,0,False,False,False,0,"천박한 승부사","힘에 자신 있는 난폭한 여성 모험가가
자신에게 덤빌 도전자를 찾고 있다
싸움꾼 그리스힐드를 쓰러뜨려라","","","","",0
371,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
372,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
373,0,1,4104320,5,10,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"저녁밥을 사수하라!","모험가 야영지에서 풍기는 냄새를 맡고
먹잇감을 찾으러 큰도롱뇽이 몰려들었다
몰려오는 큰도롱뇽을 쓰러뜨려라","","","","",0
374,0,4,4104341,7,12,0,0,8,0,0,60724,60504,0,0,4184469,0,33,34,35,True,False,False,0,False,False,False,0,"밑 빠진 독 키키룬","주점 '궤짝과 관짝'에 출입 금지당한
키키룬족이 술에 취해 날뛰고 있다
경비원을 지키면서 키키룬족을 쓰러뜨려라","","궤짝과 관짝 경비원","","",0
375,0,1,4104356,6,11,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"궤짝 말고 관짝","키키룬족 도적단이 활동을 시작했다
경비 중인 구리칼날단과 함께
키키룬족을 쓰러뜨려라","","","","",0
376,0,1,4105922,9,14,0,0,0,0,0,60722,60502,0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"반숙영웅","알을 절묘하게 익히는 뛰어난 요리 솜씨로
일족을 끌어모아 도적단을 세운
키키룬족의 영웅, 반숙의 바바룬을 쓰러뜨려라","","","","",0
377,0,1,4105925,14,19,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"사람 잡는 아귀","낚시를 하러 왔다가
식인 물고기에게 아버지를 잃은 소년의 원한을 풀어주자
알 낳는 아귀를 쓰러뜨려라","","","","",0
378,0,2,4105938,5,10,2000256,0,1,0,0,60723,60503,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"선인장 샐러드","유민가는 식량 부족에 허덕이고 있다
연지선인장을 쓰러뜨리고 식용으로 쓸
'선인장 과육'을 모아서 소녀에게 건네라","식용으로 쓸 '선인장 과육'을
'배고픈 소녀'에게
서둘러 건네주자","건넨 선인장 과육","","",0
379,0,1,4105998,9,14,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"개미다~!","식인 개미가 행군을 시작했다
이제 와서 개미굴을 막아도 소용없다
거대개미 보초를 쓰러뜨려라","","","","",0
380,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
381,0,2,4106037,11,16,2000255,0,1,0,0,60723,60503,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"키브론 가의 주인","모래전갈회의 일원이던 죽은 에올랑드 키브론의 별장터에
도적이 자리 잡고 상인에게서 짐을 빼앗았다
'빼앗긴 짐'을 모아 상인에게 건네라","도적들한테서 되찾은
'빼앗긴 짐'을 '망연자실한 상인'에게
신속하게 건네주자","건넨 빼앗긴 짐","","",0
382,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
383,0,1,4121880,7,12,0,0,0,0,0,60721,60501,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"가도를 가다","광석 수송로를 위협하는 마물을
구리칼날단과 함께 물리치자
썰매부리를 쓰러뜨려라","","","","",0
384,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",0
