key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
102,2,243162,47,"마수 경화약",0,"",0,0,1,0,0,"마수 경화약","자신 또는 사역마수를 대상으로 '경화약'을 부여합니다.
경화약: 받는 피해량이 20% 감소합니다.
지속시간: 60초
추가 효과: '얼음의 방패'를 소지한 경우 지속시간이 90초로 증가합니다.
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
103,2,243163,43,"마수 단축약",0,"",0,0,1,0,0,"마수 단축약","자신 또는 사역마수를 대상으로 '단축약'을 부여합니다.
단축약: 자동 공격 주기, 무기 기술 및 마법 시전 시간, 재사용 대기 시간이 15% 단축됩니다.
지속시간: 60초
추가 효과: '도적의 장갑'을 소지한 경우 지속시간이 90초로 증가합니다.
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
104,2,243164,36,"마수 괴력약",0,"",0,0,1,0,0,"마수 괴력약","자신 또는 사역마수를 대상으로 '괴력약'을 부여합니다.
괴력약: 대상이 주는 물리 피해량이 30% 증가합니다.
지속시간: 15초
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
105,2,243165,88,"마수 괴력 극약",0,"",0,0,1,0,0,"마수 괴력 극약","자신 또는 사역마수를 대상으로 기절을 부여하는 대신 '괴력약'을 부여합니다.
괴력약: 대상이 주는 물리 피해량이 45% 증가합니다.
기절 지속시간: 15초
괴력약 지속시간: 30초
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
106,2,243166,23,"마수 마력약",0,"",0,0,1,0,0,"마수 마력약","자신 또는 사역마수를 대상으로 '마력약'을 부여합니다.
마력약: 대상이 주는 마법 피해량이 30% 증가합니다.
지속시간: 15초
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
107,2,243167,50,"마수 마력 극약",0,"",0,0,1,0,0,"마수 마력 극약","자신 또는 사역마수를 대상으로 악몽을 부여하는 대신 '마력약'을 부여합니다.
마력약: 대상이 주는 마법 피해량이 50% 증가합니다.
악몽 지속시간: 30초
마력약 지속시간: 30초
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
108,2,243168,20,"마수 특공약",0,"",0,0,1,0,0,"마수 특공약","자신 또는 사역마수를 대상으로 '특공약'을 부여합니다.
특공약: 대상의 극대화 발동률이 30% 증가합니다.
지속시간: 30초
추가 효과: '은제 안경'을 소지한 경우 지속시간이 60초로 증가합니다.
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
109,2,243169,36,"마수 특공 극약",0,"",0,0,1,0,0,"마수 특공 극약","자신 또는 사역마수를 대상으로 석화를 부여하는 대신 '특공약'을 부여합니다.
특공약: 대상의 극대화 발동률이 50% 증가합니다.
석화 지속시간: 15초
특공약 지속시간: 30초
추가 효과: '은제 안경'을 소지한 경우 지속시간이 60초로 증가합니다.
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
110,2,243170,21,"마수 민첩약",0,"",0,0,1,0,0,"마수 민첩약","자신 또는 사역마수를 대상으로 '민첩약'을 부여합니다.
민첩약: 대상의 회피율이 25% 증가합니다.
지속시간: 30초
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
111,2,243171,36,"마수 민첩 극약",0,"",0,0,1,0,0,"마수 민첩 극약","자신 또는 사역마수를 대상으로 실명을 부여하는 대신 '민첩약'을 부여합니다.
민첩약: 대상의 회피율이 25% 증가합니다.
실명 지속시간: 30초
민첩약 지속시간: 60초
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
112,2,243172,95,"마수 체력약",0,"",0,0,1,0,0,"마수 체력약","자신 또는 사역마수를 대상으로 '체력약'을 부여하고 HP를 10% 회복합니다.
체력약: 최대 HP가 20% 증가합니다.
지속시간: 해제 시까지 지속되지만, 전투 이벤트를 1회 종료하면 해제됩니다.
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
113,2,243173,140,"마수 체력 극약",0,"",0,0,1,0,0,"마수 체력 극약","자신 또는 사역마수를 대상으로 맹독을 부여하는 대신 '체력약'을 부여하고 HP를 10% 회복합니다.
체력약: 최대 HP가 30% 증가합니다.
맹독 지속시간: 180초
체력약 지속시간: 해제 시까지 지속되지만, 전투 이벤트를 1회 종료하면 해제됩니다.
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
114,2,243174,225,"마수 준족약",0,"",0,0,1,0,0,"마수 준족약","자신에게 '도적의 약'을 부여합니다.
도적의 약: 이동 속도가 20%, 회피율이 5%, 독 저항이 100% 증가합니다.
지속시간: 해제 시까지 지속되지만, 전투 이벤트를 1회 종료하면 해제됩니다.
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
115,2,243175,43,"마수 깃털",0,"",0,0,1,0,0,"마수 깃털","자신 또는 사역마수를 대상으로 사용하면, TP가 100 증가합니다.
추가 효과: '고양의 반지'를 소지한 경우 TP 증가량이 250으로 변화합니다.
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
116,2,243176,47,"1등급 마수 불 저항약",0,"",0,0,1,0,0,"1등급 마수 불 저항약","자신과 주위 아군에게 '불 저항약'을 부여합니다.
불 저항약: 50% 확률로 불속성 피해를 무효화하고 흡수합니다.
지속시간: 15초
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
117,2,243177,95,"2등급 마수 불 저항약",0,"",0,0,1,0,0,"2등급 마수 불 저항약","자신과 주위 아군에게 '불 저항약'을 부여합니다.
불 저항약: 70% 확률로 불속성 피해를 무효화하고 흡수합니다.
지속시간: 15초
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
118,2,243178,47,"1등급 마수 물 저항약",0,"",0,0,1,0,0,"1등급 마수 물 저항약","자신과 주위 아군에게 '물 저항약'을 부여합니다.
물 저항약: 50% 확률로 물속성 피해를 무효화하고 흡수합니다.
지속시간: 15초
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
119,2,243179,95,"2등급 마수 물 저항약",0,"",0,0,1,0,0,"2등급 마수 물 저항약","자신과 주위 아군에게 '물 저항약'을 부여합니다.
물 저항약: 70% 확률로 물속성 피해를 무효화하고 흡수합니다.
지속시간: 15초
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
120,2,243180,47,"1등급 마수 땅 저항약",0,"",0,0,1,0,0,"1등급 마수 땅 저항약","자신과 주위 아군에게 '땅 저항약'을 부여합니다.
땅 저항약: 50% 확률로 땅속성 피해를 무효화하고 흡수합니다.
지속시간: 15초
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
121,2,243181,95,"2등급 마수 땅 저항약",0,"",0,0,1,0,0,"2등급 마수 땅 저항약","자신과 주위 아군에게 '땅 저항약'을 부여합니다.
땅 저항약: 70% 확률로 땅속성 피해를 무효화하고 흡수합니다.
지속시간: 15초
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
122,2,243182,47,"1등급 마수 번개 저항약",0,"",0,0,1,0,0,"1등급 마수 번개 저항약","자신과 주위 아군에게 '번개 저항약'을 부여합니다.
번개 저항약: 50% 확률로 번개속성 피해를 무효화하고 흡수합니다.
지속시간: 15초
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
123,2,243183,95,"2등급 마수 번개 저항약",0,"",0,0,1,0,0,"2등급 마수 번개 저항약","자신과 주위 아군에게 '번개 저항약'을 부여합니다.
번개 저항약: 70% 확률로 번개속성 피해를 무효화하고 흡수합니다.
지속시간: 15초
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
124,2,243184,47,"1등급 마수 바람 저항약",0,"",0,0,1,0,0,"1등급 마수 바람 저항약","자신과 주위 아군에게 '바람 저항약'을 부여합니다.
바람 저항약: 50% 확률로 바람속성 피해를 무효화하고 흡수합니다.
지속시간: 15초
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
125,2,243185,95,"2등급 마수 바람 저항약",0,"",0,0,1,0,0,"2등급 마수 바람 저항약","자신과 주위 아군에게 '바람 저항약'을 부여합니다.
바람 저항약: 70% 확률로 바람속성 피해를 무효화하고 흡수합니다.
지속시간: 15초
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
126,2,243186,47,"1등급 마수 얼음 저항약",0,"",0,0,1,0,0,"1등급 마수 얼음 저항약","자신과 주위 아군에게 '얼음 저항약'을 부여합니다.
얼음 저항약: 50% 확률로 얼음속성 피해를 무효화하고 흡수합니다.
지속시간: 15초
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
127,2,243187,95,"2등급 마수 얼음 저항약",0,"",0,0,1,0,0,"2등급 마수 얼음 저항약","자신과 주위 아군에게 '얼음 저항약'을 부여합니다.
얼음 저항약: 70% 확률로 얼음속성 피해를 무효화하고 흡수합니다.
지속시간: 15초
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
128,2,243188,45,"불 송곳니",0,"",0,0,1,0,0,"불 송곳니","대상과 그 주위 12m 이내에 있는 적에게 원거리 범위 마법 불속성 공격을 가합니다.
위력: 2500
추가 효과: 대상이 빙결 상태인 경우 추가 피해를 줍니다.
위력: 1000
이 아이템의 위력은 다른 마수 장비 같은 아이템과 능력에 의한 주는 마법 피해량 증가 효과의 영향을 받습니다.
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
129,2,243189,45,"얼음 송곳니",0,"",0,0,1,0,0,"얼음 송곳니","대상과 그 주위 12m 이내에 있는 적에게 원거리 범위 마법 얼음속성 공격을 가합니다.
위력: 2000
추가 효과: 대상에게 빙결을 부여합니다.
빙결 지속시간: 20초
이 아이템의 위력은 다른 마수 장비 같은 아이템과 능력에 의한 주는 마법 피해량 증가 효과의 영향을 받습니다.
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
130,2,243190,45,"물 송곳니",0,"",0,0,1,0,0,"물 송곳니","대상과 그 주위 12m 이내에 있는 적에게 원거리 범위 마법 물속성 공격을 가합니다.
위력: 2000
추가 효과: 대상에게 부여된 강화 효과 중 1개를 해제합니다.
해제에 성공하면 TP가 100 증가합니다.
이 아이템의 위력은 다른 마수 장비 같은 아이템과 능력에 의한 주는 마법 피해량 증가 효과의 영향을 받습니다.
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
131,2,243191,45,"번개 송곳니",0,"",0,0,1,0,0,"번개 송곳니","대상과 그 주위 12m 이내에 있는 적에게 원거리 범위 마법 번개속성 공격을 가합니다.
위력: 2000
추가 효과: 대상에게 마비를 부여합니다.
마비 지속시간: 30초
이 아이템의 위력은 다른 마수 장비 같은 아이템과 능력에 의한 주는 마법 피해량 증가 효과의 영향을 받습니다.
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
132,2,243192,45,"땅 송곳니",0,"",0,0,1,0,0,"땅 송곳니","대상과 그 주위 12m 이내에 있는 적에게 원거리 범위 마법 땅속성 공격을 가합니다.
위력: 2000
추가 효과: 대상에게 과중력을 부여합니다.
과중력 지속시간: 60초
이 아이템의 위력은 다른 마수 장비 같은 아이템과 능력에 의한 주는 마법 피해량 증가 효과의 영향을 받습니다.
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
133,2,243193,45,"바람 송곳니",0,"",0,0,1,0,0,"바람 송곳니","대상과 그 주위 12m 이내에 있는 적에게 원거리 범위 마법 바람속성 공격을 가합니다.
위력: 2000
추가 효과: 대상을 15m 밀쳐냅니다.
이 아이템의 위력은 다른 마수 장비 같은 아이템과 능력에 의한 주는 마법 피해량 증가 효과의 영향을 받습니다.
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
134,2,243194,68,"흡혈귀 송곳니",0,"",0,0,1,0,0,"흡혈귀 송곳니","대상과 그 주위 12m 이내에 있는 적에게 원거리 범위 물리 찌르기속성 공격을 가하고, 이 공격으로 준 피해량의 일부를 흡수합니다.
위력: 1500~3300
자신의 최대 HP가 많을수록 위력이 증가합니다.
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
135,2,243195,378,"마수 흡혈약",0,"",0,0,1,0,0,"마수 흡혈약","자신 또는 사역마수를 대상으로 'HP 흡수 공격'을 부여합니다.
HP 흡수 공격: 이 공격으로 준 피해량의 10%만큼 HP를 회복합니다.
지속시간: 60초
추가 효과: '악마의 갑옷'을 소지한 경우 지속시간이 90초로 증가합니다.
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
136,2,243196,81,"리플렉트의 서",0,"",0,0,1,0,0,"리플렉트의 서","자신 또는 사역마수를 대상으로 '리플렉트'를 부여합니다.
리플렉트: 일부를 제외한 모든 마법 공격을 반사합니다.
지속시간: 30초
추가 효과: '주술 모자'를 소지한 경우 지속시간이 60초로 증가합니다.
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
137,2,243197,63,"블링크의 서",0,"",0,0,1,0,0,"블링크의 서","자신 또는 사역마수를 대상으로 '블링크' 5중첩을 부여합니다.
블링크: 일부를 제외한 모든 물리 공격을 무효화하며, 무효화할 때마다 1중첩을 소비합니다.
블링크 지속시간: 120초
추가 효과: '도적의 약' 효과 중에는 '블링크' 3중첩이 추가로 부여됩니다.
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
138,2,243198,315,"시간의 모래",0,"",0,0,1,0,0,"시간의 모래","자신에게 '시간의 모래'를 부여합니다.
시간의 모래: 전투 이벤트에서 패배하면, 전투 시작 직전부터 재시작할 수 있습니다.
지속시간: 해제 시까지
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
139,2,243199,72,"별의 모래",0,"",0,0,1,0,0,"별의 모래","프티 메테오를 사용해 대상과 그 주위 18m 이내에 있는 적에게 마법 불속성 피해를 줍니다.
위력: 3000
추가 효과: 자신의 TP가 증가합니다.
TP 증가량: 명중한 적 1개체당 50
추가 효과: 대상의 불속성 저항을 20% 감소시킵니다.
지속시간: 60초
이 아이템의 위력은 다른 마수 장비 같은 아이템과 능력에 의한 주는 마법 피해량 증가 효과의 영향을 받습니다.
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
140,2,243200,189,"마수 포션 키트",0,"",0,0,1,0,0,"마수 포션 키트","자신에게 '자동 포션'을 부여합니다.
자동 포션: HP가 50% 이하로 떨어지면 자동으로 HP를 40% 회복합니다. 회복이 발생하면 50% 확률로 효과가 사라집니다. 도적의 약 효과 중에는 확률이 10%로 감소합니다.
지속시간: 150초
추가 효과: '도적의 옷'을 소지한 경우 지속시간이 240초로 증가합니다.
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
141,2,243201,32,"마수 치료제 키트",0,"",0,0,1,0,0,"마수 치료제 키트","자신에게 '자동 치료제'를 부여합니다.
자동 치료제: 다음에 받는 일부 상태 이상을 막아내는 상태.
지속시간: 240초
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
142,2,243202,63,"마법 연성의 서",0,"",0,0,1,0,0,"마법 연성의 서","자신에게 '마법 연성'을 부여합니다.
마법 연성: 모든 공격이 마법속성이 됩니다.
이 효과는 사역마수에게도 동일하게 적용됩니다.
지속시간: 180초
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
143,2,243203,63,"강철 화살의 서",0,"",0,0,1,0,0,"강철 화살의 서","자신에게 '강철 화살'을 부여합니다.
강철 화살: 모든 공격이 물리속성이 됩니다.
이 효과는 사역마수에게도 동일하게 적용됩니다.
지속시간: 180초
이 아이템은 전투 구역에서만 사용할 수 있습니다.",""
144,3,243076,0,"1등급 완벽한 먹이",0,"",0,0,1,0,0,"1등급 완벽한 먹이","최대 HP +15%
주는 피해량 +5%
특수 효과: 마수 시련장 종료 시 사역마수가 획득하는 경험치가 25% 증가합니다.
특수 효과: 이 먹이를 사역마수에게 주면 HP가 10% 회복됩니다.
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 주술강 시체강",""
145,3,243077,0,"2등급 완벽한 먹이",0,"",0,0,1,0,0,"2등급 완벽한 먹이","최대 HP +30%
주는 피해량 +10%
특수 효과: 마수 시련장 종료 시 사역마수가 획득하는 경험치가 50% 증가합니다.
특수 효과: 이 먹이를 사역마수에게 주면 HP가 18% 회복됩니다.
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 주술강 시체강",""
146,3,243078,0,"가상 고기",0,"",0,0,1,0,0,"가상 고기","주는 물리 피해량 +20%
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 시체강",""
147,3,243079,0,"가상 물",0,"",0,0,1,0,0,"가상 물","에테르 분출 위력 +35%
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 시체강",""
148,3,243080,0,"가상 꿀",0,"",0,0,1,0,0,"가상 꿀","주는 물리 피해량 -25%
에테르 분출 위력 +10%
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 시체강",""
149,3,243081,0,"가상 어육 완자",0,"",0,0,1,0,0,"가상 어육 완자","극대화 발동률 +35%
받는 마법 피해량 -30%
최대 HP +10%
특수 효과: 이 먹이를 사역마수에게 주면 HP가 7% 회복됩니다.
[대상 마수]
주술강",""
150,3,243082,0,"가상 바나나",0,"",0,0,1,0,0,"가상 바나나","에테르 분출 위력 +10%
특수 효과: 극대화 발동 시 자신에게 '주는 물리 피해량 증가' 1중첩을 부여합니다.
주는 물리 피해량 증가: 주는 물리 피해량이 10% 증가합니다.(최대 5중첩)
지속시간: 30초
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 시체강",""
151,3,243083,0,"가상 롤란베리",0,"",0,0,1,0,0,"가상 롤란베리","극대화 공격력 +60
에테르 분출 위력 +10%
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 시체강",""
152,3,243084,0,"가상 알",0,"",0,0,1,0,0,"가상 알","헤이스트 +5%
주는 물리 피해량 증가 +25%
[대상 마수]
백수강 백충강 유익강 수서강 갑린강",""
153,3,243085,0,"가상 노란 알",0,"",0,0,1,0,0,"가상 노란 알","헤이스트 +15%
주는 피해량 증가 +5%
최대 HP +35%
특수 효과: 이 먹이를 사역마수에게 주면 HP가 20% 회복됩니다.[대상 마수]
초목강",""
154,3,243086,0,"가상 토마토",0,"",0,0,1,0,0,"가상 토마토","회피율 +10%
주는 물리 피해량 +10%
[대상 마수]
백수강 백충강 유익강 초목강 수서강 시체강",""
155,3,243087,0,"가상 우유",0,"",0,0,1,0,0,"가상 우유","헤이스트 +5%
최대 HP +50%
특수 효과: 이 먹이를 사역마수에게 주면 HP가 26% 회복됩니다.
[대상 마수]
백수강 백충강 유익강 수서강 갑린강",""
156,3,243088,0,"가상 롤란베리 치즈",0,"",0,0,1,0,0,"가상 롤란베리 치즈","헤이스트 +5%
에테르 분출 위력 +25%
[대상 마수]
백수강 백충강 유익강 수서강 갑린강",""
157,3,243089,0,"가상 그물버섯",0,"",0,0,1,0,0,"가상 그물버섯","독 저항 +100%
받는 피해량 -10%
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 주술강 시체강",""
158,3,243090,0,"가상 곰보버섯",0,"",0,0,1,0,0,"가상 곰보버섯","마비 저항 +100%
받는 피해량 -10%
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 주술강 시체강",""
159,3,243091,0,"가상 검은송로",0,"",0,0,1,0,0,"가상 검은송로","실명 저항 +100%
받는 피해량 -10%
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 주술강 시체강",""
160,3,243092,0,"가상 흰송로",0,"",0,0,1,0,0,"가상 흰송로","석화 저항 +100%
받는 피해량 -10%
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 주술강 시체강",""
161,3,243093,0,"가상 버섯",0,"",0,0,1,0,0,"가상 버섯","수면 저항 +100%
받는 피해량 -10%
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 주술강 시체강",""
162,3,243094,0,"가상 가자미",0,"",0,0,1,0,0,"가상 가자미","주는 물리 피해량 +20%
특수 효과: TP 축적량이 50% 증가합니다.
[대상 마수]
유익강",""
163,3,243095,0,"가상 성수",0,"",0,0,1,0,0,"가상 성수","최대 HP +30%
주는 피해량 +15%
특수 효과: 적에게 마지막 공격을 하면 자신에게 '서서히 HP 회복' 1중첩을 부여합니다.
서서히 HP 회복: 일정 시간마다 HP를 최대 HP의 3%만큼 회복합니다.(최대 8중첩)
서서히 HP 회복 지속시간: 6초
특수 효과: 이 먹이를 사역마수에게 주면 HP가 18% 회복됩니다.
[대상 마수]
수서강",""
164,3,243096,0,"가상 피",0,"",0,0,1,0,0,"가상 피","극대화 발동률 +50%
주는 피해량 +35%
특수 효과: 일정 시간마다 피해를 받습니다.
[대상 마수]
백충강",""
165,3,243097,0,"가상 고귀한 피",0,"",0,0,1,0,0,"가상 고귀한 피","최대 HP +20%
극대화 발동률 +15%
특수 효과: 극대화 발동 시 5% 확률로 자신에게 '서서히 HP 회복' 1중첩을 부여합니다.
서서히 HP 회복: 일정 시간마다 HP를 최대 HP의 3%만큼 회복합니다.(최대 8중첩)
서서히 HP 회복 지속시간: 6초
특수 효과: 이 먹이를 사역마수에게 주면 HP가 13% 회복됩니다.
[대상 마수]
수서강",""
166,3,243098,0,"가상 백합",0,"",0,0,1,0,0,"가상 백합","주는 피해량 +10%
받는 피해량 -10%
특수 효과: 야영지에서 휴식해도 먹이의 효과가 사라지지 않습니다.
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 주술강 시체강",""
167,3,243099,0,"가상 도다리",0,"",0,0,1,0,0,"가상 도다리","주는 물리 피해량 +10%
특수 효과: 사역마수가 무기 기술을 실행하여 수심기 연계에 성공하면, 30% 확률로 소비한 TP의 일부를 회복합니다.
[대상 마수]
백수강 백충강 초목강 수서강 갑린강 시체강",""
168,3,243100,0,"가상 하얀전갈",0,"",0,0,1,0,0,"가상 하얀전갈","특수 효과: 마수조련사에게 소환되면, 자신에게 '리플렉트'를 부여합니다.
리플렉트: 일부를 제외한 모든 마법 공격을 반사합니다.
지속시간: 60초
[대상 마수]
갑린강",""
169,3,243101,0,"가상 검은전갈",0,"",0,0,1,0,0,"가상 검은전갈","주는 피해량 +15%
받는 피해량 -35%
특수 효과: 피해를 받으면 3% 확률로 자신에게 독을 부여합니다.
지속시간: 30초
[대상 마수]
갑린강",""
170,3,243102,0,"가상 청어",0,"",0,0,1,0,0,"가상 청어","에테르 분출 위력 +25%
특수 효과: 사역마수가 무기 기술을 실행하여 수심기 연계에 성공하면, 35% 확률로 소비한 TP의 일부를 회복합니다.
[대상 마수]
유익강",""
171,3,243103,0,"가상 극락어",0,"",0,0,1,0,0,"가상 극락어","받는 피해량 -10%
특수 효과: TP 축적량이 30% 증가합니다.
[대상 마수]
백수강 백충강 초목강 수서강 시체강",""
172,3,243104,0,"가상 포도",0,"",0,0,1,0,0,"가상 포도","극대화 발동률 +35%
주는 물리 피해량 +15%
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 시체강",""
173,3,243105,0,"가상 오렌지",0,"",0,0,1,0,0,"가상 오렌지","극대화 발동률 +25%
에테르 분출 위력 +20%
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 시체강",""
174,3,243106,0,"가상 갯지렁이",0,"",0,0,1,0,0,"가상 갯지렁이","최대 HP +30%
특수 효과: 피해를 받으면 자신에게 '받는 마법 피해량 감소' 1중첩을 부여합니다.
받는 마법 피해량 감소: 받는 마법 피해량이 5% 감소합니다.(최대 8중첩)
받는 마법 피해량 감소 지속시간: 60초
특수 효과: 이 먹이를 사역마수에게 주면 HP가 18% 회복됩니다.
[대상 마수]
주술강",""
175,3,243107,0,"가상 고양제",0,"",0,0,1,0,0,"가상 고양제","특수 효과: 적에게 마지막 공격을 하면 자신에게 '고양감' 1중첩을 부여합니다.
고양감: 주는 피해량 +15%, 받는 피해량 -8%(최대 4중첩)
고양감 지속시간: 60초
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 주술강 시체강",""
176,3,243108,0,"가상 당근",0,"",0,0,1,0,0,"가상 당근","회피율 +10%
에테르 분출 위력 +5%
[대상 마수]
백수강 백충강 유익강 초목강 수서강 시체강",""
177,3,243109,0,"가상 양파",0,"",0,0,1,0,0,"가상 양파","회피율 +15%
받는 피해량 -5%
[대상 마수]
백수강 백충강 유익강 초목강 수서강 시체강",""
178,3,243110,0,"가상 양상추",0,"",0,0,1,0,0,"가상 양상추","회피율 +5%
특수 효과: 공격을 회피하면 자신에게 '고양감' 1중첩을 부여합니다.
고양감: 주는 피해량 +15%, 받는 피해량 -8%(최대 4중첩)
고양감 지속시간: 60초
[대상 마수]
백수강 백충강 유익강 초목강 수서강 시체강",""
179,3,243111,0,"가상 레몬",0,"",0,0,1,0,0,"가상 레몬","에테르 분출 위력 +10%
특수 효과: 극대화 발동 시 자신에게 '블링크' 1중첩을 부여합니다.(최대 5중첩)
블링크: 일부를 제외한 모든 물리 공격을 무효화하며, 무효화할 때마다 1중첩을 소비합니다.
블링크 지속시간: 120초
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 시체강",""
180,3,243112,0,"가상 고양유",0,"",0,0,1,0,0,"가상 고양유","헤이스트 +20%
특수 효과: 사역마수가 무기 기술을 실행하여 수심기 연계에 성공하면, 자신에게 '고양감' 1중첩을 부여합니다.
고양감: 주는 피해량 +15%, 받는 피해량 -8%(최대 4중첩)
고양감 지속시간: 60초
[대상 마수]
주술강",""
181,3,243113,0,"가상 점액",0,"",0,0,1,0,0,"가상 점액","주는 피해량 +30%
받는 피해량 -30%
특수 효과: 극대화 발동 시 자신에게 악몽을 부여합니다.
지속시간: 30초
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 시체강",""
182,3,243114,0,"가상 수액",0,"",0,0,1,0,0,"가상 수액","받는 물리 피해량 -40%
에테르 분출 위력 +20%
[대상 마수]
갑린강",""
183,3,243115,0,"가상 소금",0,"",0,0,1,0,0,"가상 소금","회피율 +25%
특수 효과: 공격을 회피하면 15% 확률로 자신에게 '스톤스킨'을 부여합니다.
스톤스킨: 최대 HP의 12%만큼 피해를 막아줍니다.
스톤스킨 지속시간: 60초
[대상 마수]
주술강",""
184,3,243116,0,"가상 시럽",0,"",0,0,1,0,0,"가상 시럽","주는 피해량 +30%
받는 물리 피해량 -30%
특수 효과: 피해를 받으면 3% 확률로 자신에게 마비를 부여합니다.
지속시간: 30초
[대상 마수]
백충강",""
185,3,243117,0,"가상 크림 치즈",0,"",0,0,1,0,0,"가상 크림 치즈","최대 HP +50%
받는 피해량 -20%
특수 효과: 피해를 받으면 50% 확률로 자신에게 '헤이스트' 1중첩을 부여합니다.
헤이스트: 자동 공격 주기와 무기 기술 및 마법 시전 시간과 재사용 대기 시간이 3% 단축됩니다.(최대 5중첩)
헤이스트 지속시간: 60초
특수 효과: 이 먹이를 사역마수에게 주면 HP가 26% 회복됩니다.
[대상 마수]
초목강",""
186,3,243118,0,"가상 빨간 알",0,"",0,0,1,0,0,"가상 빨간 알","헤이스트 +15%
주는 피해량 +30%
특수 효과: 일정 시간마다 피해를 받습니다.
[대상 마수]
백수강 백충강 유익강 수서강 갑린강",""
187,3,243119,0,"가상 토스트",0,"",0,0,1,0,0,"가상 토스트","받는 마법 피해량 -30%
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 시체강",""
188,3,243120,0,"가상 옥수수빵",0,"",0,0,1,0,0,"가상 옥수수빵","받는 마법 피해량 -40%
에테르 분출 위력 +10%
최대 HP +15%
특수 효과: 이 먹이를 사역마수에게 주면 HP가 10% 회복됩니다.
[대상 마수]
백충강",""
189,3,243121,0,"가상 맨드레이크",0,"",0,0,1,0,0,"가상 맨드레이크","주는 물리 피해량 +40%
특수 효과: 극대화 발동 시 자신에게 실명을 부여합니다.
지속시간: 30초
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 주술강 시체강",""
190,3,243122,0,"가상 큰독거미",0,"",0,0,1,0,0,"가상 큰독거미","극대화 발동률 +25%
특수 효과: 극대화 발동 시 자신에게 '주는 피해량 증가' 1중첩을 부여합니다.
주는 피해량 증가: 주는 피해량이 10% 증가합니다.(최대 5중첩)
지속시간: 60초
[대상 마수]
주술강",""
